,box,angry,disgust,fear,happy,sad,surprise,neutral
1314,[147 153  80  80],0.02,0.0,0.1,0.02,0.11,0.01,0.75
1315,[148 153  80  80],0.01,0.0,0.04,0.01,0.06,0.0,0.88
1316,[147 153  80  80],0.02,0.0,0.1,0.02,0.12,0.01,0.73
1317,[146 152  83  83],0.03,0.0,0.09,0.02,0.13,0.0,0.74
1318,[146 152  83  83],0.02,0.0,0.09,0.02,0.11,0.01,0.75
1319,[146 152  84  84],0.02,0.0,0.05,0.03,0.07,0.0,0.83
1320,[146 152  83  83],0.02,0.0,0.08,0.01,0.12,0.0,0.75
1321,[147 153  82  82],0.02,0.0,0.08,0.02,0.1,0.0,0.77
1322,[147 152  82  82],0.05,0.0,0.04,0.01,0.12,0.0,0.78
1323,[146 152  84  84],0.02,0.0,0.1,0.01,0.13,0.0,0.73
1324,[146 153  83  83],0.02,0.0,0.08,0.02,0.09,0.0,0.78
1325,[146 153  84  84],0.03,0.0,0.06,0.02,0.1,0.0,0.78
1326,[146 153  84  84],0.03,0.0,0.07,0.02,0.11,0.0,0.77
1327,[145 153  85  85],0.02,0.0,0.06,0.02,0.13,0.0,0.77
1328,[146 154  83  83],0.02,0.0,0.06,0.02,0.08,0.0,0.81
1329,[146 154  84  84],0.02,0.0,0.03,0.03,0.07,0.0,0.85
1330,[147 155  80  80],0.01,0.0,0.1,0.02,0.12,0.0,0.75
1331,[146 154  81  81],0.02,0.0,0.08,0.03,0.12,0.01,0.74
1332,[148 155  79  79],0.02,0.0,0.07,0.03,0.07,0.01,0.8
1333,[146 154  82  82],0.02,0.0,0.14,0.01,0.15,0.01,0.66
1334,[147 155  80  80],0.02,0.0,0.1,0.02,0.11,0.0,0.75
1335,[147 155  80  80],0.02,0.0,0.1,0.02,0.11,0.0,0.75
1336,[147 155  80  80],0.02,0.0,0.1,0.02,0.11,0.0,0.74
1337,[146 154  82  82],0.02,0.0,0.11,0.01,0.13,0.01,0.73
1338,[145 153  84  84],0.03,0.0,0.1,0.02,0.11,0.01,0.73
1339,[144 153  84  84],0.02,0.0,0.07,0.02,0.09,0.01,0.8
1340,[144 153  84  84],0.02,0.0,0.07,0.02,0.09,0.01,0.8
1341,[146 154  82  82],0.03,0.0,0.1,0.01,0.12,0.01,0.73
1342,[145 154  83  83],0.03,0.0,0.04,0.02,0.08,0.0,0.82
1343,[146 154  83  83],0.02,0.0,0.05,0.01,0.08,0.0,0.83
1344,[144 153  84  84],0.01,0.0,0.05,0.01,0.09,0.0,0.83
1345,[144 153  84  84],0.01,0.0,0.06,0.01,0.1,0.0,0.81
1346,[144 153  85  85],0.02,0.0,0.07,0.02,0.12,0.0,0.76
1347,[146 154  82  82],0.03,0.0,0.09,0.01,0.13,0.0,0.74
1348,[146 154  81  81],0.04,0.0,0.08,0.03,0.1,0.01,0.73
1349,[147 155  81  81],0.03,0.0,0.08,0.01,0.12,0.0,0.75
1350,[146 155  82  82],0.03,0.0,0.11,0.02,0.1,0.0,0.74
1351,[146 155  83  83],0.02,0.0,0.06,0.01,0.12,0.0,0.78
1352,[146 155  82  82],0.03,0.0,0.11,0.01,0.12,0.0,0.73
1353,[146 155  82  82],0.03,0.0,0.11,0.01,0.12,0.0,0.72
1354,[147 155  81  81],0.03,0.0,0.06,0.01,0.09,0.0,0.81
1355,[146 155  82  82],0.03,0.0,0.09,0.02,0.1,0.0,0.76
1356,[147 155  81  81],0.03,0.0,0.05,0.01,0.08,0.0,0.83
1357,[146 155  82  82],0.03,0.0,0.09,0.02,0.1,0.0,0.76
1358,[146 155  82  82],0.03,0.0,0.11,0.02,0.13,0.0,0.72
1359,[145 155  83  83],0.02,0.0,0.05,0.02,0.07,0.0,0.83
1360,[146 155  82  82],0.04,0.0,0.09,0.02,0.12,0.0,0.74
1361,[146 155  82  82],0.03,0.0,0.09,0.02,0.12,0.0,0.74
1362,[147 155  81  81],0.04,0.0,0.03,0.01,0.08,0.0,0.83
1363,[147 155  81  81],0.05,0.0,0.03,0.02,0.08,0.0,0.82
1364,[146 155  82  82],0.03,0.0,0.08,0.02,0.12,0.0,0.74
1365,[145 155  83  83],0.02,0.0,0.08,0.02,0.07,0.0,0.8
1366,[146 156  81  81],0.02,0.0,0.1,0.01,0.11,0.0,0.75
1367,[145 155  83  83],0.03,0.0,0.08,0.03,0.08,0.01,0.78
1368,[146 156  81  81],0.02,0.0,0.12,0.02,0.12,0.0,0.72
1369,[145 155  82  82],0.02,0.0,0.08,0.01,0.12,0.0,0.77
1370,[146 155  82  82],0.04,0.0,0.06,0.01,0.12,0.0,0.76
1371,[146 156  81  81],0.02,0.0,0.11,0.02,0.12,0.0,0.72
1372,[146 156  82  82],0.02,0.0,0.06,0.03,0.08,0.01,0.8
1373,[146 156  81  81],0.02,0.0,0.14,0.02,0.13,0.01,0.68
1374,[147 156  80  80],0.03,0.0,0.06,0.03,0.07,0.0,0.82
1375,[147 157  80  80],0.02,0.0,0.09,0.01,0.08,0.0,0.79
1376,[146 157  80  80],0.02,0.0,0.15,0.01,0.14,0.0,0.67
1377,[145 156  82  82],0.03,0.0,0.1,0.02,0.11,0.01,0.74
1378,[145 155  84  84],0.03,0.0,0.06,0.02,0.12,0.0,0.76
1379,[146 156  81  81],0.03,0.0,0.09,0.01,0.11,0.0,0.76
1380,[146 156  81  81],0.03,0.0,0.11,0.01,0.11,0.0,0.73
1381,[145 156  83  83],0.02,0.0,0.04,0.02,0.07,0.0,0.85
1382,[147 157  79  79],0.02,0.0,0.1,0.02,0.08,0.01,0.77
1383,[147 157  79  79],0.02,0.0,0.1,0.02,0.08,0.01,0.77
1384,[146 156  82  82],0.03,0.0,0.11,0.02,0.13,0.01,0.71
1385,[147 158  79  79],0.01,0.0,0.09,0.01,0.07,0.01,0.81
1386,[146 157  80  80],0.02,0.0,0.11,0.01,0.09,0.0,0.77
1387,[145 156  82  82],0.02,0.0,0.11,0.01,0.14,0.0,0.72
1388,[146 157  81  81],0.01,0.0,0.09,0.01,0.11,0.0,0.78
1389,[146 157  82  82],0.02,0.0,0.05,0.01,0.07,0.0,0.84
1390,[146 157  82  82],0.02,0.0,0.05,0.01,0.07,0.0,0.84
1391,[144 155  84  84],0.02,0.0,0.07,0.02,0.08,0.01,0.81
1392,[146 156  81  81],0.02,0.0,0.02,0.02,0.04,0.0,0.9
1393,[147 156  80  80],0.03,0.0,0.02,0.04,0.03,0.0,0.87
1394,[145 156  81  81],0.03,0.0,0.08,0.02,0.06,0.01,0.81
1395,[146 156  81  81],0.02,0.0,0.04,0.02,0.04,0.0,0.89
1396,[147 155  80  80],0.04,0.0,0.09,0.01,0.06,0.01,0.8
1397,[146 155  81  81],0.04,0.0,0.13,0.01,0.07,0.0,0.75
1398,[212 143 136 136],0.09,0.01,0.26,0.17,0.22,0.08,0.16
1399,[197 153 107 107],0.15,0.0,0.25,0.01,0.14,0.03,0.42
1400,[197 154 111 111],0.14,0.0,0.24,0.01,0.08,0.02,0.52
1401,[198 155 108 108],0.15,0.0,0.14,0.02,0.06,0.03,0.6
1402,[198 154 108 108],0.14,0.0,0.07,0.02,0.03,0.02,0.72
1403,[199 155 107 107],0.17,0.0,0.07,0.02,0.03,0.01,0.7
1404,[198 154 109 109],0.18,0.0,0.09,0.02,0.05,0.01,0.65
1405,[198 154 108 108],0.14,0.0,0.07,0.04,0.03,0.01,0.71
1406,[199 154 108 108],0.15,0.0,0.05,0.02,0.02,0.01,0.74
1407,[199 154 108 108],0.16,0.0,0.05,0.02,0.02,0.01,0.74
1408,[198 154 108 108],0.2,0.0,0.07,0.03,0.03,0.01,0.66
1409,[198 154 108 108],0.2,0.0,0.07,0.03,0.03,0.01,0.66
1410,[198 154 109 109],0.21,0.0,0.07,0.03,0.04,0.01,0.65
1411,[198 154 109 109],0.21,0.0,0.07,0.03,0.04,0.01,0.65
1412,[198 154 109 109],0.21,0.0,0.07,0.03,0.04,0.01,0.65
1413,[211 146  94  94],0.21,0.02,0.47,0.0,0.13,0.04,0.13
1414,[211 146  93  93],0.25,0.02,0.47,0.0,0.13,0.02,0.11
1415,[211 145  94  94],0.15,0.01,0.54,0.0,0.21,0.01,0.09
1416,[214 146  90  90],0.13,0.01,0.54,0.0,0.23,0.01,0.08
1417,[215 148  88  88],0.11,0.02,0.56,0.0,0.24,0.01,0.05
1418,[216 149  90  90],0.03,0.0,0.7,0.0,0.21,0.01,0.05
1419,[217 150  89  89],0.04,0.0,0.66,0.0,0.21,0.02,0.06
1420,[210 144 101 101],0.03,0.0,0.54,0.0,0.32,0.01,0.11
1421,[211 146 100 100],0.02,0.0,0.48,0.0,0.44,0.0,0.06
1422,[226 155  78  78],0.07,0.02,0.17,0.0,0.69,0.02,0.03
1423,[217 150  94  94],0.03,0.0,0.41,0.0,0.49,0.01,0.06
1424,[226 158  85  85],0.02,0.0,0.39,0.0,0.51,0.01,0.06
1425,[233 162  78  78],0.01,0.0,0.23,0.0,0.66,0.05,0.05
1426,[230 161  85  85],0.02,0.01,0.34,0.0,0.56,0.03,0.05
1427,[237 167  77  77],0.03,0.0,0.25,0.0,0.62,0.03,0.07
1428,[238 167  75  75],0.03,0.0,0.15,0.0,0.74,0.02,0.07
1429,[229 163  98  98],0.1,0.0,0.42,0.0,0.24,0.05,0.2
1430,[229 162  99  99],0.07,0.0,0.29,0.0,0.3,0.09,0.24
1431,[234 167  92  92],0.1,0.0,0.27,0.0,0.36,0.04,0.22
1432,[231 166  94  94],0.09,0.01,0.39,0.0,0.32,0.02,0.18
1433,[236 169  90  90],0.07,0.0,0.18,0.0,0.41,0.01,0.33
1434,[235 169  92  92],0.1,0.0,0.22,0.0,0.37,0.01,0.29
1435,[232 167  98  98],0.12,0.0,0.34,0.01,0.27,0.02,0.25
1436,[232 167  98  98],0.12,0.0,0.34,0.01,0.25,0.02,0.26
1437,[235 169  94  94],0.18,0.0,0.2,0.0,0.39,0.02,0.21
1438,[234 169  94  94],0.14,0.0,0.18,0.0,0.49,0.02,0.17
1439,[233 166  99  99],0.1,0.0,0.15,0.01,0.32,0.05,0.37
1440,[232 166  99  99],0.18,0.0,0.16,0.01,0.35,0.02,0.28
1441,[234 168  94  94],0.04,0.0,0.13,0.0,0.6,0.02,0.21
1442,[231 167  93  93],0.04,0.0,0.28,0.0,0.56,0.01,0.1
1443,[226 164  95  95],0.17,0.04,0.35,0.0,0.35,0.03,0.05
1444,[226 164  91  91],0.08,0.07,0.1,0.0,0.67,0.01,0.05
1445,[220 161  93  93],0.09,0.17,0.26,0.0,0.44,0.02,0.03
1446,[213 158  97  97],0.29,0.15,0.2,0.0,0.26,0.05,0.06
1447,[196 151 105 105],0.37,0.05,0.12,0.0,0.28,0.01,0.18
1448,[188 150 109 109],0.3,0.06,0.21,0.0,0.16,0.04,0.22
1449,[181 147 113 113],0.23,0.01,0.46,0.0,0.15,0.06,0.09
1450,[180 147 109 109],0.23,0.01,0.42,0.0,0.13,0.11,0.1
1451,[180 148 109 109],0.23,0.01,0.45,0.0,0.13,0.09,0.09
1452,[174 143 112 112],0.31,0.0,0.45,0.01,0.07,0.07,0.08
1453,[173 142 114 114],0.27,0.0,0.49,0.01,0.07,0.07,0.1
1454,[174 142 112 112],0.32,0.0,0.39,0.01,0.1,0.03,0.14
1455,[173 142 113 113],0.27,0.0,0.45,0.01,0.11,0.05,0.11
1456,[274 170  88  88],0.01,0.0,0.01,0.0,0.23,0.0,0.75
1457,[173 143 110 110],0.43,0.02,0.32,0.0,0.17,0.01,0.05
1458,[173 143 109 109],0.38,0.03,0.26,0.0,0.26,0.01,0.06
1459,[172 141 111 111],0.47,0.02,0.31,0.0,0.14,0.01,0.04
1460,[172 142 109 109],0.32,0.0,0.31,0.0,0.24,0.03,0.1
1461,[172 142 109 109],0.33,0.0,0.3,0.0,0.24,0.03,0.1
1462,[173 142 109 109],0.26,0.0,0.38,0.0,0.22,0.03,0.1
1463,[173 141 110 110],0.33,0.0,0.38,0.0,0.17,0.03,0.08
1464,[173 141 110 110],0.35,0.0,0.29,0.0,0.23,0.02,0.1
1465,[175 142 109 109],0.3,0.0,0.39,0.0,0.16,0.05,0.1
1466,[176 142 109 109],0.3,0.0,0.4,0.0,0.13,0.06,0.1
1467,[177 142 109 109],0.38,0.0,0.33,0.0,0.06,0.1,0.12
1468,[177 142 109 109],0.37,0.0,0.35,0.0,0.07,0.1,0.12
1469,[177 142 111 111],0.31,0.0,0.4,0.0,0.07,0.12,0.09
1470,[177 142 111 111],0.32,0.0,0.34,0.01,0.08,0.12,0.13
1471,[278 175  79  79],0.02,0.0,0.03,0.0,0.53,0.0,0.42
1472,[178 142 112 112],0.26,0.0,0.27,0.02,0.16,0.04,0.25
1473,[178 142 110 110],0.33,0.0,0.28,0.02,0.19,0.03,0.16
1474,[179 143 110 110],0.29,0.0,0.33,0.02,0.14,0.05,0.17
1475,[178 141 113 113],0.24,0.0,0.32,0.01,0.17,0.03,0.23
1476,[181 144 110 110],0.34,0.01,0.42,0.0,0.17,0.01,0.05
1477,[181 145 110 110],0.35,0.01,0.43,0.0,0.14,0.01,0.07
1478,[181 145 110 110],0.31,0.01,0.45,0.0,0.15,0.01,0.07
1479,[180 144 111 111],0.37,0.02,0.32,0.0,0.2,0.01,0.07
1480,[179 145 112 112],0.25,0.0,0.26,0.01,0.22,0.01,0.25
1481,[179 145 110 110],0.33,0.0,0.17,0.02,0.19,0.02,0.28
1482,[178 147 110 110],0.37,0.0,0.2,0.01,0.17,0.02,0.23
1483,[179 147 110 110],0.38,0.0,0.17,0.01,0.16,0.02,0.26
1484,[279 176  78  78],0.01,0.0,0.03,0.0,0.76,0.0,0.19
1485,[178 147 114 114],0.26,0.0,0.28,0.01,0.13,0.02,0.29
1486,[178 147 114 114],0.25,0.0,0.29,0.01,0.13,0.02,0.29
1487,[179 149 111 111],0.3,0.0,0.22,0.0,0.13,0.03,0.32
1488,[179 149 112 112],0.25,0.0,0.19,0.01,0.11,0.02,0.42
1489,[179 150 112 112],0.39,0.0,0.27,0.0,0.12,0.02,0.2
1490,[179 149 112 112],0.43,0.0,0.16,0.01,0.09,0.02,0.28
1491,[176 149 115 115],0.48,0.0,0.29,0.0,0.11,0.02,0.1
1492,[177 150 113 113],0.44,0.0,0.31,0.0,0.12,0.03,0.1
1493,[177 150 113 113],0.44,0.0,0.3,0.01,0.13,0.02,0.1
1494,[176 149 114 114],0.4,0.0,0.29,0.01,0.11,0.02,0.17
1495,[175 149 113 113],0.55,0.0,0.16,0.01,0.1,0.03,0.16
1496,[278 175  79  79],0.01,0.0,0.04,0.0,0.7,0.0,0.23
1497,[278 176  79  79],0.01,0.0,0.05,0.0,0.65,0.0,0.28
1498,[175 149 111 111],0.57,0.0,0.18,0.01,0.08,0.06,0.12
1499,[174 149 111 111],0.68,0.0,0.12,0.0,0.06,0.04,0.1
1500,[174 149 110 110],0.59,0.0,0.14,0.0,0.08,0.04,0.15
1501,[173 149 111 111],0.62,0.0,0.11,0.0,0.08,0.03,0.16
1502,[276 174  80  80],0.04,0.0,0.03,0.0,0.47,0.0,0.45
1503,[172 148 111 111],0.64,0.0,0.1,0.0,0.06,0.04,0.15
1504,[175 147 110 110],0.59,0.0,0.19,0.0,0.07,0.04,0.1
1505,[174 146 111 111],0.59,0.01,0.19,0.0,0.07,0.05,0.09
1506,[174 145 110 110],0.54,0.01,0.11,0.0,0.1,0.09,0.14
1507,[174 145 110 110],0.52,0.0,0.12,0.0,0.14,0.03,0.18
1508,[174 145 111 111],0.4,0.0,0.15,0.01,0.08,0.05,0.31
1509,[174 145 111 111],0.36,0.0,0.14,0.01,0.11,0.05,0.34
1510,[175 145 109 109],0.54,0.0,0.13,0.0,0.11,0.04,0.18
1511,[176 145 109 109],0.49,0.0,0.16,0.01,0.11,0.04,0.2
1512,[177 144 108 108],0.46,0.0,0.11,0.01,0.16,0.03,0.23
1513,[177 145 108 108],0.42,0.0,0.2,0.01,0.12,0.05,0.2
1514,[177 143 110 110],0.25,0.0,0.14,0.01,0.13,0.11,0.36
1515,[178 143 109 109],0.28,0.0,0.13,0.0,0.12,0.07,0.39
1516,[178 143 108 108],0.25,0.0,0.26,0.0,0.1,0.14,0.25
1517,[179 141 106 106],0.2,0.0,0.14,0.01,0.08,0.1,0.45
1518,[177 140 109 109],0.29,0.0,0.12,0.01,0.14,0.14,0.3
1519,[177 140 109 109],0.3,0.0,0.16,0.01,0.09,0.16,0.29
1520,[176 141 108 108],0.33,0.0,0.2,0.01,0.08,0.15,0.22
1521,[175 141 109 109],0.32,0.0,0.21,0.01,0.1,0.17,0.2
1522,[176 142 106 106],0.35,0.0,0.12,0.01,0.09,0.07,0.35
1523,[176 142 106 106],0.35,0.0,0.12,0.01,0.09,0.07,0.37
1524,[175 141 107 107],0.45,0.0,0.07,0.01,0.14,0.03,0.29
1525,[174 141 111 111],0.48,0.01,0.14,0.01,0.17,0.01,0.18
1526,[174 140 108 108],0.63,0.02,0.1,0.0,0.14,0.03,0.08
1527,[174 141 106 106],0.56,0.0,0.15,0.01,0.1,0.05,0.13
1528,[173 141 107 107],0.41,0.0,0.14,0.02,0.17,0.06,0.2
1529,[173 140 107 107],0.49,0.0,0.09,0.02,0.18,0.05,0.17
1530,[172 141 107 107],0.38,0.0,0.13,0.03,0.17,0.08,0.21
1531,[173 140 107 107],0.53,0.0,0.1,0.02,0.13,0.07,0.15
1532,[172 140 106 106],0.5,0.01,0.17,0.01,0.12,0.11,0.08
1533,[171 141 108 108],0.39,0.0,0.22,0.01,0.12,0.14,0.12
1534,[171 140 107 107],0.5,0.0,0.14,0.01,0.13,0.18,0.04
1535,[170 139 109 109],0.56,0.0,0.16,0.01,0.11,0.11,0.05
1536,[171 140 108 108],0.4,0.0,0.14,0.02,0.13,0.07,0.24
1537,[171 140 108 108],0.41,0.0,0.14,0.02,0.12,0.07,0.23
1538,[170 140 109 109],0.35,0.0,0.12,0.02,0.14,0.09,0.27
1539,[169 141 109 109],0.48,0.0,0.15,0.01,0.12,0.09,0.16
1540,[169 141 109 109],0.48,0.0,0.14,0.01,0.12,0.09,0.17
1541,[169 144 108 108],0.39,0.0,0.19,0.0,0.13,0.08,0.21
1542,[168 143 111 111],0.4,0.0,0.12,0.01,0.13,0.06,0.28
1543,[167 142 113 113],0.42,0.0,0.13,0.01,0.11,0.1,0.23
1544,[168 143 112 112],0.41,0.0,0.12,0.01,0.1,0.08,0.27
1545,[168 144 111 111],0.45,0.0,0.09,0.01,0.08,0.09,0.29
1546,[166 143 112 112],0.45,0.0,0.07,0.01,0.12,0.03,0.32
1547,[166 144 112 112],0.46,0.0,0.09,0.01,0.11,0.05,0.28
1548,[166 145 113 113],0.45,0.0,0.07,0.01,0.07,0.08,0.31
1549,[166 147 110 110],0.43,0.01,0.1,0.01,0.19,0.02,0.25
1550,[166 147 111 111],0.48,0.02,0.11,0.0,0.17,0.02,0.2
1551,[168 148 109 109],0.44,0.01,0.12,0.0,0.15,0.03,0.25
1552,[168 148 106 106],0.4,0.0,0.08,0.0,0.21,0.01,0.3
1553,[168 148 107 107],0.38,0.0,0.07,0.01,0.24,0.01,0.29
1554,[166 147 109 109],0.42,0.0,0.07,0.01,0.23,0.02,0.26
1555,[166 147 108 108],0.42,0.0,0.07,0.0,0.29,0.01,0.21
1556,[166 146 111 111],0.42,0.0,0.06,0.01,0.21,0.01,0.3
1557,[167 147 110 110],0.38,0.0,0.06,0.0,0.15,0.01,0.39
1558,[166 148 109 109],0.42,0.0,0.08,0.01,0.16,0.01,0.31
1559,[167 149 109 109],0.43,0.0,0.08,0.01,0.1,0.04,0.35
1560,[166 148 111 111],0.37,0.0,0.06,0.01,0.09,0.03,0.45
1561,[166 149 111 111],0.3,0.0,0.07,0.02,0.08,0.03,0.51
1562,[164 148 113 113],0.38,0.0,0.07,0.02,0.09,0.04,0.4
1563,[166 150 109 109],0.24,0.0,0.06,0.01,0.06,0.02,0.62
1564,[166 150 109 109],0.24,0.0,0.07,0.01,0.05,0.06,0.58
1565,[166 150 109 109],0.24,0.0,0.07,0.0,0.05,0.05,0.58
1566,[165 151 108 108],0.42,0.0,0.09,0.0,0.06,0.15,0.28
1567,[165 151 109 109],0.28,0.0,0.08,0.0,0.07,0.11,0.45
1568,[163 151 112 112],0.28,0.0,0.04,0.01,0.11,0.04,0.52
1569,[164 151 112 112],0.27,0.0,0.05,0.01,0.08,0.05,0.54
1570,[163 151 112 112],0.33,0.0,0.05,0.01,0.15,0.02,0.44
1571,[164 152 111 111],0.37,0.0,0.04,0.01,0.12,0.02,0.44
1572,[163 153 108 108],0.19,0.0,0.05,0.01,0.11,0.02,0.61
1573,[163 153 109 109],0.17,0.0,0.03,0.01,0.08,0.01,0.7
1574,[162 153 109 109],0.18,0.0,0.04,0.02,0.11,0.02,0.63
1575,[162 153 110 110],0.2,0.0,0.04,0.02,0.13,0.02,0.6
1576,[162 153 110 110],0.17,0.0,0.05,0.03,0.09,0.03,0.63
1577,[163 153 109 109],0.13,0.0,0.05,0.03,0.08,0.02,0.7
1578,[163 154 109 109],0.1,0.0,0.02,0.03,0.05,0.02,0.78
1579,[163 154 108 108],0.15,0.0,0.03,0.03,0.06,0.02,0.71
1580,[163 154 108 108],0.16,0.0,0.03,0.03,0.07,0.02,0.7
1581,[163 154 109 109],0.09,0.0,0.02,0.03,0.07,0.02,0.78
1582,[163 153 110 110],0.13,0.0,0.03,0.04,0.09,0.02,0.69
1583,[163 153 111 111],0.15,0.0,0.02,0.05,0.06,0.06,0.67
1584,[163 153 110 110],0.11,0.0,0.03,0.04,0.1,0.04,0.69
1585,[164 154 113 113],0.1,0.0,0.04,0.02,0.11,0.0,0.73
1586,[164 155 110 110],0.29,0.0,0.07,0.02,0.21,0.02,0.38
1587,[165 155 109 109],0.3,0.0,0.1,0.01,0.17,0.04,0.37
1588,[164 152 113 113],0.15,0.0,0.03,0.04,0.11,0.04,0.63
1589,[164 152 113 113],0.24,0.0,0.04,0.06,0.12,0.04,0.49
1590,[164 152 113 113],0.3,0.0,0.04,0.05,0.13,0.06,0.42
1591,[163 151 112 112],0.41,0.0,0.08,0.03,0.15,0.07,0.25
1592,[165 151 110 110],0.45,0.0,0.11,0.02,0.13,0.05,0.24
1593,[164 149 113 113],0.44,0.0,0.09,0.03,0.1,0.11,0.24
1594,[164 150 111 111],0.45,0.0,0.1,0.02,0.15,0.05,0.22
1595,[165 150 112 112],0.38,0.0,0.09,0.02,0.09,0.07,0.34
1596,[165 149 111 111],0.39,0.0,0.11,0.03,0.12,0.12,0.23
1597,[167 148 108 108],0.48,0.0,0.11,0.02,0.15,0.06,0.19
1598,[166 146 112 112],0.43,0.0,0.11,0.04,0.11,0.09,0.22
1599,[166 146 110 110],0.43,0.0,0.14,0.05,0.17,0.06,0.15
1600,[166 146 111 111],0.37,0.0,0.12,0.05,0.13,0.08,0.25
1601,[168 144 110 110],0.44,0.0,0.1,0.06,0.11,0.07,0.21
1602,[167 141 112 112],0.37,0.0,0.18,0.04,0.11,0.12,0.17
1603,[169 141 109 109],0.37,0.0,0.16,0.03,0.19,0.07,0.17
1604,[168 141 110 110],0.41,0.0,0.18,0.02,0.17,0.07,0.15
1605,[168 140 111 111],0.36,0.0,0.35,0.01,0.12,0.04,0.12
1606,[169 139 109 109],0.35,0.0,0.26,0.01,0.21,0.03,0.13
1607,[170 138 106 106],0.39,0.0,0.26,0.01,0.16,0.08,0.1
1608,[172 138 107 107],0.2,0.0,0.08,0.03,0.09,0.03,0.58
1609,[172 138 107 107],0.23,0.0,0.12,0.02,0.13,0.04,0.46
1610,[171 137 109 109],0.26,0.0,0.19,0.04,0.17,0.06,0.28
1611,[173 137 107 107],0.25,0.0,0.26,0.04,0.22,0.06,0.17
1612,[173 136 109 109],0.23,0.0,0.27,0.05,0.16,0.09,0.19
1613,[174 137 109 109],0.21,0.0,0.32,0.06,0.2,0.09,0.12
1614,[174 137 109 109],0.21,0.0,0.32,0.06,0.2,0.09,0.11
1615,[177 138 107 107],0.28,0.0,0.31,0.02,0.26,0.06,0.07
1616,[178 138 107 107],0.27,0.0,0.26,0.05,0.16,0.16,0.11
1617,[179 140 105 105],0.3,0.0,0.37,0.01,0.19,0.08,0.05
1618,[179 140 105 105],0.3,0.0,0.37,0.01,0.18,0.08,0.05
1619,[181 140 107 107],0.18,0.0,0.16,0.02,0.18,0.07,0.39
1620,[181 141 106 106],0.21,0.0,0.23,0.02,0.21,0.07,0.25
1621,[181 142 106 106],0.18,0.0,0.14,0.01,0.56,0.01,0.1
1622,[180 141 109 109],0.11,0.0,0.14,0.01,0.58,0.01,0.14
1623,[180 141 109 109],0.11,0.0,0.13,0.01,0.59,0.01,0.15
1624,[178 140 110 110],0.46,0.0,0.12,0.04,0.18,0.05,0.15
1625,[177 141 110 110],0.39,0.0,0.28,0.01,0.15,0.1,0.07
1626,[176 141 109 109],0.39,0.0,0.26,0.01,0.13,0.15,0.05
1627,[174 141 110 110],0.43,0.0,0.22,0.01,0.11,0.13,0.1
1628,[173 142 109 109],0.28,0.0,0.34,0.0,0.1,0.2,0.07
1629,[170 141 112 112],0.2,0.0,0.2,0.01,0.06,0.43,0.11
1630,[170 143 109 109],0.4,0.0,0.25,0.0,0.09,0.18,0.08
1631,[169 142 110 110],0.34,0.0,0.24,0.0,0.12,0.17,0.12
1632,[169 143 108 108],0.34,0.0,0.34,0.0,0.08,0.16,0.07
1633,[168 143 110 110],0.39,0.0,0.27,0.0,0.11,0.1,0.13
1634,[169 144 108 108],0.41,0.0,0.29,0.0,0.13,0.06,0.1
1635,[168 143 110 110],0.36,0.0,0.25,0.0,0.1,0.18,0.11
1636,[167 144 108 108],0.38,0.0,0.27,0.0,0.13,0.1,0.11
1637,[168 144 108 108],0.33,0.0,0.16,0.0,0.11,0.15,0.24
1638,[167 144 108 108],0.33,0.0,0.22,0.0,0.12,0.2,0.13
1639,[166 143 111 111],0.34,0.0,0.18,0.0,0.07,0.32,0.08
1640,[166 143 111 111],0.36,0.0,0.17,0.0,0.06,0.33,0.07
1641,[167 144 110 110],0.27,0.0,0.1,0.0,0.03,0.48,0.11
1642,[168 144 110 110],0.34,0.01,0.13,0.0,0.05,0.38,0.09
1643,[165 143 112 112],0.51,0.0,0.09,0.0,0.04,0.3,0.05
1644,[166 143 113 113],0.46,0.0,0.11,0.0,0.04,0.32,0.06
1645,[166 144 111 111],0.5,0.0,0.12,0.01,0.07,0.12,0.17
1646,[165 144 112 112],0.56,0.0,0.13,0.01,0.07,0.12,0.11
1647,[165 145 111 111],0.57,0.0,0.09,0.02,0.06,0.11,0.16
1648,[163 144 113 113],0.47,0.0,0.08,0.02,0.06,0.14,0.23
1649,[165 143 114 114],0.25,0.0,0.07,0.09,0.07,0.16,0.37
1650,[165 143 113 113],0.38,0.0,0.1,0.04,0.07,0.2,0.2
1651,[166 145 113 113],0.28,0.0,0.13,0.03,0.09,0.25,0.22
1652,[164 146 113 113],0.48,0.0,0.1,0.03,0.07,0.12,0.2
1653,[163 147 115 115],0.29,0.0,0.07,0.07,0.06,0.21,0.31
1654,[164 149 112 112],0.21,0.0,0.06,0.06,0.07,0.13,0.48
1655,[164 149 112 112],0.21,0.0,0.05,0.06,0.07,0.12,0.49
1656,[164 148 114 114],0.3,0.0,0.07,0.09,0.07,0.1,0.37
1657,[164 149 113 113],0.33,0.0,0.09,0.04,0.09,0.15,0.29
1658,[164 150 112 112],0.29,0.0,0.09,0.04,0.12,0.18,0.29
1659,[166 151 111 111],0.38,0.0,0.08,0.03,0.13,0.11,0.26
1660,[166 152 112 112],0.35,0.0,0.17,0.01,0.26,0.13,0.07
1661,[166 152 112 112],0.36,0.0,0.17,0.01,0.29,0.09,0.07
1662,[166 153 110 110],0.37,0.0,0.16,0.01,0.33,0.05,0.07
