,box,angry,disgust,fear,happy,sad,surprise,neutral
75,[ 40 121 148 148],0.67,0.01,0.12,0.0,0.02,0.17,0.01
76,[ 43 124 144 144],0.35,0.06,0.26,0.0,0.05,0.26,0.03
77,[ 37 122 149 149],0.4,0.03,0.14,0.02,0.09,0.19,0.14
78,[ 35 123 147 147],0.38,0.0,0.16,0.02,0.11,0.12,0.2
79,[ 34 122 149 149],0.44,0.0,0.13,0.03,0.15,0.08,0.16
80,[ 35 124 145 145],0.33,0.0,0.12,0.03,0.15,0.13,0.24
81,[ 33 121 149 149],0.42,0.0,0.06,0.07,0.12,0.14,0.19
82,[ 34 122 146 146],0.48,0.0,0.06,0.05,0.08,0.17,0.16
83,[ 32 120 148 148],0.29,0.0,0.03,0.24,0.05,0.18,0.21
84,[ 36 120 145 145],0.16,0.0,0.04,0.17,0.04,0.56,0.04
85,[ 36 118 147 147],0.26,0.0,0.04,0.29,0.05,0.28,0.08
86,[ 40 115 147 147],0.14,0.0,0.05,0.4,0.13,0.22,0.07
87,[ 41 115 146 146],0.15,0.0,0.03,0.42,0.05,0.27,0.08
88,[ 40 113 151 151],0.07,0.0,0.01,0.72,0.06,0.08,0.06
89,[ 43 115 152 152],0.09,0.0,0.04,0.61,0.16,0.03,0.07
90,[ 43 113 154 154],0.12,0.0,0.02,0.61,0.07,0.08,0.1
91,[ 44 115 153 153],0.05,0.0,0.01,0.73,0.08,0.05,0.08
92,[ 44 117 151 151],0.23,0.0,0.06,0.23,0.05,0.37,0.05
93,[ 43 115 153 153],0.2,0.0,0.03,0.42,0.09,0.09,0.17
94,[ 41 113 154 154],0.39,0.0,0.05,0.1,0.26,0.04,0.16
95,[ 43 114 152 152],0.38,0.01,0.08,0.01,0.44,0.01,0.06
96,[ 43 111 156 156],0.54,0.02,0.07,0.03,0.14,0.04,0.17
97,[ 46 113 152 152],0.47,0.0,0.06,0.03,0.24,0.03,0.17
98,[ 45 114 153 153],0.49,0.01,0.07,0.06,0.12,0.08,0.16
99,[ 47 114 149 149],0.4,0.02,0.11,0.01,0.28,0.08,0.1
100,[ 41 111 159 159],0.42,0.03,0.15,0.02,0.23,0.07,0.09
101,[ 47 115 151 151],0.15,0.01,0.1,0.01,0.58,0.02,0.13
102,[ 50 117 147 147],0.12,0.01,0.08,0.01,0.68,0.02,0.07
103,[ 46 116 152 152],0.14,0.0,0.05,0.02,0.72,0.01,0.08
104,[ 48 119 149 149],0.23,0.03,0.09,0.08,0.35,0.07,0.15
105,[ 49 119 147 147],0.15,0.0,0.07,0.02,0.66,0.01,0.08
106,[ 46 117 152 152],0.2,0.0,0.1,0.03,0.43,0.05,0.18
107,[ 49 117 150 150],0.31,0.0,0.1,0.05,0.13,0.25,0.14
108,[ 51 119 145 145],0.46,0.01,0.1,0.02,0.24,0.08,0.09
109,[ 50 116 148 148],0.43,0.01,0.09,0.04,0.17,0.16,0.11
110,[ 49 116 150 150],0.5,0.01,0.07,0.04,0.21,0.09,0.08
111,[ 50 116 149 149],0.41,0.01,0.15,0.03,0.17,0.15,0.08
112,[ 48 113 153 153],0.41,0.01,0.05,0.07,0.11,0.24,0.11
113,[ 49 115 150 150],0.25,0.0,0.16,0.05,0.35,0.1,0.09
114,[ 48 114 150 150],0.36,0.01,0.12,0.05,0.27,0.15,0.05
115,[ 47 113 151 151],0.31,0.01,0.1,0.06,0.28,0.18,0.06
116,[ 53 114 146 146],0.27,0.02,0.17,0.02,0.19,0.27,0.05
117,[ 53 115 145 145],0.28,0.01,0.23,0.01,0.37,0.07,0.04
118,[ 53 115 146 146],0.37,0.02,0.23,0.01,0.19,0.11,0.06
119,[ 53 115 147 147],0.29,0.01,0.16,0.01,0.19,0.16,0.17
120,[ 53 115 147 147],0.34,0.02,0.19,0.02,0.17,0.1,0.15
121,[ 53 115 144 144],0.49,0.0,0.12,0.01,0.13,0.11,0.14
122,[ 54 115 143 143],0.59,0.0,0.12,0.01,0.12,0.05,0.1
123,[ 47 109 153 153],0.41,0.02,0.15,0.03,0.14,0.15,0.1
124,[ 47 109 154 154],0.32,0.02,0.14,0.06,0.27,0.06,0.14
125,[ 52 111 148 148],0.36,0.03,0.16,0.02,0.3,0.02,0.11
126,[ 51 111 148 148],0.3,0.02,0.16,0.03,0.28,0.09,0.12
127,[ 51 108 151 151],0.24,0.06,0.19,0.02,0.33,0.05,0.11
128,[ 51 106 152 152],0.16,0.05,0.32,0.01,0.26,0.11,0.1
129,[149 329  59  59],0.15,0.0,0.33,0.05,0.29,0.06,0.12
130,[ 55 107 147 147],0.39,0.01,0.4,0.0,0.1,0.07,0.03
131,[ 56 108 147 147],0.67,0.01,0.16,0.0,0.09,0.05,0.01
132,[ 55 106 148 148],0.67,0.01,0.19,0.0,0.08,0.04,0.01
133,[ 56 105 148 148],0.76,0.01,0.12,0.01,0.05,0.05,0.01
134,[ 55 105 151 151],0.42,0.02,0.18,0.04,0.24,0.06,0.04
135,[ 55 104 150 150],0.33,0.0,0.2,0.01,0.3,0.11,0.05
136,[ 53 103 152 152],0.36,0.0,0.16,0.02,0.31,0.11,0.04
137,[ 54 102 153 153],0.14,0.0,0.13,0.06,0.59,0.07,0.02
138,[ 54 103 153 153],0.31,0.0,0.13,0.05,0.31,0.17,0.02
139,[ 56 106 147 147],0.31,0.01,0.12,0.05,0.34,0.15,0.02
140,[ 58 108 144 144],0.18,0.0,0.12,0.06,0.45,0.16,0.03
141,[ 58 108 145 145],0.3,0.01,0.04,0.08,0.29,0.04,0.24
142,[ 55 106 149 149],0.26,0.0,0.03,0.2,0.21,0.03,0.27
143,[ 55 108 147 147],0.35,0.01,0.04,0.13,0.19,0.03,0.25
144,[ 54 107 149 149],0.3,0.0,0.15,0.07,0.32,0.11,0.05
145,[ 52 106 151 151],0.26,0.0,0.17,0.06,0.38,0.08,0.04
146,[ 50 105 154 154],0.2,0.0,0.19,0.04,0.48,0.07,0.02
147,[ 49 104 155 155],0.3,0.0,0.1,0.06,0.47,0.04,0.03
148,[ 49 105 154 154],0.15,0.0,0.1,0.06,0.63,0.04,0.02
149,[ 51 105 155 155],0.17,0.0,0.08,0.06,0.62,0.04,0.02
150,[ 48 105 158 158],0.23,0.0,0.1,0.11,0.51,0.05,0.02
151,[ 48 106 161 161],0.26,0.0,0.13,0.15,0.34,0.11,0.01
152,[ 48 106 161 161],0.33,0.0,0.12,0.08,0.41,0.04,0.01
153,[ 50 108 157 157],0.23,0.01,0.15,0.1,0.35,0.13,0.03
154,[ 50 107 157 157],0.31,0.0,0.15,0.02,0.42,0.04,0.05
155,[ 51 107 157 157],0.33,0.0,0.24,0.02,0.24,0.07,0.09
156,[145 329  54  54],0.13,0.01,0.25,0.04,0.18,0.25,0.15
157,[ 49 106 159 159],0.29,0.0,0.17,0.01,0.2,0.14,0.18
158,[ 48 104 162 162],0.27,0.0,0.25,0.01,0.24,0.1,0.13
159,[ 49 105 158 158],0.22,0.02,0.22,0.01,0.39,0.05,0.09
160,[ 52 106 154 154],0.15,0.01,0.56,0.01,0.18,0.05,0.04
161,[ 52 107 151 151],0.13,0.01,0.46,0.0,0.28,0.07,0.05
162,[ 50 105 153 153],0.15,0.01,0.28,0.02,0.33,0.11,0.11
163,[146 327  56  56],0.15,0.01,0.28,0.05,0.16,0.21,0.14
164,[ 47 104 158 158],0.26,0.0,0.18,0.15,0.19,0.14,0.08
165,[ 47 103 157 157],0.25,0.0,0.05,0.37,0.17,0.03,0.13
166,[ 48 102 157 157],0.2,0.0,0.07,0.4,0.19,0.07,0.08
167,[ 45 101 159 159],0.19,0.0,0.02,0.53,0.11,0.08,0.06
168,[ 47  99 158 158],0.2,0.0,0.04,0.43,0.21,0.05,0.08
169,[ 48  98 160 160],0.09,0.0,0.02,0.57,0.2,0.04,0.08
170,[145 329  59  59],0.13,0.01,0.29,0.02,0.36,0.07,0.12
171,[148 331  56  56],0.12,0.01,0.29,0.03,0.21,0.2,0.14
172,[ 51  98 156 156],0.13,0.0,0.05,0.4,0.27,0.12,0.03
173,[ 55  99 154 154],0.17,0.0,0.1,0.24,0.27,0.21,0.01
174,[ 53  97 159 159],0.12,0.0,0.08,0.5,0.18,0.1,0.03
175,[ 55  98 156 156],0.12,0.0,0.08,0.19,0.54,0.05,0.02
176,[ 59 100 151 151],0.16,0.0,0.11,0.41,0.16,0.12,0.02
177,[ 57  98 156 156],0.2,0.0,0.19,0.15,0.19,0.25,0.02
178,[ 59 102 151 151],0.27,0.0,0.14,0.12,0.27,0.13,0.06
179,[ 58 102 152 152],0.4,0.0,0.12,0.02,0.15,0.15,0.16
180,[ 59 103 153 153],0.45,0.01,0.1,0.02,0.19,0.04,0.19
181,[ 60 103 152 152],0.44,0.0,0.15,0.02,0.19,0.03,0.18
182,[ 60 104 151 151],0.39,0.01,0.12,0.01,0.29,0.02,0.17
183,[ 58 102 153 153],0.37,0.0,0.11,0.03,0.26,0.03,0.2
184,[ 61 104 145 145],0.29,0.0,0.17,0.01,0.44,0.05,0.04
185,[ 53  99 154 154],0.29,0.01,0.12,0.04,0.26,0.14,0.14
186,[ 54 101 152 152],0.35,0.0,0.12,0.03,0.27,0.06,0.16
187,[ 51  99 155 155],0.25,0.0,0.14,0.04,0.26,0.08,0.23
188,[ 51  99 156 156],0.31,0.0,0.17,0.04,0.26,0.07,0.15
189,[ 52  99 153 153],0.19,0.0,0.2,0.04,0.32,0.14,0.11
190,[ 52  98 155 155],0.21,0.0,0.2,0.02,0.39,0.04,0.13
191,[ 50  98 154 154],0.17,0.0,0.18,0.02,0.42,0.03,0.17
192,[ 49  98 154 154],0.31,0.0,0.19,0.06,0.17,0.08,0.19
193,[ 50  98 154 154],0.29,0.0,0.19,0.04,0.19,0.12,0.18
194,[ 51  98 152 152],0.25,0.0,0.15,0.03,0.29,0.12,0.16
195,[ 51  98 152 152],0.21,0.0,0.1,0.03,0.33,0.11,0.22
196,[ 50  97 155 155],0.14,0.0,0.1,0.04,0.36,0.07,0.3
197,[ 50  97 154 154],0.17,0.0,0.14,0.08,0.33,0.12,0.16
198,[ 52  98 152 152],0.1,0.0,0.14,0.07,0.45,0.07,0.16
199,[140 326  58  58],0.16,0.0,0.32,0.04,0.29,0.06,0.12
200,[140 326  58  58],0.16,0.0,0.3,0.06,0.29,0.07,0.12
201,[140 326  57  57],0.19,0.0,0.21,0.04,0.32,0.09,0.16
202,[ 46  96 153 153],0.16,0.0,0.18,0.07,0.33,0.16,0.1
203,[ 48  97 152 152],0.18,0.0,0.26,0.06,0.25,0.19,0.06
204,[ 48  97 153 153],0.24,0.0,0.25,0.05,0.24,0.17,0.05
205,[ 45  94 157 157],0.21,0.0,0.12,0.07,0.26,0.19,0.15
206,[143 328  54  54],0.12,0.0,0.23,0.06,0.27,0.1,0.21
207,[ 50  98 155 155],0.26,0.0,0.24,0.04,0.14,0.2,0.11
208,[143 328  57  57],0.17,0.0,0.25,0.05,0.28,0.08,0.16
209,[145 329  57  57],0.12,0.0,0.32,0.07,0.23,0.13,0.13
210,[ 52  97 154 154],0.26,0.0,0.31,0.03,0.15,0.12,0.13
211,[147 329  54  54],0.11,0.0,0.31,0.06,0.22,0.12,0.17
212,[147 329  54  54],0.11,0.0,0.31,0.05,0.23,0.12,0.17
213,[ 53  97 149 149],0.3,0.0,0.31,0.01,0.16,0.08,0.13
214,[ 54  99 146 146],0.37,0.0,0.29,0.0,0.08,0.14,0.12
215,[ 55  98 144 144],0.41,0.0,0.25,0.01,0.09,0.17,0.06
216,[ 55  97 146 146],0.39,0.0,0.34,0.01,0.1,0.07,0.09
217,[ 57  97 143 143],0.45,0.0,0.26,0.01,0.09,0.12,0.06
218,[151 326  54  54],0.14,0.0,0.28,0.08,0.21,0.11,0.17
219,[ 57  95 146 146],0.58,0.0,0.21,0.01,0.04,0.11,0.05
220,[152 324  56  56],0.15,0.0,0.32,0.06,0.25,0.1,0.11
221,[ 56  95 150 150],0.35,0.0,0.34,0.02,0.07,0.15,0.07
222,[ 56  96 148 148],0.49,0.0,0.25,0.01,0.06,0.13,0.06
223,[ 58  96 146 146],0.67,0.0,0.08,0.04,0.05,0.05,0.11
224,[ 58  96 147 147],0.56,0.0,0.06,0.04,0.08,0.07,0.18
225,[ 55  96 150 150],0.28,0.01,0.21,0.04,0.18,0.11,0.18
226,[ 56  97 150 150],0.06,0.0,0.5,0.01,0.16,0.19,0.08
227,[ 56 100 150 150],0.05,0.01,0.52,0.0,0.14,0.25,0.04
228,[ 57 102 148 148],0.08,0.01,0.27,0.0,0.51,0.04,0.09
229,[ 57 105 150 150],0.14,0.01,0.35,0.01,0.16,0.21,0.11
230,[ 60 108 148 148],0.16,0.0,0.13,0.04,0.17,0.08,0.43
231,[ 58 108 150 150],0.09,0.0,0.07,0.03,0.41,0.02,0.39
232,[ 55 109 151 151],0.16,0.0,0.07,0.04,0.31,0.02,0.4
233,[149 331  57  57],0.17,0.01,0.28,0.03,0.33,0.04,0.14
234,[ 57 112 150 150],0.31,0.04,0.25,0.01,0.28,0.04,0.08
235,[147 329  56  56],0.14,0.01,0.25,0.03,0.33,0.1,0.14
236,[ 54 107 154 154],0.31,0.0,0.15,0.07,0.21,0.03,0.23
237,[ 54 106 155 155],0.22,0.0,0.12,0.08,0.2,0.04,0.35
238,[ 50 103 162 162],0.14,0.0,0.21,0.06,0.22,0.15,0.22
239,[ 53 103 157 157],0.06,0.0,0.31,0.09,0.35,0.04,0.15
240,[143 326  57  57],0.26,0.0,0.24,0.03,0.21,0.12,0.13
241,[142 326  58  58],0.21,0.0,0.26,0.02,0.3,0.08,0.13
242,[ 58 104 153 153],0.19,0.0,0.17,0.29,0.16,0.13,0.06
243,[143 328  58  58],0.2,0.01,0.22,0.02,0.31,0.1,0.15
244,[ 59 105 149 149],0.13,0.0,0.21,0.11,0.43,0.09,0.03
245,[ 60 106 150 150],0.13,0.0,0.14,0.26,0.39,0.05,0.03
246,[ 61 103 153 153],0.14,0.0,0.04,0.35,0.18,0.03,0.25
247,[ 64 105 151 151],0.24,0.0,0.04,0.28,0.1,0.05,0.28
248,[ 66 107 151 151],0.23,0.01,0.09,0.28,0.23,0.07,0.11
249,[ 64 108 155 155],0.22,0.01,0.19,0.09,0.29,0.14,0.06
250,[ 67 107 153 153],0.3,0.02,0.16,0.12,0.24,0.07,0.1
251,[ 65 106 154 154],0.22,0.01,0.13,0.09,0.43,0.04,0.08
252,[ 67 109 151 151],0.24,0.01,0.16,0.05,0.44,0.05,0.04
253,[ 63 105 156 156],0.35,0.01,0.09,0.12,0.32,0.03,0.09
254,[ 65 107 151 151],0.17,0.01,0.17,0.09,0.49,0.04,0.04
255,[ 65 106 148 148],0.12,0.01,0.12,0.02,0.7,0.01,0.01
256,[ 58 102 155 155],0.15,0.01,0.17,0.05,0.52,0.01,0.09
257,[ 55  97 161 161],0.16,0.01,0.08,0.11,0.48,0.02,0.15
258,[ 59 101 152 152],0.17,0.01,0.18,0.06,0.39,0.05,0.14
259,[ 56  98 156 156],0.23,0.01,0.11,0.13,0.27,0.06,0.19
260,[ 55  98 155 155],0.14,0.0,0.09,0.13,0.45,0.03,0.16
261,[ 56  99 154 154],0.18,0.0,0.13,0.15,0.42,0.05,0.06
262,[ 55  99 155 155],0.22,0.0,0.14,0.11,0.38,0.06,0.08
263,[ 55  97 156 156],0.13,0.01,0.1,0.06,0.54,0.06,0.09
264,[ 56  99 153 153],0.15,0.01,0.19,0.09,0.37,0.11,0.08
265,[ 55 100 154 154],0.29,0.0,0.22,0.07,0.24,0.1,0.07
266,[ 53 100 154 154],0.32,0.01,0.14,0.02,0.35,0.06,0.1
267,[ 55 102 152 152],0.46,0.0,0.15,0.02,0.12,0.08,0.17
268,[ 55 102 152 152],0.26,0.01,0.2,0.03,0.09,0.13,0.27
269,[ 55 101 151 151],0.31,0.0,0.23,0.02,0.08,0.18,0.17
270,[ 52  97 155 155],0.27,0.01,0.08,0.07,0.11,0.29,0.17
271,[ 55  97 153 153],0.38,0.01,0.11,0.06,0.09,0.16,0.18
272,[ 58 100 147 147],0.43,0.01,0.18,0.02,0.07,0.18,0.12
273,[ 58 100 148 148],0.36,0.01,0.28,0.02,0.08,0.17,0.08
274,[ 55  98 151 151],0.42,0.01,0.23,0.03,0.09,0.15,0.07
275,[ 55  99 152 152],0.25,0.02,0.31,0.01,0.18,0.18,0.05
276,[ 56  99 151 151],0.23,0.0,0.23,0.02,0.14,0.24,0.13
277,[ 57 100 151 151],0.21,0.01,0.3,0.02,0.16,0.14,0.16
278,[ 55  98 154 154],0.24,0.0,0.15,0.03,0.2,0.11,0.27
279,[ 56  98 153 153],0.35,0.0,0.13,0.03,0.17,0.09,0.22
280,[ 58 102 148 148],0.32,0.0,0.17,0.02,0.12,0.2,0.17
281,[ 56 100 150 150],0.27,0.0,0.09,0.04,0.22,0.11,0.27
282,[ 55 100 151 151],0.25,0.01,0.09,0.02,0.49,0.05,0.09
283,[ 53  98 156 156],0.35,0.01,0.15,0.02,0.3,0.11,0.05
284,[147 330  55  55],0.19,0.01,0.26,0.03,0.32,0.04,0.16
285,[ 55 103 151 151],0.25,0.0,0.03,0.12,0.18,0.04,0.36
286,[ 55 105 153 153],0.23,0.01,0.04,0.15,0.31,0.02,0.25
287,[ 55 107 152 152],0.22,0.01,0.16,0.05,0.43,0.06,0.06
288,[ 53 105 154 154],0.23,0.0,0.12,0.08,0.4,0.09,0.07
289,[ 55 106 150 150],0.22,0.01,0.04,0.06,0.5,0.02,0.16
290,[144 328  55  55],0.16,0.01,0.24,0.04,0.27,0.04,0.23
291,[ 55 105 156 156],0.12,0.0,0.02,0.4,0.18,0.03,0.24
292,[ 56 104 156 156],0.1,0.0,0.01,0.41,0.19,0.03,0.26
293,[ 59 106 153 153],0.05,0.0,0.01,0.47,0.39,0.06,0.02
294,[146 328  58  58],0.13,0.0,0.4,0.03,0.23,0.05,0.17
295,[146 328  58  58],0.24,0.0,0.28,0.04,0.24,0.04,0.17
296,[148 329  56  56],0.23,0.0,0.24,0.04,0.24,0.04,0.2
297,[ 56 104 155 155],0.07,0.0,0.04,0.1,0.73,0.04,0.01
298,[ 56 103 157 157],0.1,0.0,0.08,0.15,0.37,0.27,0.03
299,[ 54 100 161 161],0.19,0.0,0.09,0.18,0.29,0.22,0.02
300,[ 51  97 162 162],0.26,0.01,0.15,0.03,0.23,0.27,0.06
301,[ 53  98 159 159],0.24,0.01,0.07,0.09,0.12,0.23,0.24
302,[ 55 100 152 152],0.16,0.04,0.14,0.03,0.35,0.17,0.12
303,[ 56 101 149 149],0.11,0.06,0.19,0.02,0.28,0.25,0.09
304,[ 56 100 150 150],0.08,0.01,0.27,0.01,0.36,0.19,0.08
305,[ 56 101 148 148],0.15,0.01,0.29,0.01,0.34,0.13,0.08
306,[ 55 101 150 150],0.19,0.01,0.35,0.0,0.14,0.26,0.05
307,[148 329  58  58],0.13,0.0,0.43,0.02,0.28,0.03,0.11
308,[148 330  59  59],0.09,0.0,0.44,0.01,0.32,0.03,0.1
309,[ 52 101 149 149],0.28,0.01,0.36,0.01,0.14,0.15,0.05
310,[149 330  58  58],0.11,0.0,0.38,0.02,0.3,0.07,0.11
311,[ 51 102 148 148],0.29,0.0,0.43,0.0,0.17,0.08,0.02
312,[ 49 101 151 151],0.26,0.0,0.34,0.0,0.25,0.08,0.07
313,[ 49 103 150 150],0.14,0.0,0.25,0.0,0.44,0.11,0.06
314,[ 50 103 149 149],0.3,0.0,0.22,0.0,0.3,0.09,0.08
315,[ 51 102 147 147],0.15,0.0,0.42,0.0,0.3,0.05,0.08
316,[ 52 102 147 147],0.19,0.0,0.41,0.01,0.18,0.17,0.05
317,[ 55 104 141 141],0.19,0.01,0.39,0.0,0.27,0.09,0.04
318,[ 51 104 146 146],0.25,0.0,0.39,0.0,0.06,0.26,0.03
319,[ 50 102 148 148],0.28,0.0,0.39,0.0,0.13,0.13,0.06
320,[144 330  58  58],0.14,0.0,0.42,0.03,0.24,0.03,0.14
321,[ 50 104 147 147],0.29,0.0,0.51,0.0,0.05,0.14,0.01
322,[ 50 103 148 148],0.33,0.0,0.4,0.0,0.06,0.19,0.01
323,[ 50 102 149 149],0.34,0.0,0.38,0.0,0.14,0.1,0.04
324,[ 53 104 145 145],0.31,0.01,0.34,0.0,0.15,0.14,0.06
325,[147 332  57  57],0.11,0.0,0.39,0.02,0.35,0.05,0.08
326,[ 53 103 146 146],0.3,0.0,0.29,0.01,0.16,0.14,0.09
327,[ 51 103 149 149],0.49,0.0,0.17,0.01,0.09,0.15,0.09
328,[ 50 101 151 151],0.35,0.0,0.13,0.01,0.38,0.02,0.12
329,[ 51 102 148 148],0.17,0.0,0.22,0.0,0.48,0.04,0.08
330,[ 50 104 151 151],0.35,0.0,0.35,0.0,0.25,0.03,0.02
331,[ 52 103 149 149],0.36,0.0,0.28,0.01,0.22,0.08,0.05
332,[ 52 104 148 148],0.33,0.0,0.27,0.0,0.33,0.04,0.02
333,[ 50 101 150 150],0.18,0.01,0.23,0.0,0.54,0.01,0.03
334,[ 51 102 149 149],0.23,0.0,0.18,0.01,0.47,0.01,0.09
335,[ 50 101 150 150],0.32,0.0,0.19,0.02,0.32,0.02,0.14
336,[ 52 102 149 149],0.5,0.0,0.27,0.0,0.1,0.08,0.05
337,[146 331  57  57],0.13,0.0,0.36,0.02,0.32,0.07,0.1
338,[145 329  58  58],0.14,0.0,0.38,0.02,0.32,0.04,0.1
339,[ 62 105 146 146],0.5,0.01,0.29,0.01,0.08,0.03,0.08
340,[ 64 104 145 145],0.2,0.01,0.56,0.0,0.18,0.02,0.02
341,[ 67 108 136 136],0.09,0.04,0.62,0.0,0.13,0.08,0.02
