,box,angry,disgust,fear,happy,sad,surprise,neutral
62,[ 55 109 151 151],0.38,0.01,0.25,0.01,0.18,0.05,0.12
63,[ 56 111 146 146],0.3,0.0,0.34,0.01,0.18,0.06,0.12
64,[ 54 111 148 148],0.36,0.0,0.32,0.01,0.19,0.04,0.08
65,[ 52 108 149 149],0.42,0.0,0.22,0.01,0.2,0.02,0.13
66,[ 56 109 146 146],0.49,0.0,0.28,0.01,0.11,0.04,0.07
67,[ 60 111 142 142],0.4,0.0,0.28,0.05,0.13,0.07,0.08
68,[ 62 113 140 140],0.31,0.0,0.36,0.01,0.12,0.18,0.03
69,[ 57 113 145 145],0.31,0.0,0.39,0.02,0.15,0.06,0.06
70,[ 59 116 143 143],0.4,0.02,0.24,0.05,0.2,0.02,0.08
71,[ 65 121 133 133],0.52,0.0,0.13,0.08,0.13,0.04,0.11
72,[ 63 118 139 139],0.37,0.02,0.16,0.17,0.14,0.01,0.14
73,[ 61 118 140 140],0.39,0.02,0.11,0.12,0.2,0.01,0.14
74,[ 59 117 140 140],0.44,0.0,0.13,0.16,0.14,0.01,0.12
75,[ 61 118 138 138],0.57,0.0,0.06,0.18,0.1,0.0,0.08
76,[ 59 115 142 142],0.42,0.0,0.08,0.28,0.13,0.01,0.06
77,[ 57 114 146 146],0.58,0.01,0.08,0.11,0.12,0.01,0.09
78,[ 52 111 149 149],0.51,0.0,0.08,0.09,0.17,0.0,0.15
79,[ 51 111 149 149],0.49,0.0,0.11,0.08,0.18,0.01,0.13
80,[ 55 113 143 143],0.22,0.0,0.13,0.37,0.12,0.05,0.11
81,[ 55 115 142 142],0.36,0.0,0.1,0.19,0.23,0.01,0.11
82,[ 55 115 141 141],0.37,0.01,0.11,0.2,0.2,0.03,0.08
83,[ 54 113 142 142],0.19,0.0,0.03,0.4,0.15,0.01,0.21
84,[ 53 111 145 145],0.27,0.0,0.06,0.28,0.16,0.0,0.22
85,[ 55 114 141 141],0.4,0.0,0.11,0.13,0.18,0.05,0.14
86,[ 56 116 138 138],0.31,0.0,0.13,0.14,0.16,0.08,0.18
87,[ 58 116 140 140],0.26,0.0,0.27,0.11,0.18,0.03,0.15
88,[ 58 115 140 140],0.22,0.0,0.12,0.28,0.16,0.02,0.2
89,[ 52 111 149 149],0.37,0.0,0.1,0.08,0.23,0.01,0.21
90,[ 60 116 139 139],0.26,0.0,0.17,0.19,0.18,0.01,0.19
91,[ 60 116 140 140],0.28,0.0,0.15,0.25,0.17,0.01,0.13
92,[ 52 113 150 150],0.53,0.01,0.13,0.07,0.16,0.01,0.1
93,[ 60 118 140 140],0.32,0.0,0.27,0.1,0.17,0.05,0.08
94,[ 60 118 137 137],0.39,0.0,0.09,0.17,0.22,0.02,0.12
95,[ 59 116 141 141],0.13,0.0,0.08,0.41,0.21,0.03,0.13
96,[ 55 114 144 144],0.2,0.0,0.04,0.41,0.19,0.01,0.14
97,[ 56 114 144 144],0.19,0.0,0.04,0.52,0.15,0.01,0.09
98,[ 55 114 145 145],0.39,0.0,0.06,0.27,0.21,0.01,0.05
99,[ 59 117 138 138],0.37,0.0,0.03,0.37,0.16,0.01,0.06
100,[ 59 117 138 138],0.38,0.0,0.03,0.35,0.17,0.01,0.06
101,[ 58 115 144 144],0.13,0.0,0.01,0.68,0.09,0.0,0.09
102,[ 59 112 142 142],0.16,0.0,0.02,0.54,0.13,0.0,0.14
103,[ 56 107 151 151],0.17,0.0,0.02,0.62,0.1,0.0,0.08
104,[ 57 108 142 142],0.39,0.0,0.04,0.23,0.17,0.0,0.16
105,[ 58 108 142 142],0.3,0.0,0.18,0.25,0.2,0.01,0.05
106,[ 59 107 139 139],0.46,0.0,0.07,0.19,0.13,0.0,0.14
107,[ 57 106 143 143],0.29,0.01,0.04,0.17,0.28,0.0,0.21
108,[ 55 104 148 148],0.27,0.01,0.05,0.16,0.27,0.0,0.25
109,[ 55 104 148 148],0.28,0.01,0.05,0.16,0.27,0.0,0.24
110,[ 56 107 148 148],0.47,0.01,0.06,0.15,0.26,0.0,0.06
111,[ 60 110 140 140],0.33,0.0,0.11,0.26,0.21,0.01,0.09
112,[ 57 111 143 143],0.46,0.0,0.12,0.18,0.17,0.0,0.07
113,[ 59 111 142 142],0.3,0.0,0.05,0.4,0.13,0.0,0.12
114,[ 57 112 147 147],0.43,0.01,0.1,0.17,0.24,0.0,0.05
115,[ 58 115 145 145],0.46,0.0,0.14,0.08,0.24,0.01,0.07
116,[ 60 117 142 142],0.3,0.0,0.14,0.06,0.35,0.02,0.13
117,[ 57 115 144 144],0.26,0.01,0.09,0.1,0.31,0.01,0.23
118,[ 62 118 137 137],0.36,0.0,0.1,0.11,0.32,0.01,0.09
119,[ 61 120 138 138],0.31,0.0,0.09,0.14,0.24,0.0,0.21
120,[ 53 115 151 151],0.14,0.0,0.56,0.0,0.18,0.01,0.1
121,[ 47 111 158 158],0.38,0.01,0.22,0.02,0.18,0.01,0.19
122,[ 55 117 146 146],0.23,0.01,0.36,0.01,0.21,0.02,0.16
123,[ 54 116 147 147],0.34,0.01,0.19,0.01,0.34,0.01,0.09
124,[ 54 115 151 151],0.35,0.03,0.28,0.01,0.21,0.01,0.11
125,[ 54 115 151 151],0.35,0.03,0.29,0.01,0.18,0.02,0.12
126,[ 53 115 155 155],0.33,0.03,0.43,0.02,0.12,0.02,0.05
127,[ 53 115 155 155],0.32,0.03,0.44,0.01,0.12,0.02,0.05
128,[ 54 113 153 153],0.34,0.01,0.14,0.04,0.25,0.0,0.22
129,[ 57 118 144 144],0.33,0.02,0.22,0.04,0.24,0.01,0.15
130,[ 57 118 144 144],0.4,0.03,0.21,0.05,0.22,0.0,0.1
131,[ 56 119 147 147],0.25,0.05,0.19,0.05,0.29,0.01,0.16
132,[ 58 121 142 142],0.26,0.02,0.16,0.05,0.43,0.02,0.07
133,[ 55 117 148 148],0.45,0.05,0.13,0.04,0.24,0.0,0.09
134,[ 60 119 143 143],0.33,0.05,0.17,0.12,0.21,0.01,0.11
135,[ 52 113 153 153],0.37,0.01,0.06,0.05,0.27,0.0,0.25
136,[ 52 113 153 153],0.35,0.01,0.06,0.05,0.28,0.0,0.25
137,[ 57 119 143 143],0.19,0.0,0.05,0.16,0.22,0.0,0.38
138,[ 55 116 151 151],0.12,0.0,0.11,0.22,0.21,0.01,0.33
139,[ 57 118 147 147],0.31,0.0,0.13,0.11,0.2,0.01,0.23
140,[ 58 118 147 147],0.3,0.01,0.28,0.06,0.21,0.01,0.12
141,[ 56 114 153 153],0.3,0.02,0.26,0.08,0.22,0.01,0.1
142,[ 55 115 151 151],0.28,0.01,0.22,0.07,0.21,0.01,0.2
143,[ 49 111 160 160],0.54,0.03,0.15,0.09,0.13,0.01,0.05
144,[ 53 113 154 154],0.3,0.01,0.23,0.02,0.29,0.0,0.14
145,[ 53 113 154 154],0.3,0.01,0.23,0.03,0.3,0.0,0.13
146,[ 54 113 155 155],0.26,0.0,0.27,0.01,0.31,0.0,0.14
147,[ 55 117 149 149],0.45,0.0,0.05,0.02,0.38,0.0,0.11
148,[ 57 115 151 151],0.3,0.0,0.06,0.04,0.39,0.0,0.22
149,[ 57 117 150 150],0.41,0.01,0.07,0.02,0.32,0.0,0.17
150,[ 52 111 160 160],0.32,0.02,0.09,0.2,0.21,0.01,0.15
151,[ 52 116 154 154],0.31,0.0,0.08,0.29,0.17,0.02,0.14
152,[ 50 115 155 155],0.32,0.01,0.28,0.09,0.16,0.03,0.11
153,[ 51 114 155 155],0.32,0.0,0.32,0.04,0.2,0.01,0.11
154,[ 52 115 154 154],0.33,0.0,0.37,0.04,0.15,0.02,0.09
155,[ 47 110 161 161],0.29,0.01,0.11,0.07,0.34,0.0,0.18
156,[ 45 108 162 162],0.33,0.0,0.1,0.15,0.26,0.0,0.16
157,[ 53 113 150 150],0.32,0.0,0.11,0.15,0.22,0.01,0.19
158,[ 45 107 166 166],0.36,0.01,0.19,0.08,0.2,0.01,0.15
159,[ 57 115 144 144],0.38,0.01,0.18,0.06,0.17,0.01,0.19
160,[ 53 107 156 156],0.51,0.0,0.1,0.1,0.08,0.01,0.2
161,[ 48 101 169 169],0.41,0.01,0.06,0.05,0.28,0.01,0.19
162,[ 51 103 164 164],0.32,0.01,0.07,0.1,0.19,0.01,0.3
163,[ 51 103 163 163],0.28,0.01,0.06,0.1,0.23,0.01,0.31
164,[ 54 105 162 162],0.44,0.01,0.07,0.06,0.24,0.0,0.18
165,[ 50 104 161 161],0.21,0.01,0.02,0.21,0.18,0.0,0.37
166,[ 46 104 166 166],0.21,0.01,0.01,0.35,0.19,0.0,0.23
167,[ 54 113 152 152],0.17,0.0,0.05,0.28,0.26,0.01,0.23
168,[ 51 109 158 158],0.22,0.0,0.04,0.21,0.19,0.0,0.33
169,[ 53 112 154 154],0.11,0.0,0.04,0.38,0.24,0.0,0.22
170,[ 54 113 151 151],0.1,0.0,0.04,0.28,0.22,0.0,0.36
171,[ 53 114 152 152],0.17,0.0,0.04,0.14,0.22,0.0,0.43
172,[ 53 114 151 151],0.16,0.0,0.04,0.34,0.18,0.0,0.28
173,[ 54 114 149 149],0.1,0.0,0.04,0.39,0.17,0.0,0.3
174,[ 48 109 158 158],0.2,0.01,0.05,0.17,0.33,0.0,0.23
175,[ 51 112 152 152],0.24,0.01,0.04,0.18,0.2,0.0,0.32
176,[ 59 118 142 142],0.1,0.0,0.07,0.45,0.14,0.01,0.23
177,[ 53 114 152 152],0.21,0.01,0.05,0.3,0.17,0.01,0.25
178,[ 53 115 151 151],0.16,0.0,0.02,0.39,0.15,0.0,0.27
179,[ 51 112 156 156],0.14,0.0,0.03,0.31,0.19,0.0,0.33
180,[ 58 116 148 148],0.13,0.0,0.04,0.44,0.12,0.0,0.26
181,[ 56 114 151 151],0.14,0.0,0.07,0.28,0.18,0.0,0.33
182,[ 57 115 150 150],0.15,0.0,0.06,0.28,0.14,0.0,0.36
183,[ 57 120 148 148],0.16,0.01,0.04,0.33,0.16,0.01,0.3
184,[ 53 117 152 152],0.16,0.02,0.03,0.39,0.19,0.0,0.22
185,[ 52 116 154 154],0.29,0.0,0.14,0.09,0.29,0.01,0.17
186,[ 57 117 152 152],0.29,0.0,0.25,0.05,0.26,0.02,0.12
187,[ 57 121 147 147],0.36,0.0,0.16,0.06,0.23,0.01,0.18
188,[ 60 120 146 146],0.36,0.0,0.13,0.07,0.21,0.01,0.22
189,[ 57 118 148 148],0.23,0.0,0.12,0.05,0.3,0.01,0.29
190,[ 57 118 149 149],0.26,0.0,0.14,0.06,0.3,0.01,0.22
191,[ 54 117 152 152],0.23,0.01,0.07,0.16,0.19,0.0,0.34
192,[ 49 111 159 159],0.36,0.02,0.07,0.12,0.2,0.0,0.23
193,[ 46 108 165 165],0.32,0.02,0.03,0.2,0.22,0.0,0.21
194,[ 55 115 151 151],0.33,0.0,0.1,0.09,0.17,0.0,0.31
195,[ 49 109 159 159],0.45,0.0,0.02,0.04,0.33,0.0,0.16
196,[ 50 110 160 160],0.51,0.0,0.07,0.04,0.28,0.0,0.1
197,[ 49 109 161 161],0.42,0.0,0.1,0.04,0.28,0.0,0.16
198,[ 53 113 157 157],0.32,0.01,0.22,0.11,0.25,0.01,0.08
199,[ 52 113 158 158],0.28,0.0,0.28,0.09,0.24,0.01,0.09
200,[ 53 112 157 157],0.42,0.02,0.13,0.04,0.28,0.0,0.11
201,[ 52 111 160 160],0.51,0.12,0.1,0.02,0.19,0.0,0.06
202,[ 55 111 159 159],0.35,0.03,0.25,0.03,0.21,0.01,0.11
203,[ 54 109 161 161],0.43,0.01,0.2,0.07,0.15,0.01,0.12
204,[ 55 109 155 155],0.43,0.0,0.11,0.2,0.2,0.0,0.06
205,[ 50 104 157 157],0.11,0.01,0.02,0.67,0.08,0.02,0.09
206,[ 51 106 155 155],0.11,0.0,0.06,0.7,0.06,0.02,0.04
207,[ 50 106 155 155],0.13,0.0,0.06,0.61,0.11,0.02,0.06
208,[ 49 105 156 156],0.14,0.0,0.03,0.63,0.1,0.02,0.08
209,[ 49 108 154 154],0.04,0.0,0.02,0.76,0.09,0.01,0.08
210,[ 46 106 159 159],0.04,0.0,0.01,0.86,0.05,0.0,0.04
211,[ 52 112 149 149],0.16,0.0,0.03,0.47,0.24,0.0,0.09
212,[ 46 106 160 160],0.11,0.0,0.01,0.77,0.07,0.0,0.03
213,[ 48 107 157 157],0.05,0.0,0.01,0.69,0.12,0.0,0.13
214,[ 45 105 160 160],0.07,0.0,0.01,0.77,0.06,0.0,0.08
215,[ 44 104 165 165],0.07,0.0,0.01,0.73,0.12,0.0,0.07
216,[ 46 107 161 161],0.15,0.0,0.01,0.57,0.13,0.0,0.15
217,[ 44 106 164 164],0.2,0.0,0.01,0.63,0.09,0.0,0.07
218,[ 51 111 156 156],0.2,0.0,0.02,0.4,0.27,0.0,0.11
219,[ 51 112 157 157],0.18,0.0,0.02,0.46,0.25,0.0,0.08
220,[ 52 112 155 155],0.12,0.0,0.02,0.44,0.24,0.0,0.18
221,[ 53 111 156 156],0.09,0.0,0.03,0.34,0.25,0.0,0.29
222,[ 51 113 153 153],0.04,0.0,0.01,0.77,0.07,0.0,0.11
223,[ 52 112 154 154],0.06,0.0,0.02,0.58,0.17,0.0,0.17
224,[ 53 115 154 154],0.09,0.0,0.02,0.46,0.15,0.0,0.27
225,[ 52 113 155 155],0.07,0.0,0.04,0.51,0.13,0.0,0.24
226,[ 52 113 156 156],0.05,0.0,0.03,0.67,0.09,0.0,0.15
227,[ 55 118 151 151],0.08,0.0,0.06,0.23,0.25,0.0,0.38
228,[ 51 114 156 156],0.07,0.0,0.03,0.32,0.27,0.0,0.3
229,[ 54 117 150 150],0.07,0.0,0.04,0.42,0.14,0.0,0.32
230,[ 54 116 151 151],0.07,0.0,0.03,0.53,0.11,0.0,0.26
231,[ 53 116 151 151],0.08,0.0,0.03,0.41,0.14,0.0,0.34
232,[ 50 115 154 154],0.07,0.0,0.03,0.48,0.13,0.0,0.28
233,[ 50 117 152 152],0.08,0.0,0.02,0.42,0.24,0.0,0.23
234,[ 55 120 145 145],0.05,0.0,0.04,0.45,0.15,0.0,0.31
235,[ 54 120 146 146],0.1,0.0,0.05,0.31,0.26,0.0,0.28
236,[ 53 118 152 152],0.07,0.0,0.05,0.6,0.12,0.01,0.16
237,[ 54 119 152 152],0.06,0.0,0.04,0.7,0.07,0.01,0.12
238,[ 57 122 147 147],0.1,0.0,0.07,0.57,0.13,0.01,0.12
239,[ 60 125 143 143],0.06,0.0,0.06,0.74,0.06,0.01,0.07
240,[ 54 121 155 155],0.07,0.0,0.05,0.53,0.14,0.01,0.19
241,[ 58 124 149 149],0.11,0.0,0.03,0.5,0.14,0.0,0.22
242,[ 62 129 145 145],0.16,0.0,0.06,0.4,0.2,0.0,0.16
243,[ 64 130 145 145],0.1,0.0,0.04,0.64,0.12,0.01,0.09
244,[ 64 130 145 145],0.1,0.0,0.04,0.64,0.13,0.0,0.09
245,[ 65 134 144 144],0.04,0.0,0.03,0.8,0.06,0.01,0.07
246,[ 69 139 138 138],0.06,0.0,0.04,0.69,0.04,0.01,0.16
247,[ 70 139 142 142],0.02,0.0,0.02,0.75,0.05,0.01,0.15
248,[ 74 145 133 133],0.09,0.0,0.05,0.6,0.08,0.01,0.17
249,[ 70 140 139 139],0.07,0.0,0.03,0.71,0.06,0.01,0.12
250,[ 66 137 143 143],0.05,0.0,0.02,0.79,0.03,0.01,0.1
251,[ 67 139 142 142],0.06,0.0,0.04,0.64,0.07,0.01,0.17
252,[ 67 141 140 140],0.06,0.0,0.02,0.76,0.04,0.01,0.12
253,[ 67 141 140 140],0.06,0.0,0.02,0.76,0.04,0.01,0.12
254,[ 68 136 143 143],0.04,0.0,0.04,0.72,0.08,0.01,0.11
255,[ 70 139 138 138],0.08,0.0,0.04,0.54,0.07,0.01,0.25
256,[ 69 137 142 142],0.08,0.0,0.08,0.45,0.17,0.01,0.2
257,[ 65 133 146 146],0.03,0.0,0.01,0.79,0.04,0.0,0.13
258,[ 69 136 142 142],0.09,0.0,0.06,0.5,0.17,0.01,0.18
259,[ 70 138 140 140],0.09,0.0,0.05,0.53,0.15,0.01,0.18
260,[ 69 136 142 142],0.11,0.0,0.07,0.49,0.14,0.02,0.17
261,[ 68 135 144 144],0.12,0.0,0.11,0.29,0.18,0.01,0.28
262,[ 69 135 142 142],0.07,0.0,0.06,0.48,0.14,0.01,0.24
263,[ 66 137 146 146],0.2,0.0,0.17,0.03,0.29,0.0,0.3
264,[ 77 140 148 148],0.19,0.0,0.38,0.0,0.37,0.01,0.05
265,[ 77 138 146 146],0.08,0.0,0.48,0.0,0.4,0.01,0.03
266,[ 75 136 149 149],0.07,0.0,0.45,0.0,0.4,0.02,0.06
267,[ 75 137 149 149],0.11,0.0,0.44,0.0,0.39,0.03,0.02
268,[ 74 136 150 150],0.16,0.0,0.39,0.0,0.39,0.02,0.03
269,[ 70 136 151 151],0.28,0.0,0.39,0.0,0.28,0.02,0.03
270,[ 71 136 148 148],0.23,0.0,0.4,0.0,0.32,0.02,0.03
271,[ 66 134 159 159],0.18,0.0,0.59,0.01,0.16,0.03,0.04
272,[ 61 131 159 159],0.21,0.0,0.46,0.0,0.27,0.01,0.04
273,[ 64 133 156 156],0.16,0.0,0.39,0.0,0.37,0.01,0.05
274,[ 66 135 155 155],0.2,0.0,0.38,0.03,0.3,0.02,0.08
275,[ 65 136 154 154],0.17,0.0,0.16,0.01,0.54,0.0,0.11
276,[ 65 134 154 154],0.15,0.0,0.35,0.02,0.32,0.0,0.16
277,[ 68 137 147 147],0.17,0.0,0.15,0.03,0.48,0.0,0.16
278,[ 67 137 149 149],0.17,0.0,0.26,0.02,0.4,0.0,0.15
279,[ 65 138 148 148],0.2,0.0,0.21,0.01,0.42,0.0,0.14
280,[ 66 136 149 149],0.23,0.0,0.2,0.03,0.35,0.0,0.19
281,[ 65 137 150 150],0.12,0.0,0.33,0.01,0.43,0.0,0.11
282,[ 65 137 146 146],0.15,0.0,0.19,0.04,0.44,0.0,0.17
283,[ 65 137 145 145],0.17,0.0,0.29,0.04,0.27,0.0,0.23
284,[ 63 136 148 148],0.13,0.0,0.16,0.19,0.19,0.0,0.32
285,[ 66 139 141 141],0.07,0.0,0.1,0.07,0.38,0.0,0.37
286,[ 66 138 143 143],0.09,0.0,0.21,0.08,0.36,0.0,0.26
287,[ 68 138 143 143],0.08,0.0,0.13,0.22,0.28,0.0,0.29
288,[ 66 136 146 146],0.06,0.0,0.05,0.35,0.19,0.0,0.35
289,[ 65 138 144 144],0.03,0.0,0.06,0.5,0.18,0.0,0.23
290,[ 64 138 145 145],0.02,0.0,0.07,0.55,0.16,0.0,0.19
291,[ 64 139 147 147],0.05,0.0,0.06,0.31,0.25,0.0,0.33
292,[ 64 138 147 147],0.05,0.0,0.04,0.48,0.21,0.0,0.22
293,[ 66 137 148 148],0.09,0.0,0.13,0.23,0.36,0.0,0.19
294,[ 66 139 148 148],0.12,0.0,0.18,0.03,0.52,0.0,0.15
295,[ 67 136 148 148],0.11,0.0,0.18,0.04,0.46,0.0,0.2
296,[ 68 138 146 146],0.14,0.0,0.17,0.02,0.49,0.0,0.17
297,[ 71 143 140 140],0.29,0.01,0.16,0.02,0.34,0.0,0.18
298,[ 71 142 141 141],0.26,0.0,0.2,0.02,0.36,0.0,0.16
299,[ 69 139 144 144],0.18,0.0,0.24,0.02,0.39,0.0,0.16
300,[ 70 141 140 140],0.04,0.0,0.21,0.01,0.52,0.0,0.21
301,[ 66 138 147 147],0.05,0.0,0.23,0.01,0.52,0.0,0.2
302,[ 66 139 143 143],0.06,0.0,0.21,0.03,0.35,0.0,0.35
303,[ 68 138 142 142],0.14,0.0,0.2,0.04,0.35,0.0,0.27
304,[ 67 137 145 145],0.18,0.0,0.19,0.07,0.25,0.0,0.3
305,[ 66 136 147 147],0.2,0.0,0.19,0.08,0.31,0.0,0.21
306,[ 70 139 142 142],0.14,0.0,0.13,0.05,0.37,0.0,0.31
307,[ 70 140 140 140],0.12,0.0,0.1,0.05,0.42,0.0,0.32
308,[ 67 136 146 146],0.06,0.0,0.21,0.03,0.36,0.0,0.33
309,[ 69 137 144 144],0.08,0.0,0.16,0.06,0.4,0.0,0.3
310,[ 70 139 142 142],0.19,0.0,0.06,0.03,0.4,0.0,0.32
311,[ 71 139 139 139],0.18,0.0,0.1,0.09,0.41,0.0,0.22
312,[ 70 137 140 140],0.09,0.0,0.13,0.18,0.32,0.0,0.28
313,[ 69 138 141 141],0.09,0.0,0.23,0.09,0.38,0.0,0.2
314,[ 70 138 141 141],0.12,0.0,0.26,0.1,0.29,0.01,0.21
315,[ 69 135 143 143],0.11,0.0,0.16,0.13,0.29,0.01,0.31
316,[ 67 134 145 145],0.16,0.0,0.11,0.21,0.25,0.01,0.26
317,[ 64 132 147 147],0.19,0.0,0.06,0.18,0.28,0.0,0.28
318,[ 68 132 146 146],0.13,0.0,0.16,0.17,0.3,0.0,0.24
319,[ 68 128 151 151],0.2,0.0,0.13,0.33,0.14,0.0,0.2
320,[ 71 134 142 142],0.16,0.0,0.23,0.12,0.3,0.01,0.18
321,[ 70 134 141 141],0.2,0.01,0.15,0.14,0.33,0.02,0.16
322,[ 66 131 148 148],0.17,0.0,0.08,0.38,0.09,0.01,0.28
323,[ 66 133 146 146],0.12,0.0,0.08,0.34,0.16,0.01,0.29
324,[ 67 132 144 144],0.26,0.01,0.1,0.29,0.15,0.0,0.19
325,[ 70 133 141 141],0.26,0.0,0.13,0.15,0.26,0.0,0.19
326,[ 69 132 142 142],0.15,0.0,0.13,0.36,0.12,0.01,0.24
327,[ 63 127 152 152],0.18,0.0,0.24,0.16,0.18,0.0,0.23
328,[ 64 129 151 151],0.14,0.0,0.08,0.4,0.12,0.0,0.26
329,[ 65 130 150 150],0.12,0.0,0.14,0.28,0.15,0.01,0.31
330,[ 67 131 147 147],0.16,0.0,0.31,0.08,0.19,0.0,0.26
331,[ 67 130 149 149],0.19,0.0,0.38,0.05,0.16,0.01,0.22
332,[ 66 130 150 150],0.24,0.0,0.32,0.05,0.14,0.01,0.25
333,[ 66 131 148 148],0.18,0.0,0.24,0.07,0.27,0.0,0.24
334,[ 68 130 144 144],0.16,0.0,0.17,0.02,0.39,0.01,0.25
335,[ 69 129 143 143],0.17,0.0,0.2,0.01,0.41,0.01,0.2
336,[ 68 131 144 144],0.22,0.0,0.25,0.03,0.36,0.01,0.13
337,[ 67 127 146 146],0.14,0.0,0.2,0.02,0.48,0.0,0.15
338,[ 68 128 145 145],0.21,0.0,0.19,0.06,0.35,0.01,0.18
339,[ 66 127 148 148],0.17,0.0,0.12,0.05,0.33,0.0,0.33
