,box,angry,disgust,fear,happy,sad,surprise,neutral
118,[351  96  62  62],0.03,0.0,0.0,0.83,0.04,0.0,0.09
119,[351  96  62  62],0.04,0.0,0.01,0.72,0.06,0.0,0.16
120,[350  98  61  61],0.09,0.0,0.01,0.74,0.04,0.0,0.1
121,[351  97  60  60],0.03,0.0,0.01,0.89,0.03,0.0,0.05
122,[349  96  62  62],0.05,0.0,0.01,0.86,0.02,0.0,0.05
123,[349  96  62  62],0.05,0.0,0.01,0.86,0.02,0.0,0.05
124,[350  95  62  62],0.04,0.0,0.01,0.92,0.01,0.0,0.02
125,[350  94  62  62],0.05,0.0,0.01,0.9,0.02,0.0,0.03
126,[347  92  65  65],0.05,0.0,0.01,0.86,0.02,0.01,0.06
127,[346  91  64  64],0.14,0.0,0.02,0.68,0.07,0.02,0.06
128,[349  93  61  61],0.06,0.0,0.01,0.81,0.05,0.01,0.06
129,[348  93  60  60],0.15,0.0,0.03,0.52,0.15,0.01,0.14
130,[347  91  65  65],0.21,0.0,0.03,0.48,0.12,0.0,0.15
131,[349  94  62  62],0.11,0.0,0.02,0.61,0.12,0.0,0.13
132,[349  95  63  63],0.12,0.01,0.04,0.61,0.17,0.0,0.06
133,[352  96  61  61],0.1,0.0,0.02,0.74,0.11,0.0,0.03
134,[350  94  64  64],0.14,0.0,0.02,0.74,0.07,0.0,0.02
135,[351  95  62  62],0.06,0.0,0.01,0.86,0.04,0.0,0.03
136,[351  93  63  63],0.08,0.0,0.01,0.81,0.08,0.0,0.02
137,[351  93  63  63],0.08,0.0,0.01,0.83,0.05,0.0,0.02
138,[351  92  64  64],0.18,0.0,0.01,0.72,0.07,0.0,0.02
139,[351  92  64  64],0.14,0.0,0.01,0.76,0.06,0.0,0.03
140,[352  92  64  64],0.3,0.0,0.05,0.48,0.13,0.0,0.03
141,[352  92  64  64],0.3,0.0,0.04,0.55,0.08,0.0,0.02
142,[351  92  65  65],0.3,0.01,0.07,0.47,0.12,0.0,0.03
143,[352  92  65  65],0.34,0.0,0.04,0.47,0.11,0.0,0.03
144,[354  94  62  62],0.17,0.0,0.03,0.65,0.11,0.0,0.03
145,[355  93  63  63],0.21,0.0,0.04,0.55,0.19,0.0,0.02
146,[355  94  63  63],0.21,0.0,0.03,0.6,0.12,0.0,0.03
147,[355  94  63  63],0.26,0.0,0.03,0.55,0.13,0.0,0.03
148,[355  93  64  64],0.34,0.0,0.05,0.38,0.18,0.0,0.04
149,[357  94  62  62],0.25,0.01,0.08,0.21,0.41,0.0,0.04
150,[357  93  64  64],0.26,0.01,0.12,0.17,0.42,0.0,0.03
151,[358  94  63  63],0.23,0.01,0.09,0.27,0.37,0.0,0.04
152,[357  92  65  65],0.27,0.01,0.12,0.19,0.39,0.0,0.03
153,[357  93  65  65],0.29,0.01,0.13,0.2,0.34,0.0,0.03
154,[357  93  65  65],0.32,0.01,0.14,0.17,0.33,0.0,0.03
155,[356  92  66  66],0.4,0.01,0.09,0.24,0.24,0.0,0.03
156,[356  92  65  65],0.28,0.01,0.11,0.31,0.26,0.0,0.03
157,[355  92  65  65],0.22,0.0,0.12,0.36,0.27,0.0,0.03
158,[355  91  65  65],0.22,0.0,0.1,0.35,0.3,0.0,0.03
159,[355  91  65  65],0.22,0.0,0.1,0.38,0.27,0.0,0.03
160,[355  91  65  65],0.2,0.01,0.16,0.17,0.43,0.0,0.03
161,[354  90  66  66],0.34,0.0,0.07,0.23,0.33,0.0,0.03
162,[354  91  65  65],0.32,0.0,0.05,0.26,0.33,0.0,0.04
163,[352  90  66  66],0.36,0.0,0.05,0.23,0.31,0.0,0.04
164,[353  92  64  64],0.3,0.0,0.12,0.3,0.25,0.0,0.03
165,[353  91  65  65],0.35,0.01,0.09,0.29,0.24,0.0,0.03
166,[352  92  64  64],0.28,0.0,0.08,0.41,0.19,0.0,0.03
167,[352  92  64  64],0.27,0.01,0.1,0.34,0.25,0.0,0.04
168,[352  92  64  64],0.23,0.01,0.14,0.13,0.44,0.0,0.05
169,[353  92  64  64],0.37,0.01,0.11,0.18,0.24,0.0,0.08
170,[353  92  63  63],0.35,0.0,0.08,0.21,0.28,0.0,0.07
171,[353  92  63  63],0.3,0.0,0.09,0.18,0.35,0.0,0.07
172,[353  92  63  63],0.31,0.0,0.1,0.14,0.38,0.0,0.06
173,[353  92  63  63],0.33,0.0,0.07,0.09,0.44,0.0,0.06
174,[353  92  62  62],0.32,0.01,0.06,0.09,0.46,0.0,0.06
175,[353  92  62  62],0.31,0.01,0.06,0.06,0.52,0.0,0.05
176,[353  92  63  63],0.35,0.0,0.05,0.19,0.35,0.0,0.06
177,[352  91  65  65],0.44,0.0,0.03,0.25,0.23,0.0,0.05
178,[355  93  61  61],0.38,0.0,0.02,0.33,0.19,0.0,0.07
179,[355  92  62  62],0.38,0.02,0.04,0.21,0.26,0.0,0.1
180,[356  92  62  62],0.44,0.01,0.03,0.16,0.25,0.0,0.1
181,[356  92  62  62],0.46,0.01,0.03,0.2,0.18,0.0,0.12
182,[357  91  63  63],0.45,0.0,0.03,0.22,0.17,0.0,0.12
183,[357  91  63  63],0.51,0.0,0.03,0.17,0.17,0.0,0.11
184,[358  91  62  62],0.47,0.01,0.02,0.18,0.2,0.0,0.12
185,[359  92  61  61],0.39,0.01,0.03,0.32,0.19,0.0,0.07
186,[359  90  62  62],0.52,0.01,0.03,0.08,0.27,0.0,0.1
187,[360  91  61  61],0.47,0.01,0.03,0.2,0.15,0.0,0.14
188,[360  91  61  61],0.48,0.01,0.02,0.21,0.14,0.0,0.14
189,[360  91  62  62],0.33,0.0,0.01,0.37,0.12,0.0,0.16
190,[360  91  62  62],0.35,0.0,0.01,0.43,0.07,0.0,0.13
191,[361  92  60  60],0.44,0.01,0.02,0.21,0.14,0.0,0.18
192,[357  92  62  62],0.33,0.0,0.04,0.27,0.14,0.0,0.23
193,[357  93  61  61],0.31,0.01,0.06,0.29,0.15,0.0,0.18
194,[356  93  61  61],0.26,0.01,0.07,0.16,0.34,0.0,0.16
195,[356  92  62  62],0.31,0.02,0.06,0.12,0.37,0.0,0.12
196,[355  93  62  62],0.23,0.01,0.06,0.25,0.23,0.01,0.21
197,[355  93  61  61],0.24,0.01,0.06,0.15,0.38,0.01,0.14
198,[354  92  63  63],0.19,0.0,0.08,0.15,0.43,0.01,0.15
199,[354  92  63  63],0.17,0.0,0.11,0.09,0.53,0.0,0.08
200,[355  93  62  62],0.2,0.0,0.09,0.13,0.44,0.01,0.14
201,[355  93  62  62],0.18,0.0,0.1,0.09,0.5,0.01,0.12
202,[355  93  62  62],0.14,0.0,0.09,0.05,0.6,0.0,0.11
203,[357  93  61  61],0.1,0.0,0.07,0.08,0.6,0.0,0.13
204,[356  93  62  62],0.15,0.0,0.11,0.13,0.47,0.01,0.12
205,[357  93  61  61],0.1,0.0,0.08,0.04,0.66,0.0,0.11
206,[357  93  62  62],0.17,0.0,0.09,0.12,0.49,0.01,0.12
207,[357  94  61  61],0.12,0.0,0.11,0.12,0.49,0.01,0.15
208,[357  93  62  62],0.13,0.0,0.08,0.06,0.56,0.01,0.15
209,[356  93  62  62],0.1,0.0,0.09,0.04,0.64,0.01,0.12
