,box,angry,disgust,fear,happy,sad,surprise,neutral
2008,[111  39 141 141],0.18,0.0,0.19,0.01,0.61,0.01,0.01
2009,[111  42 142 142],0.13,0.0,0.17,0.05,0.61,0.02,0.03
2010,[113  44 139 139],0.13,0.0,0.12,0.01,0.71,0.01,0.02
2011,[112  44 139 139],0.23,0.0,0.08,0.03,0.59,0.01,0.05
2012,[111  44 141 141],0.35,0.0,0.12,0.09,0.29,0.01,0.14
2013,[110  43 141 141],0.32,0.0,0.08,0.16,0.31,0.01,0.13
2014,[108  44 139 139],0.1,0.0,0.03,0.49,0.15,0.01,0.22
2015,[108  44 137 137],0.07,0.0,0.04,0.63,0.13,0.01,0.12
2016,[107  44 137 137],0.07,0.01,0.05,0.62,0.17,0.0,0.08
2017,[105  45 135 135],0.08,0.01,0.04,0.26,0.5,0.01,0.1
2018,[104  44 129 129],0.09,0.05,0.1,0.07,0.59,0.01,0.08
2019,[ 99  44 125 125],0.2,0.05,0.14,0.08,0.4,0.01,0.12
2020,[  1 350  64  64],0.02,0.0,0.06,0.5,0.14,0.0,0.27
2021,[ 35 321  71  71],0.05,0.0,0.04,0.26,0.04,0.01,0.59
2022,[ 22 322  88  88],0.25,0.01,0.19,0.12,0.08,0.1,0.25
2023,[ 22 322  88  88],0.25,0.01,0.19,0.12,0.08,0.1,0.25
2024,[ 96  38 120 120],0.04,0.0,0.22,0.02,0.7,0.01,0.01
2025,[ 96  38 115 115],0.06,0.0,0.36,0.01,0.55,0.01,0.0
2026,[ 94  35 116 116],0.07,0.0,0.42,0.03,0.46,0.01,0.01
2027,[ 94  33 116 116],0.09,0.0,0.32,0.04,0.53,0.0,0.01
2028,[ 98  35 107 107],0.21,0.0,0.18,0.02,0.57,0.0,0.02
2029,[ 97  35 109 109],0.13,0.0,0.14,0.01,0.7,0.0,0.02
2030,[ 98  37 108 108],0.1,0.0,0.14,0.02,0.71,0.0,0.02
2031,[ 99  38 106 106],0.22,0.0,0.15,0.01,0.58,0.0,0.02
2032,[ 99  40 106 106],0.11,0.0,0.13,0.07,0.66,0.0,0.03
2033,[ 27 275  55  55],0.07,0.01,0.39,0.07,0.17,0.03,0.26
2034,[ 28 274  54  54],0.09,0.01,0.4,0.05,0.16,0.03,0.26
2035,[ 99  41 111 111],0.15,0.0,0.13,0.04,0.67,0.0,0.01
2036,[ 89 312 105 105],0.16,0.0,0.06,0.62,0.1,0.0,0.05
2037,[101  44 109 109],0.14,0.0,0.25,0.0,0.59,0.01,0.0
2038,[103  46 106 106],0.08,0.0,0.21,0.01,0.69,0.02,0.01
2039,[103  45 107 107],0.04,0.0,0.17,0.05,0.71,0.01,0.02
2040,[102  46 110 110],0.09,0.0,0.1,0.27,0.44,0.0,0.11
2041,[103  46 111 111],0.13,0.0,0.13,0.2,0.48,0.0,0.06
2042,[104  46 110 110],0.12,0.0,0.13,0.22,0.47,0.0,0.06
2043,[103  45 113 113],0.13,0.0,0.11,0.05,0.67,0.0,0.04
2044,[103  46 113 113],0.06,0.0,0.15,0.05,0.7,0.01,0.03
2045,[105  48 111 111],0.04,0.0,0.14,0.03,0.75,0.01,0.03
2046,[105  48 113 113],0.05,0.0,0.21,0.04,0.67,0.01,0.02
2047,[104  50 115 115],0.07,0.0,0.27,0.03,0.53,0.04,0.06
2048,[105  51 113 113],0.14,0.0,0.29,0.05,0.39,0.06,0.08
2049,[104  50 117 117],0.09,0.0,0.43,0.03,0.37,0.04,0.04
2050,[104  49 117 117],0.13,0.0,0.27,0.04,0.47,0.03,0.06
2051,[105  48 118 118],0.1,0.0,0.24,0.05,0.49,0.02,0.09
2052,[104  47 120 120],0.07,0.0,0.2,0.14,0.42,0.02,0.14
2053,[104  48 120 120],0.08,0.0,0.27,0.09,0.4,0.01,0.14
2054,[104  49 120 120],0.1,0.0,0.4,0.03,0.35,0.01,0.1
2055,[103  48 124 124],0.14,0.0,0.24,0.05,0.35,0.01,0.22
2056,[103  48 126 126],0.18,0.0,0.16,0.03,0.34,0.01,0.28
2057,[103  48 127 127],0.15,0.0,0.15,0.03,0.36,0.0,0.31
2058,[102  48 130 130],0.13,0.0,0.21,0.04,0.35,0.01,0.27
2059,[101  48 131 131],0.12,0.0,0.22,0.04,0.42,0.03,0.17
2060,[101  48 132 132],0.1,0.0,0.23,0.01,0.59,0.03,0.04
2061,[101  48 132 132],0.09,0.0,0.23,0.01,0.59,0.03,0.04
2062,[102  48 130 130],0.09,0.0,0.09,0.01,0.8,0.0,0.01
2063,[101  45 134 134],0.02,0.0,0.07,0.0,0.9,0.0,0.0
2064,[105  44 127 127],0.03,0.0,0.12,0.04,0.76,0.0,0.04
2065,[105  38 132 132],0.1,0.0,0.2,0.04,0.62,0.0,0.04
2066,[105  34 131 131],0.07,0.0,0.16,0.01,0.73,0.0,0.04
2067,[104  35 127 127],0.03,0.0,0.25,0.0,0.72,0.0,0.0
2068,[105  36 125 125],0.17,0.0,0.19,0.0,0.61,0.0,0.02
2069,[104  34 128 128],0.12,0.0,0.05,0.01,0.77,0.0,0.04
2070,[106  34 124 124],0.19,0.0,0.08,0.01,0.69,0.0,0.02
2071,[106  34 122 122],0.25,0.0,0.1,0.02,0.6,0.0,0.03
2072,[107  34 121 121],0.32,0.0,0.17,0.01,0.46,0.0,0.04
2073,[106  35 120 120],0.17,0.0,0.29,0.0,0.5,0.0,0.03
2074,[107  35 121 121],0.2,0.0,0.43,0.01,0.26,0.01,0.1
2075,[105  33 123 123],0.15,0.0,0.27,0.02,0.47,0.01,0.09
2076,[107  31 122 122],0.18,0.0,0.32,0.06,0.26,0.01,0.18
2077,[110  32 116 116],0.23,0.0,0.18,0.06,0.25,0.0,0.28
2078,[109  31 118 118],0.16,0.0,0.15,0.1,0.2,0.0,0.39
2079,[110  32 115 115],0.2,0.0,0.25,0.03,0.39,0.0,0.13
2080,[110  32 115 115],0.2,0.0,0.25,0.03,0.39,0.0,0.13
2081,[109  33 119 119],0.15,0.0,0.18,0.04,0.53,0.0,0.1
2082,[109  38 121 121],0.05,0.0,0.31,0.03,0.51,0.0,0.1
2083,[111  42 117 117],0.06,0.0,0.45,0.0,0.45,0.0,0.03
2084,[111  43 116 116],0.11,0.0,0.49,0.0,0.38,0.0,0.02
2085,[110  42 119 119],0.18,0.0,0.4,0.0,0.37,0.0,0.04
2086,[108  41 122 122],0.13,0.0,0.34,0.0,0.46,0.0,0.06
2087,[106  42 125 125],0.35,0.0,0.17,0.01,0.39,0.0,0.08
2088,[106  43 124 124],0.26,0.0,0.23,0.01,0.47,0.0,0.04
2089,[105  43 128 128],0.4,0.0,0.11,0.02,0.34,0.0,0.12
2090,[104  42 130 130],0.23,0.0,0.16,0.05,0.39,0.01,0.16
2091,[106  44 127 127],0.52,0.0,0.15,0.01,0.25,0.06,0.01
2092,[105  43 129 129],0.56,0.0,0.15,0.01,0.19,0.09,0.0
2093,[105  42 131 131],0.61,0.0,0.25,0.0,0.07,0.06,0.0
2094,[104  43 135 135],0.44,0.08,0.2,0.02,0.24,0.02,0.01
2095,[105  44 133 133],0.43,0.06,0.23,0.0,0.26,0.02,0.0
2096,[105  44 136 136],0.46,0.16,0.14,0.0,0.21,0.01,0.01
2097,[104  39 140 140],0.61,0.02,0.18,0.01,0.15,0.01,0.02
2098,[105  36 141 141],0.47,0.0,0.29,0.01,0.19,0.01,0.03
2099,[105  36 141 141],0.49,0.0,0.27,0.01,0.18,0.01,0.04
2100,[106  32 141 141],0.49,0.01,0.3,0.0,0.16,0.01,0.03
2101,[106  28 144 144],0.31,0.0,0.31,0.01,0.25,0.03,0.1
2102,[105  27 145 145],0.28,0.0,0.32,0.01,0.28,0.03,0.08
2103,[106  29 144 144],0.18,0.0,0.41,0.01,0.27,0.04,0.1
2104,[103  35 148 148],0.24,0.0,0.4,0.01,0.22,0.07,0.06
2105,[102  35 149 149],0.41,0.0,0.25,0.0,0.32,0.0,0.0
2106,[ 98  34 154 154],0.56,0.01,0.16,0.0,0.25,0.01,0.0
2107,[ 99  35 152 152],0.47,0.05,0.17,0.0,0.3,0.0,0.0
2108,[ 98  33 154 154],0.5,0.05,0.15,0.0,0.29,0.0,0.0
2109,[ 99  35 152 152],0.3,0.04,0.22,0.0,0.42,0.0,0.0
2110,[ 95  34 156 156],0.49,0.01,0.14,0.0,0.33,0.0,0.02
2111,[ 92  33 160 160],0.6,0.0,0.12,0.0,0.23,0.01,0.04
2112,[ 97  37 152 152],0.51,0.02,0.11,0.0,0.33,0.01,0.03
2113,[ 99  40 148 148],0.5,0.03,0.18,0.0,0.26,0.0,0.02
2114,[ 97  41 149 149],0.41,0.02,0.13,0.0,0.42,0.0,0.02
2115,[ 97  43 148 148],0.14,0.0,0.26,0.0,0.54,0.0,0.04
2116,[ 96  43 149 149],0.12,0.0,0.4,0.0,0.43,0.0,0.04
2117,[ 96  44 149 149],0.12,0.0,0.46,0.0,0.4,0.01,0.01
2118,[ 96  43 150 150],0.11,0.0,0.45,0.0,0.42,0.0,0.01
2119,[ 95  43 149 149],0.18,0.0,0.42,0.0,0.37,0.01,0.02
2120,[ 95  44 149 149],0.26,0.0,0.31,0.0,0.4,0.01,0.03
2121,[ 94  44 149 149],0.18,0.0,0.44,0.0,0.34,0.01,0.02
2122,[ 95  44 148 148],0.22,0.0,0.46,0.0,0.28,0.01,0.02
2123,[ 96  45 145 145],0.39,0.01,0.35,0.0,0.22,0.01,0.02
2124,[ 95  45 145 145],0.32,0.0,0.44,0.0,0.22,0.01,0.02
2125,[ 95  44 146 146],0.22,0.0,0.52,0.0,0.23,0.01,0.02
2126,[ 95  44 145 145],0.31,0.0,0.46,0.0,0.21,0.01,0.02
2127,[ 97  46 141 141],0.21,0.0,0.57,0.0,0.19,0.01,0.03
2128,[ 96  45 143 143],0.31,0.0,0.48,0.0,0.19,0.0,0.01
2129,[ 96  44 143 143],0.3,0.0,0.51,0.0,0.18,0.0,0.01
2130,[ 96  43 143 143],0.49,0.01,0.36,0.0,0.13,0.01,0.0
2131,[ 96  39 147 147],0.63,0.04,0.21,0.0,0.1,0.01,0.0
2132,[100  38 144 144],0.38,0.03,0.37,0.0,0.16,0.05,0.01
2133,[103  39 144 144],0.47,0.01,0.22,0.0,0.26,0.02,0.01
2134,[104  40 146 146],0.62,0.03,0.18,0.0,0.14,0.03,0.01
2135,[103  45 151 151],0.59,0.01,0.19,0.0,0.16,0.03,0.03
2136,[101  52 157 157],0.7,0.01,0.09,0.0,0.14,0.0,0.07
2137,[100  52 157 157],0.64,0.01,0.12,0.0,0.16,0.0,0.07
2138,[101  64 154 154],0.72,0.0,0.12,0.0,0.13,0.0,0.02
2139,[218 263  91  91],0.1,0.0,0.25,0.01,0.37,0.0,0.27
2140,[222 265  88  88],0.14,0.0,0.32,0.02,0.42,0.0,0.1
2141,[221 269  89  89],0.1,0.0,0.23,0.06,0.4,0.0,0.2
2142,[108 106 138 138],0.75,0.01,0.15,0.0,0.1,0.0,0.0
2143,[109 104 138 138],0.74,0.03,0.12,0.0,0.11,0.0,0.0
2144,[107  96 143 143],0.74,0.06,0.09,0.0,0.11,0.0,0.0
2145,[104  81 151 151],0.77,0.02,0.04,0.01,0.15,0.0,0.01
2146,[103  69 156 156],0.77,0.01,0.06,0.0,0.16,0.0,0.01
2147,[101  59 160 160],0.69,0.0,0.05,0.0,0.22,0.0,0.03
2148,[100  50 163 163],0.84,0.0,0.03,0.0,0.08,0.01,0.03
2149,[102  45 159 159],0.83,0.01,0.04,0.0,0.09,0.02,0.02
2150,[106  44 150 150],0.53,0.0,0.2,0.0,0.22,0.03,0.01
2151,[105  40 149 149],0.48,0.0,0.07,0.0,0.45,0.0,0.01
2152,[105  36 149 149],0.48,0.0,0.05,0.0,0.47,0.0,0.0
2153,[107  35 146 146],0.3,0.0,0.07,0.01,0.62,0.01,0.0
2154,[107  35 144 144],0.17,0.0,0.22,0.01,0.58,0.02,0.0
2155,[108  35 141 141],0.15,0.0,0.19,0.01,0.62,0.01,0.01
2156,[108  34 142 142],0.13,0.0,0.14,0.0,0.71,0.0,0.01
2157,[108  35 139 139],0.16,0.0,0.33,0.0,0.49,0.01,0.01
2158,[107  33 139 139],0.25,0.0,0.31,0.01,0.4,0.0,0.02
2159,[109  34 137 137],0.17,0.0,0.48,0.01,0.32,0.0,0.02
2160,[108  33 137 137],0.26,0.0,0.38,0.01,0.33,0.01,0.01
2161,[112  37 133 133],0.2,0.0,0.39,0.0,0.39,0.01,0.0
2162,[112  37 135 135],0.17,0.0,0.43,0.01,0.38,0.01,0.01
2163,[115  39 133 133],0.11,0.01,0.38,0.01,0.46,0.01,0.01
2164,[115  38 134 134],0.19,0.02,0.31,0.01,0.45,0.0,0.02
2165,[116  40 131 131],0.16,0.01,0.24,0.0,0.59,0.0,0.01
2166,[118  39 125 125],0.17,0.05,0.31,0.0,0.46,0.0,0.01
2167,[118  39 123 123],0.12,0.03,0.35,0.0,0.48,0.0,0.02
2168,[119  40 122 122],0.26,0.01,0.19,0.01,0.47,0.0,0.06
2169,[117  40 124 124],0.26,0.01,0.2,0.0,0.5,0.0,0.03
2170,[119  42 120 120],0.35,0.0,0.32,0.0,0.27,0.01,0.04
2171,[119  43 121 121],0.37,0.0,0.35,0.0,0.23,0.01,0.04
2172,[118  42 125 125],0.27,0.0,0.28,0.01,0.37,0.0,0.07
2173,[120  43 125 125],0.28,0.0,0.29,0.01,0.36,0.0,0.05
2174,[121  45 123 123],0.27,0.0,0.31,0.01,0.37,0.0,0.05
2175,[121  45 123 123],0.25,0.0,0.31,0.01,0.37,0.0,0.05
2176,[120  44 126 126],0.25,0.0,0.3,0.05,0.27,0.01,0.11
2177,[119  44 127 127],0.3,0.0,0.34,0.06,0.19,0.01,0.09
2178,[121  45 127 127],0.35,0.0,0.3,0.02,0.26,0.01,0.06
2179,[122  44 127 127],0.24,0.0,0.36,0.02,0.32,0.02,0.03
2180,[124  46 125 125],0.43,0.0,0.22,0.01,0.25,0.0,0.09
2181,[123  46 127 127],0.56,0.0,0.12,0.01,0.17,0.0,0.13
2182,[122  46 129 129],0.51,0.0,0.19,0.01,0.27,0.01,0.02
2183,[123  47 127 127],0.36,0.0,0.18,0.0,0.45,0.0,0.01
2184,[122  48 130 130],0.41,0.0,0.08,0.01,0.49,0.0,0.02
2185,[121  47 132 132],0.4,0.0,0.07,0.01,0.44,0.01,0.07
2186,[120  47 133 133],0.34,0.0,0.08,0.01,0.53,0.0,0.04
2187,[119  46 136 136],0.31,0.0,0.13,0.01,0.49,0.0,0.06
2188,[119  46 137 137],0.27,0.0,0.17,0.02,0.49,0.01,0.05
2189,[119  45 135 135],0.09,0.0,0.04,0.0,0.85,0.0,0.01
2190,[118  46 136 136],0.1,0.0,0.04,0.0,0.84,0.0,0.02
2191,[117  46 136 136],0.16,0.0,0.13,0.0,0.67,0.0,0.03
2192,[118  47 133 133],0.22,0.0,0.15,0.0,0.61,0.0,0.02
2193,[117  48 132 132],0.25,0.0,0.31,0.0,0.41,0.01,0.02
2194,[117  47 132 132],0.42,0.01,0.22,0.0,0.32,0.01,0.02
2195,[120  48 127 127],0.34,0.01,0.25,0.0,0.38,0.01,0.01
2196,[120  48 128 128],0.43,0.0,0.33,0.0,0.21,0.01,0.01
2197,[120  47 132 132],0.47,0.0,0.31,0.0,0.17,0.01,0.03
2198,[122  50 132 132],0.54,0.0,0.27,0.0,0.13,0.0,0.05
2199,[121  52 139 139],0.47,0.0,0.27,0.0,0.21,0.0,0.05
2200,[145 243 143 143],0.12,0.0,0.18,0.09,0.5,0.0,0.11
2201,[136 239 159 159],0.05,0.0,0.26,0.04,0.42,0.0,0.21
2202,[121  56 140 140],0.5,0.0,0.32,0.0,0.16,0.0,0.03
2203,[123  58 135 135],0.63,0.0,0.23,0.0,0.11,0.0,0.03
2204,[122  54 138 138],0.63,0.0,0.22,0.0,0.11,0.0,0.04
2205,[123  52 135 135],0.59,0.0,0.23,0.0,0.12,0.0,0.05
2206,[121  47 138 138],0.58,0.0,0.23,0.0,0.1,0.0,0.09
2207,[121  46 137 137],0.49,0.0,0.28,0.0,0.16,0.01,0.06
2208,[121  43 137 137],0.24,0.0,0.12,0.01,0.6,0.0,0.03
2209,[122  45 131 131],0.12,0.0,0.09,0.0,0.79,0.0,0.0
2210,[122  43 134 134],0.09,0.0,0.07,0.0,0.83,0.0,0.0
2211,[122  44 131 131],0.17,0.01,0.34,0.0,0.47,0.0,0.0
2212,[119  40 134 134],0.27,0.0,0.23,0.0,0.48,0.0,0.01
2213,[119  40 133 133],0.26,0.01,0.23,0.0,0.49,0.01,0.01
2214,[118  42 127 127],0.26,0.04,0.26,0.0,0.43,0.0,0.0
2215,[115  40 130 130],0.22,0.0,0.25,0.0,0.51,0.01,0.01
2216,[115  42 126 126],0.2,0.0,0.35,0.0,0.43,0.01,0.01
2217,[115  42 126 126],0.13,0.01,0.25,0.0,0.6,0.01,0.0
2218,[120  42 122 122],0.08,0.01,0.1,0.0,0.81,0.01,0.0
2219,[122  41 121 121],0.15,0.01,0.23,0.01,0.58,0.02,0.02
2220,[123  40 120 120],0.08,0.01,0.23,0.01,0.65,0.01,0.01
2221,[122  38 120 120],0.07,0.0,0.31,0.02,0.58,0.01,0.02
2222,[122  38 118 118],0.14,0.0,0.26,0.01,0.55,0.01,0.02
2223,[120  38 117 117],0.11,0.0,0.18,0.01,0.68,0.01,0.01
2224,[117  36 118 118],0.06,0.0,0.16,0.01,0.69,0.01,0.07
2225,[116  36 116 116],0.08,0.0,0.16,0.01,0.72,0.01,0.02
2226,[114  36 116 116],0.07,0.0,0.16,0.01,0.73,0.01,0.03
2227,[112  36 115 115],0.06,0.0,0.18,0.01,0.72,0.0,0.03
2228,[111  37 112 112],0.06,0.0,0.34,0.01,0.52,0.0,0.07
2229,[110  38 113 113],0.05,0.0,0.39,0.01,0.42,0.0,0.12
2230,[112  41 106 106],0.04,0.0,0.43,0.0,0.43,0.0,0.09
2231,[110  40 109 109],0.05,0.0,0.41,0.01,0.41,0.0,0.13
2232,[110  40 109 109],0.05,0.0,0.41,0.01,0.41,0.0,0.13
2233,[110  41 109 109],0.04,0.0,0.33,0.01,0.53,0.0,0.09
2234,[110  43 107 107],0.09,0.0,0.25,0.01,0.61,0.01,0.03
2235,[110  44 108 108],0.1,0.0,0.17,0.0,0.68,0.01,0.04
2236,[111  47 104 104],0.13,0.0,0.19,0.0,0.65,0.02,0.01
2237,[110  49 107 107],0.14,0.0,0.27,0.01,0.49,0.0,0.08
2238,[110  50 108 108],0.19,0.0,0.26,0.01,0.46,0.0,0.07
2239,[110  51 109 109],0.17,0.0,0.25,0.03,0.48,0.01,0.07
2240,[111  51 109 109],0.15,0.0,0.24,0.0,0.54,0.01,0.05
2241,[112  53 110 110],0.13,0.0,0.34,0.04,0.09,0.22,0.18
2242,[112  53 111 111],0.19,0.0,0.28,0.04,0.23,0.08,0.18
2243,[113  53 112 112],0.13,0.0,0.32,0.02,0.33,0.09,0.1
2244,[112  54 116 116],0.19,0.0,0.38,0.03,0.2,0.08,0.12
2245,[112  53 117 117],0.19,0.0,0.43,0.01,0.29,0.01,0.07
2246,[111  53 118 118],0.19,0.0,0.43,0.01,0.3,0.01,0.07
2247,[111  52 120 120],0.22,0.0,0.5,0.0,0.22,0.01,0.05
2248,[109  52 123 123],0.21,0.0,0.38,0.0,0.35,0.02,0.03
2249,[110  53 122 122],0.15,0.0,0.47,0.0,0.33,0.01,0.03
2250,[110  54 122 122],0.12,0.0,0.49,0.0,0.22,0.1,0.07
2251,[109  53 124 124],0.07,0.0,0.57,0.0,0.23,0.06,0.06
2252,[109  54 125 125],0.08,0.0,0.59,0.0,0.19,0.08,0.05
2253,[109  55 125 125],0.11,0.0,0.54,0.0,0.21,0.1,0.04
2254,[ 99 340  68  68],0.1,0.0,0.15,0.13,0.23,0.01,0.38
2255,[106  55 132 132],0.1,0.0,0.23,0.01,0.58,0.01,0.08
2256,[105  56 131 131],0.1,0.0,0.25,0.01,0.5,0.01,0.12
2257,[105  57 132 132],0.14,0.0,0.27,0.0,0.38,0.01,0.19
2258,[104  57 133 133],0.1,0.0,0.19,0.01,0.28,0.02,0.39
2259,[102  57 136 136],0.11,0.0,0.21,0.01,0.41,0.02,0.23
2260,[103  58 134 134],0.15,0.02,0.17,0.01,0.46,0.02,0.17
2261,[103  59 133 133],0.07,0.01,0.16,0.01,0.52,0.01,0.22
2262,[101  58 139 139],0.13,0.02,0.11,0.01,0.57,0.01,0.15
2263,[101  58 138 138],0.16,0.02,0.22,0.0,0.52,0.01,0.06
2264,[ 98  59 141 141],0.12,0.0,0.1,0.01,0.64,0.01,0.11
2265,[100  60 139 139],0.24,0.0,0.15,0.01,0.52,0.01,0.07
2266,[100  60 139 139],0.23,0.0,0.16,0.01,0.51,0.01,0.07
2267,[102  61 137 137],0.2,0.0,0.15,0.01,0.51,0.01,0.12
2268,[101  60 138 138],0.24,0.0,0.17,0.01,0.47,0.02,0.09
2269,[102  61 137 137],0.23,0.0,0.16,0.01,0.46,0.01,0.13
2270,[102  61 136 136],0.18,0.0,0.22,0.02,0.45,0.03,0.1
2271,[103  62 136 136],0.23,0.0,0.11,0.01,0.57,0.01,0.08
2272,[104  62 132 132],0.13,0.0,0.27,0.02,0.47,0.04,0.06
2273,[104  61 132 132],0.17,0.0,0.22,0.01,0.54,0.02,0.03
2274,[105  61 130 130],0.05,0.0,0.11,0.02,0.78,0.01,0.03
2275,[107  61 126 126],0.08,0.01,0.13,0.03,0.71,0.0,0.04
2276,[107  60 126 126],0.07,0.0,0.12,0.05,0.69,0.01,0.05
2277,[106  58 128 128],0.12,0.0,0.16,0.03,0.62,0.02,0.04
2278,[105  57 127 127],0.1,0.0,0.13,0.05,0.64,0.03,0.05
2279,[105  56 126 126],0.09,0.0,0.12,0.01,0.73,0.01,0.03
2280,[107  56 122 122],0.1,0.0,0.15,0.03,0.69,0.01,0.02
2281,[111  55 122 122],0.17,0.0,0.12,0.01,0.7,0.0,0.01
2282,[117  54 119 119],0.28,0.0,0.13,0.21,0.28,0.07,0.04
2283,[125  51 114 114],0.11,0.0,0.21,0.04,0.5,0.11,0.04
2284,[130  52 114 114],0.05,0.0,0.09,0.39,0.14,0.05,0.27
2285,[132  50 113 113],0.01,0.0,0.03,0.6,0.05,0.01,0.3
2286,[130  47 118 118],0.02,0.0,0.02,0.76,0.06,0.01,0.12
2287,[135  51 112 112],0.03,0.0,0.13,0.57,0.12,0.07,0.08
2288,[132  50 118 118],0.01,0.0,0.03,0.84,0.04,0.01,0.07
2289,[132  50 118 118],0.01,0.0,0.03,0.84,0.04,0.01,0.07
2290,[136  49 116 116],0.08,0.0,0.14,0.35,0.18,0.02,0.23
2291,[135  49 118 118],0.03,0.0,0.12,0.58,0.13,0.01,0.12
2292,[137  48 121 121],0.03,0.0,0.18,0.2,0.07,0.16,0.36
2293,[137  50 120 120],0.07,0.0,0.13,0.08,0.17,0.15,0.39
2294,[132  46 124 124],0.06,0.0,0.23,0.04,0.11,0.09,0.47
2295,[132  49 118 118],0.09,0.0,0.21,0.05,0.2,0.04,0.42
2296,[129  52 116 116],0.13,0.0,0.07,0.03,0.31,0.0,0.45
2297,[125  53 117 117],0.06,0.0,0.1,0.03,0.33,0.01,0.47
2298,[120  54 117 117],0.12,0.0,0.05,0.05,0.18,0.0,0.58
2299,[115  56 117 117],0.11,0.0,0.06,0.16,0.14,0.01,0.52
2300,[114  58 110 110],0.09,0.0,0.33,0.01,0.25,0.06,0.26
2301,[111  58 108 108],0.1,0.0,0.34,0.05,0.17,0.1,0.25
2302,[110  60 103 103],0.15,0.0,0.23,0.02,0.24,0.01,0.35
2303,[108  63  99  99],0.17,0.0,0.28,0.01,0.31,0.01,0.23
2304,[105  62 102 102],0.23,0.0,0.21,0.01,0.36,0.01,0.18
2305,[103  63  96  96],0.27,0.02,0.29,0.03,0.26,0.02,0.12
2306,[101  63  98  98],0.23,0.01,0.21,0.03,0.28,0.03,0.21
2307,[101  62 101 101],0.22,0.0,0.54,0.01,0.12,0.04,0.08
2308,[100  61 104 104],0.2,0.0,0.61,0.0,0.1,0.02,0.06
2309,[ 93  58 113 113],0.11,0.0,0.46,0.01,0.19,0.12,0.11
2310,[ 93  59 114 114],0.17,0.0,0.28,0.03,0.17,0.05,0.31
2311,[ 95  62 108 108],0.39,0.0,0.09,0.02,0.1,0.01,0.39
2312,[ 92  58 117 117],0.51,0.0,0.12,0.02,0.1,0.01,0.24
2313,[ 96  60 109 109],0.51,0.0,0.15,0.01,0.09,0.02,0.22
2314,[ 94  54 122 122],0.11,0.0,0.13,0.1,0.06,0.04,0.56
2315,[ 89  52 120 120],0.09,0.0,0.28,0.03,0.1,0.09,0.4
2316,[ 98  53 120 120],0.24,0.0,0.11,0.02,0.11,0.02,0.51
2317,[105  51 118 118],0.17,0.0,0.17,0.04,0.11,0.01,0.51
2318,[ 99  52 112 112],0.15,0.0,0.57,0.0,0.15,0.03,0.09
2319,[105  54 103 103],0.11,0.0,0.6,0.01,0.19,0.03,0.06
2320,[107  50 109 109],0.15,0.0,0.37,0.02,0.3,0.05,0.13
2321,[111  49 111 111],0.17,0.0,0.32,0.02,0.35,0.01,0.13
2322,[114  48 112 112],0.14,0.0,0.18,0.02,0.47,0.0,0.18
2323,[115  49 114 114],0.12,0.0,0.17,0.02,0.57,0.0,0.11
2324,[114  49 118 118],0.17,0.0,0.18,0.04,0.5,0.02,0.1
2325,[115  50 117 117],0.17,0.0,0.2,0.03,0.5,0.01,0.1
2326,[114  51 115 115],0.14,0.0,0.17,0.0,0.63,0.0,0.05
2327,[115  52 116 116],0.25,0.0,0.32,0.0,0.37,0.01,0.04
2328,[115  51 118 118],0.19,0.0,0.41,0.01,0.32,0.03,0.05
2329,[116  51 118 118],0.38,0.0,0.07,0.03,0.34,0.01,0.17
2330,[116  51 119 119],0.41,0.0,0.05,0.02,0.4,0.01,0.12
2331,[116  52 118 118],0.3,0.0,0.14,0.04,0.36,0.03,0.13
2332,[116  51 119 119],0.14,0.0,0.37,0.04,0.33,0.08,0.04
2333,[116  51 121 121],0.26,0.0,0.23,0.02,0.34,0.11,0.04
2334,[116  52 121 121],0.28,0.0,0.22,0.03,0.37,0.06,0.05
2335,[115  52 121 121],0.21,0.0,0.05,0.05,0.58,0.0,0.1
2336,[115  54 119 119],0.17,0.0,0.05,0.05,0.59,0.0,0.13
2337,[113  52 122 122],0.15,0.01,0.03,0.05,0.63,0.0,0.14
2338,[111  51 122 122],0.11,0.0,0.02,0.02,0.76,0.0,0.09
2339,[111  52 123 123],0.16,0.0,0.04,0.02,0.66,0.0,0.12
2340,[110  52 123 123],0.13,0.0,0.06,0.01,0.75,0.0,0.04
2341,[110  51 122 122],0.21,0.0,0.19,0.01,0.55,0.02,0.01
2342,[109  52 122 122],0.15,0.0,0.09,0.02,0.71,0.01,0.02
2343,[110  53 119 119],0.18,0.0,0.1,0.12,0.5,0.02,0.08
2344,[109  52 119 119],0.13,0.0,0.15,0.05,0.63,0.01,0.03
2345,[109  52 118 118],0.17,0.0,0.14,0.07,0.56,0.01,0.04
2346,[107  51 119 119],0.21,0.0,0.24,0.02,0.5,0.01,0.03
2347,[107  51 118 118],0.34,0.0,0.19,0.01,0.39,0.01,0.04
2348,[105  51 115 115],0.34,0.0,0.22,0.0,0.4,0.01,0.02
2349,[103  51 115 115],0.5,0.0,0.22,0.0,0.27,0.0,0.01
2350,[103  51 112 112],0.49,0.0,0.18,0.0,0.3,0.01,0.02
2351,[103  51 109 109],0.61,0.0,0.19,0.0,0.19,0.0,0.01
2352,[103  51 108 108],0.44,0.01,0.2,0.0,0.35,0.0,0.01
2353,[102  51 106 106],0.63,0.0,0.21,0.0,0.15,0.01,0.0
