,box,angry,disgust,fear,happy,sad,surprise,neutral
317,[262  56 139 139],0.44,0.0,0.05,0.02,0.31,0.01,0.17
318,[501 228 114 114],0.24,0.0,0.03,0.45,0.16,0.01,0.1
319,[261  57 143 143],0.24,0.0,0.02,0.58,0.1,0.0,0.06
320,[501 230 114 114],0.18,0.0,0.04,0.45,0.19,0.02,0.11
321,[264  59 141 141],0.17,0.0,0.02,0.71,0.08,0.0,0.02
322,[265  57 142 142],0.05,0.0,0.01,0.89,0.05,0.0,0.0
323,[500 227 116 116],0.22,0.0,0.04,0.45,0.17,0.02,0.1
324,[265  55 140 140],0.11,0.0,0.13,0.07,0.62,0.03,0.04
325,[265  55 140 140],0.11,0.0,0.13,0.06,0.63,0.03,0.04
326,[266  53 136 136],0.42,0.0,0.04,0.04,0.33,0.0,0.16
327,[269  54 132 132],0.3,0.0,0.06,0.06,0.37,0.01,0.2
328,[274  59 121 121],0.13,0.0,0.23,0.02,0.38,0.02,0.21
329,[275  61 120 120],0.14,0.0,0.17,0.01,0.38,0.01,0.29
330,[502 228 114 114],0.24,0.0,0.04,0.44,0.16,0.01,0.1
331,[268  55 133 133],0.39,0.0,0.03,0.08,0.29,0.01,0.2
332,[267  56 133 133],0.24,0.0,0.03,0.07,0.26,0.0,0.39
333,[268  56 131 131],0.26,0.0,0.11,0.04,0.28,0.03,0.27
334,[268  59 133 133],0.19,0.0,0.2,0.02,0.26,0.15,0.18
335,[265  59 137 137],0.14,0.0,0.04,0.02,0.1,0.01,0.69
336,[265  61 137 137],0.1,0.0,0.04,0.03,0.11,0.01,0.7
337,[266  61 136 136],0.08,0.0,0.09,0.03,0.16,0.02,0.64
338,[266  63 137 137],0.26,0.0,0.11,0.25,0.12,0.03,0.22
339,[264  62 139 139],0.16,0.0,0.03,0.75,0.03,0.0,0.04
340,[264  62 139 139],0.38,0.0,0.08,0.39,0.07,0.01,0.06
341,[265  61 139 139],0.29,0.0,0.27,0.02,0.27,0.07,0.07
342,[265  60 139 139],0.2,0.0,0.08,0.02,0.23,0.01,0.47
343,[265  59 139 139],0.29,0.0,0.14,0.02,0.21,0.02,0.32
344,[267  60 134 134],0.29,0.0,0.14,0.09,0.32,0.03,0.14
345,[267  58 135 135],0.15,0.0,0.3,0.14,0.35,0.03,0.03
346,[265  56 137 137],0.13,0.0,0.04,0.73,0.07,0.0,0.03
347,[267  56 136 136],0.08,0.0,0.03,0.76,0.09,0.0,0.03
348,[269  57 132 132],0.16,0.0,0.07,0.33,0.38,0.01,0.05
349,[268  56 134 134],0.16,0.0,0.03,0.37,0.33,0.01,0.1
350,[269  60 131 131],0.22,0.0,0.12,0.31,0.29,0.01,0.06
351,[267  60 133 133],0.22,0.0,0.07,0.41,0.22,0.0,0.08
352,[266  60 137 137],0.16,0.0,0.05,0.64,0.1,0.01,0.04
353,[265  63 136 136],0.27,0.0,0.32,0.21,0.12,0.06,0.02
354,[262  64 140 140],0.28,0.0,0.34,0.13,0.08,0.15,0.03
355,[261  64 142 142],0.43,0.0,0.24,0.1,0.05,0.15,0.02
356,[261  68 134 134],0.28,0.0,0.24,0.2,0.19,0.03,0.06
357,[259  72 130 130],0.15,0.01,0.48,0.02,0.26,0.04,0.04
358,[258  75 127 127],0.43,0.01,0.3,0.03,0.21,0.01,0.01
359,[255  76 130 130],0.48,0.03,0.24,0.01,0.21,0.01,0.02
360,[254  76 131 131],0.36,0.02,0.16,0.0,0.44,0.0,0.02
361,[254  77 130 130],0.33,0.01,0.17,0.0,0.47,0.0,0.02
362,[254  77 129 129],0.33,0.0,0.17,0.0,0.41,0.0,0.08
363,[254  75 132 132],0.33,0.0,0.08,0.0,0.39,0.0,0.2
364,[256  74 129 129],0.22,0.0,0.12,0.0,0.46,0.0,0.2
365,[255  72 132 132],0.3,0.0,0.18,0.0,0.36,0.03,0.13
366,[255  71 134 134],0.33,0.0,0.22,0.0,0.35,0.05,0.04
367,[254  71 135 135],0.36,0.0,0.26,0.0,0.3,0.05,0.03
368,[255  71 136 136],0.24,0.0,0.32,0.0,0.42,0.02,0.0
369,[494 226 119 119],0.26,0.0,0.05,0.41,0.19,0.02,0.08
370,[255  70 141 141],0.16,0.0,0.27,0.0,0.56,0.0,0.0
371,[257  73 138 138],0.22,0.0,0.34,0.0,0.42,0.0,0.0
372,[259  74 133 133],0.12,0.0,0.23,0.0,0.64,0.0,0.0
373,[258  73 136 136],0.15,0.01,0.37,0.0,0.47,0.0,0.0
374,[260  74 133 133],0.18,0.01,0.21,0.02,0.57,0.0,0.0
375,[258  73 136 136],0.18,0.01,0.18,0.03,0.58,0.0,0.01
376,[259  72 137 137],0.17,0.01,0.18,0.09,0.53,0.02,0.01
377,[258  72 137 137],0.16,0.01,0.22,0.05,0.54,0.01,0.01
378,[258  69 138 138],0.12,0.0,0.27,0.04,0.56,0.01,0.0
379,[496 227 117 117],0.29,0.0,0.04,0.44,0.14,0.01,0.07
380,[495 228 114 114],0.23,0.0,0.03,0.5,0.13,0.01,0.1
381,[495 227 116 116],0.27,0.0,0.04,0.41,0.17,0.01,0.1
382,[255  61 144 144],0.28,0.0,0.31,0.18,0.2,0.03,0.01
383,[256  59 143 143],0.24,0.0,0.3,0.12,0.31,0.03,0.01
384,[256  57 143 143],0.13,0.0,0.24,0.42,0.18,0.02,0.01
385,[255  57 143 143],0.22,0.0,0.33,0.17,0.24,0.03,0.01
386,[258  55 139 139],0.09,0.0,0.12,0.36,0.41,0.01,0.0
387,[258  55 140 140],0.06,0.0,0.08,0.79,0.06,0.0,0.0
388,[259  54 138 138],0.2,0.0,0.37,0.07,0.32,0.04,0.01
389,[261  53 135 135],0.24,0.0,0.29,0.14,0.2,0.07,0.07
390,[261  53 135 135],0.53,0.0,0.06,0.03,0.2,0.01,0.17
391,[263  54 134 134],0.38,0.0,0.13,0.05,0.13,0.07,0.25
392,[496 228 116 116],0.18,0.0,0.04,0.59,0.12,0.01,0.06
