,box,angry,disgust,fear,happy,sad,surprise,neutral
81,[234  86 142 142],0.3,0.08,0.19,0.08,0.2,0.02,0.13
82,[234  86 142 142],0.3,0.08,0.19,0.08,0.2,0.02,0.13
83,[234  86 142 142],0.3,0.08,0.19,0.08,0.2,0.02,0.13
84,[234  86 142 142],0.3,0.08,0.19,0.08,0.2,0.02,0.13
85,[234  86 142 142],0.3,0.08,0.19,0.08,0.2,0.02,0.13
86,[234  86 142 142],0.3,0.08,0.19,0.08,0.2,0.02,0.13
87,[234  86 142 142],0.3,0.08,0.19,0.08,0.2,0.02,0.13
88,[234  86 142 142],0.3,0.08,0.19,0.08,0.2,0.02,0.13
89,[234  86 142 142],0.3,0.08,0.19,0.08,0.2,0.02,0.13
90,[234  86 142 142],0.3,0.08,0.19,0.08,0.2,0.02,0.13
91,[234  86 142 142],0.3,0.08,0.19,0.08,0.2,0.02,0.13
92,[234  86 142 142],0.3,0.08,0.19,0.08,0.2,0.02,0.13
93,[234  86 142 142],0.3,0.08,0.19,0.08,0.2,0.02,0.13
94,[234  86 142 142],0.3,0.08,0.19,0.08,0.2,0.02,0.13
95,[234  86 142 142],0.3,0.08,0.19,0.08,0.2,0.02,0.13
96,[234  86 142 142],0.3,0.08,0.19,0.08,0.2,0.02,0.13
97,[234  86 142 142],0.3,0.08,0.19,0.08,0.2,0.02,0.13
98,[234  86 142 142],0.3,0.08,0.19,0.08,0.2,0.02,0.13
99,[234  86 142 142],0.3,0.08,0.19,0.08,0.2,0.02,0.13
100,[234  86 142 142],0.3,0.08,0.19,0.08,0.2,0.02,0.13
101,[234  86 142 142],0.3,0.08,0.19,0.08,0.2,0.02,0.13
102,[234  86 142 142],0.3,0.08,0.19,0.08,0.2,0.02,0.13
103,[234  86 142 142],0.3,0.08,0.19,0.08,0.2,0.02,0.13
104,[234  86 142 142],0.3,0.08,0.19,0.08,0.2,0.02,0.13
105,[234  86 142 142],0.3,0.08,0.19,0.08,0.2,0.02,0.13
106,[234  86 142 142],0.3,0.08,0.19,0.08,0.2,0.02,0.13
107,[234  86 142 142],0.3,0.08,0.19,0.08,0.2,0.02,0.13
108,[234  86 142 142],0.3,0.08,0.19,0.08,0.2,0.02,0.13
109,[234  86 142 142],0.3,0.08,0.19,0.08,0.2,0.02,0.13
110,[234  86 142 142],0.3,0.08,0.19,0.08,0.2,0.02,0.13
111,[234  86 142 142],0.3,0.08,0.19,0.08,0.2,0.02,0.13
112,[234  86 142 142],0.3,0.08,0.19,0.08,0.2,0.02,0.13
113,[234  86 142 142],0.3,0.08,0.19,0.08,0.2,0.02,0.13
114,[234  86 142 142],0.3,0.08,0.19,0.08,0.2,0.02,0.13
115,[234  86 142 142],0.3,0.08,0.19,0.08,0.2,0.02,0.13
116,[234  86 142 142],0.3,0.08,0.19,0.08,0.2,0.02,0.13
117,[234  86 142 142],0.3,0.08,0.19,0.08,0.2,0.02,0.13
118,[234  86 142 142],0.3,0.08,0.19,0.08,0.2,0.02,0.13
119,[234  86 142 142],0.3,0.08,0.19,0.08,0.2,0.02,0.13
120,[234  85 143 143],0.31,0.05,0.21,0.11,0.15,0.04,0.13
121,[234  85 143 143],0.31,0.05,0.21,0.11,0.15,0.04,0.13
122,[234  85 143 143],0.31,0.05,0.21,0.11,0.15,0.04,0.13
123,[234  85 143 143],0.31,0.05,0.21,0.11,0.15,0.04,0.13
124,[234  85 143 143],0.31,0.05,0.21,0.11,0.15,0.04,0.13
125,[234  85 143 143],0.31,0.05,0.21,0.11,0.15,0.04,0.13
126,[234  85 143 143],0.31,0.05,0.21,0.11,0.15,0.04,0.13
127,[234  85 143 143],0.31,0.05,0.21,0.11,0.15,0.04,0.13
128,[234  85 143 143],0.31,0.05,0.21,0.11,0.15,0.04,0.13
129,[234  85 143 143],0.31,0.05,0.21,0.11,0.15,0.04,0.13
130,[234  85 143 143],0.31,0.05,0.21,0.11,0.15,0.04,0.13
131,[234  85 143 143],0.31,0.05,0.21,0.11,0.15,0.04,0.13
132,[234  85 143 143],0.31,0.05,0.21,0.11,0.15,0.04,0.13
133,[234  85 143 143],0.31,0.05,0.21,0.11,0.15,0.04,0.13
134,[234  85 143 143],0.31,0.05,0.21,0.11,0.15,0.04,0.13
135,[234  85 143 143],0.31,0.05,0.21,0.11,0.15,0.04,0.13
136,[234  85 143 143],0.31,0.05,0.21,0.11,0.15,0.04,0.13
137,[234  85 143 143],0.31,0.05,0.21,0.11,0.15,0.04,0.13
138,[234  85 143 143],0.31,0.05,0.21,0.11,0.15,0.04,0.13
139,[234  85 143 143],0.31,0.05,0.21,0.11,0.15,0.04,0.13
140,[234  85 143 143],0.31,0.05,0.21,0.11,0.15,0.04,0.13
141,[234  85 143 143],0.31,0.05,0.21,0.11,0.15,0.04,0.13
142,[234  85 143 143],0.31,0.05,0.21,0.11,0.15,0.04,0.13
143,[234  85 143 143],0.31,0.05,0.21,0.11,0.15,0.04,0.13
144,[234  85 143 143],0.31,0.05,0.21,0.11,0.15,0.04,0.13
145,[234  85 143 143],0.31,0.05,0.21,0.11,0.15,0.04,0.13
146,[234  85 143 143],0.31,0.05,0.21,0.11,0.15,0.04,0.13
147,[234  85 143 143],0.31,0.05,0.21,0.11,0.15,0.04,0.13
148,[234  85 143 143],0.31,0.05,0.21,0.11,0.15,0.04,0.13
149,[234  85 143 143],0.31,0.05,0.21,0.11,0.15,0.04,0.13
150,[234  85 143 143],0.31,0.05,0.21,0.11,0.15,0.04,0.13
151,[234  85 143 143],0.31,0.05,0.21,0.11,0.15,0.04,0.13
152,[234  85 143 143],0.31,0.05,0.21,0.11,0.15,0.04,0.13
153,[234  85 143 143],0.31,0.05,0.21,0.11,0.15,0.04,0.13
154,[234  85 143 143],0.31,0.05,0.21,0.11,0.15,0.04,0.13
155,[234  85 143 143],0.31,0.05,0.21,0.11,0.15,0.04,0.13
156,[234  85 143 143],0.31,0.05,0.21,0.11,0.15,0.04,0.13
157,[234  85 143 143],0.31,0.05,0.21,0.11,0.15,0.04,0.13
158,[234  85 143 143],0.31,0.05,0.21,0.11,0.15,0.04,0.13
159,[234  85 143 143],0.31,0.05,0.21,0.11,0.15,0.04,0.13
160,[234  85 143 143],0.31,0.05,0.21,0.11,0.15,0.04,0.13
161,[234  85 143 143],0.31,0.05,0.21,0.11,0.15,0.04,0.13
162,[234  85 143 143],0.31,0.05,0.21,0.11,0.15,0.04,0.13
163,[234  85 143 143],0.31,0.05,0.21,0.11,0.15,0.04,0.13
164,[234  85 143 143],0.31,0.05,0.21,0.11,0.15,0.04,0.13
165,[234  85 143 143],0.31,0.05,0.21,0.11,0.15,0.04,0.13
166,[234  85 143 143],0.31,0.05,0.21,0.11,0.15,0.04,0.13
167,[234  85 143 143],0.31,0.05,0.21,0.11,0.15,0.04,0.13
168,[234  85 143 143],0.31,0.05,0.21,0.11,0.15,0.04,0.13
169,[234  85 143 143],0.31,0.05,0.21,0.11,0.15,0.04,0.13
170,[234  85 143 143],0.31,0.05,0.21,0.11,0.15,0.04,0.13
171,[234  85 143 143],0.31,0.05,0.21,0.11,0.15,0.04,0.13
172,[234  85 143 143],0.31,0.05,0.21,0.11,0.15,0.04,0.13
173,[234  85 143 143],0.31,0.05,0.21,0.11,0.15,0.04,0.13
174,[234  85 143 143],0.31,0.05,0.21,0.11,0.15,0.04,0.13
175,[234  85 143 143],0.31,0.05,0.21,0.11,0.15,0.04,0.13
176,[234  85 143 143],0.31,0.05,0.21,0.11,0.15,0.04,0.13
177,[234  85 143 143],0.31,0.05,0.21,0.11,0.15,0.04,0.13
178,[234  85 143 143],0.31,0.05,0.21,0.11,0.15,0.04,0.13
179,[234  85 143 143],0.31,0.05,0.21,0.11,0.15,0.04,0.13
180,[233  85 143 143],0.35,0.11,0.15,0.07,0.16,0.01,0.15
181,[233  85 143 143],0.34,0.11,0.15,0.07,0.16,0.01,0.15
182,[233  85 143 143],0.34,0.11,0.15,0.07,0.16,0.01,0.15
183,[233  85 143 143],0.34,0.11,0.15,0.07,0.16,0.01,0.15
184,[233  85 143 143],0.34,0.11,0.15,0.07,0.16,0.01,0.15
185,[233  85 143 143],0.34,0.11,0.15,0.07,0.16,0.01,0.15
186,[233  85 143 143],0.34,0.11,0.15,0.07,0.16,0.01,0.15
187,[233  85 143 143],0.34,0.11,0.15,0.07,0.16,0.01,0.15
188,[233  85 143 143],0.34,0.11,0.15,0.07,0.16,0.01,0.15
189,[233  85 143 143],0.34,0.11,0.15,0.07,0.16,0.01,0.15
190,[233  85 143 143],0.34,0.11,0.15,0.07,0.16,0.01,0.15
191,[233  85 143 143],0.34,0.11,0.15,0.07,0.16,0.01,0.15
192,[233  85 143 143],0.34,0.11,0.15,0.07,0.16,0.01,0.15
193,[233  85 143 143],0.34,0.11,0.15,0.07,0.16,0.01,0.15
194,[233  85 143 143],0.34,0.11,0.15,0.07,0.16,0.01,0.15
195,[233  85 143 143],0.34,0.11,0.15,0.07,0.16,0.01,0.15
196,[233  85 143 143],0.34,0.11,0.15,0.07,0.16,0.01,0.15
197,[233  85 143 143],0.34,0.11,0.15,0.07,0.16,0.01,0.15
198,[233  85 143 143],0.34,0.11,0.15,0.07,0.16,0.01,0.15
199,[233  85 143 143],0.34,0.11,0.15,0.07,0.16,0.01,0.15
200,[233  85 143 143],0.34,0.11,0.15,0.07,0.16,0.01,0.15
201,[233  85 143 143],0.34,0.11,0.15,0.07,0.16,0.01,0.15
202,[233  85 143 143],0.34,0.11,0.15,0.07,0.16,0.01,0.15
203,[233  85 143 143],0.34,0.11,0.15,0.07,0.16,0.01,0.15
204,[233  85 143 143],0.34,0.11,0.15,0.07,0.16,0.01,0.15
205,[233  85 143 143],0.34,0.11,0.15,0.07,0.16,0.01,0.15
206,[233  85 143 143],0.34,0.11,0.15,0.07,0.16,0.01,0.15
207,[233  85 143 143],0.34,0.11,0.15,0.07,0.16,0.01,0.15
208,[233  85 143 143],0.34,0.11,0.15,0.07,0.16,0.01,0.15
209,[233  85 143 143],0.35,0.11,0.15,0.07,0.16,0.01,0.15
210,[233  85 143 143],0.35,0.11,0.15,0.07,0.16,0.01,0.15
211,[233  85 143 143],0.35,0.11,0.15,0.07,0.16,0.01,0.15
212,[233  85 143 143],0.34,0.1,0.15,0.07,0.16,0.01,0.15
213,[233  85 143 143],0.34,0.1,0.15,0.07,0.16,0.01,0.15
214,[233  85 143 143],0.34,0.1,0.15,0.07,0.16,0.01,0.15
215,[233  85 143 143],0.34,0.1,0.15,0.07,0.16,0.01,0.15
216,[233  85 143 143],0.34,0.1,0.15,0.07,0.16,0.01,0.15
217,[233  85 143 143],0.34,0.1,0.15,0.07,0.16,0.01,0.15
218,[233  85 143 143],0.34,0.1,0.15,0.07,0.16,0.01,0.15
219,[233  85 143 143],0.34,0.1,0.15,0.07,0.16,0.01,0.15
220,[233  85 143 143],0.34,0.1,0.15,0.07,0.16,0.01,0.15
221,[233  85 143 143],0.34,0.1,0.15,0.07,0.16,0.01,0.15
222,[233  85 143 143],0.34,0.1,0.15,0.07,0.16,0.01,0.15
223,[233  85 143 143],0.34,0.1,0.15,0.07,0.16,0.01,0.15
224,[233  85 143 143],0.34,0.1,0.15,0.07,0.16,0.01,0.15
225,[233  85 143 143],0.34,0.1,0.15,0.07,0.16,0.01,0.15
226,[233  85 143 143],0.34,0.1,0.15,0.07,0.16,0.01,0.15
227,[233  85 143 143],0.34,0.1,0.15,0.07,0.16,0.01,0.15
228,[233  85 143 143],0.34,0.1,0.15,0.07,0.16,0.01,0.15
229,[233  85 143 143],0.34,0.1,0.15,0.07,0.16,0.01,0.15
230,[233  85 143 143],0.34,0.1,0.15,0.07,0.16,0.01,0.15
231,[233  85 143 143],0.34,0.1,0.15,0.07,0.16,0.01,0.15
232,[233  85 143 143],0.34,0.1,0.15,0.07,0.16,0.01,0.15
233,[233  85 143 143],0.34,0.1,0.15,0.07,0.16,0.01,0.15
234,[233  85 143 143],0.34,0.1,0.15,0.07,0.16,0.01,0.15
235,[233  85 143 143],0.34,0.1,0.15,0.07,0.16,0.01,0.15
236,[233  85 143 143],0.34,0.1,0.15,0.07,0.16,0.01,0.15
237,[235  86 143 143],0.32,0.02,0.21,0.05,0.13,0.07,0.19
238,[235  86 141 141],0.19,0.03,0.2,0.22,0.11,0.06,0.18
239,[360 129  53  53],0.06,0.0,0.27,0.07,0.38,0.07,0.15
240,[238  87 133 133],0.07,0.02,0.07,0.43,0.03,0.01,0.38
241,[246  87 124 124],0.01,0.0,0.06,0.53,0.04,0.02,0.35
242,[266  90 108 108],0.54,0.0,0.04,0.06,0.25,0.0,0.12
243,[277  91  99  99],0.54,0.0,0.0,0.03,0.03,0.01,0.39
244,[293 187  57  57],0.16,0.01,0.08,0.02,0.36,0.06,0.31
245,[298 187  59  59],0.17,0.05,0.12,0.01,0.51,0.05,0.09
246,[301 185  60  60],0.08,0.08,0.13,0.01,0.62,0.04,0.04
247,[290  85  97  97],0.27,0.0,0.01,0.3,0.05,0.03,0.34
248,[306 184  64  64],0.03,0.07,0.22,0.0,0.62,0.02,0.04
249,[310 188  58  58],0.05,0.05,0.23,0.0,0.53,0.04,0.11
250,[309 187  59  59],0.04,0.05,0.22,0.0,0.6,0.03,0.07
251,[310 188  58  58],0.08,0.05,0.31,0.0,0.5,0.01,0.03
252,[309 187  62  62],0.05,0.04,0.17,0.01,0.66,0.04,0.03
253,[313 187  60  60],0.06,0.04,0.26,0.0,0.58,0.02,0.04
254,[313 188  59  59],0.08,0.02,0.31,0.0,0.54,0.02,0.02
255,[314 188  59  59],0.12,0.03,0.31,0.0,0.51,0.01,0.02
256,[315 189  57  57],0.08,0.01,0.35,0.0,0.5,0.02,0.04
257,[314 188  61  61],0.06,0.04,0.3,0.0,0.54,0.03,0.04
258,[313 189  62  62],0.08,0.04,0.31,0.01,0.47,0.05,0.05
259,[312 189  63  63],0.03,0.01,0.22,0.01,0.57,0.12,0.05
260,[311 189  62  62],0.04,0.01,0.32,0.01,0.52,0.06,0.05
261,[309 190  59  59],0.03,0.02,0.32,0.0,0.57,0.02,0.04
262,[309 189  60  60],0.04,0.02,0.26,0.0,0.63,0.01,0.03
263,[306 189  61  61],0.04,0.02,0.25,0.0,0.62,0.02,0.04
264,[303 189  62  62],0.03,0.02,0.28,0.0,0.62,0.02,0.03
265,[302 190  61  61],0.02,0.01,0.34,0.0,0.55,0.02,0.05
266,[299 189  63  63],0.02,0.0,0.33,0.01,0.56,0.04,0.04
267,[296 189  63  63],0.01,0.0,0.29,0.01,0.6,0.03,0.05
268,[295 189  63  63],0.03,0.01,0.35,0.0,0.54,0.01,0.05
269,[295 189  64  64],0.02,0.0,0.37,0.01,0.55,0.02,0.03
270,[291 190  62  62],0.02,0.01,0.38,0.01,0.52,0.02,0.05
271,[289 189  66  66],0.01,0.01,0.33,0.0,0.59,0.02,0.04
272,[286 188  65  65],0.02,0.0,0.4,0.0,0.53,0.01,0.03
273,[286 190  63  63],0.01,0.0,0.35,0.0,0.56,0.01,0.07
274,[286 190  63  63],0.01,0.0,0.34,0.0,0.55,0.02,0.07
275,[285 189  64  64],0.01,0.0,0.26,0.01,0.65,0.02,0.05
276,[283 189  66  66],0.02,0.01,0.23,0.01,0.66,0.03,0.04
277,[283 189  68  68],0.02,0.0,0.27,0.02,0.6,0.04,0.05
278,[282 189  67  67],0.02,0.0,0.25,0.01,0.65,0.02,0.05
279,[282 188  70  70],0.02,0.01,0.2,0.02,0.68,0.03,0.05
280,[283 188  68  68],0.01,0.0,0.22,0.01,0.7,0.02,0.03
281,[282 189  67  67],0.02,0.0,0.22,0.01,0.67,0.02,0.05
282,[283 188  66  66],0.02,0.0,0.35,0.01,0.58,0.01,0.02
283,[283 189  64  64],0.03,0.0,0.28,0.0,0.63,0.01,0.04
284,[284 189  63  63],0.01,0.0,0.21,0.0,0.73,0.0,0.04
285,[286 189  62  62],0.01,0.0,0.26,0.0,0.69,0.0,0.03
286,[286 190  61  61],0.01,0.0,0.26,0.0,0.69,0.0,0.03
287,[284 189  65  65],0.01,0.0,0.24,0.0,0.72,0.0,0.03
288,[285 190  62  62],0.01,0.0,0.21,0.0,0.76,0.0,0.02
289,[286 190  61  61],0.0,0.0,0.24,0.0,0.72,0.0,0.03
290,[286 190  60  60],0.0,0.0,0.18,0.0,0.78,0.0,0.03
291,[287 191  59  59],0.01,0.0,0.24,0.0,0.69,0.0,0.05
292,[287 191  59  59],0.01,0.0,0.24,0.0,0.7,0.0,0.05
293,[289 190  60  60],0.01,0.0,0.29,0.0,0.67,0.0,0.03
294,[289 188  65  65],0.01,0.0,0.3,0.0,0.66,0.01,0.02
295,[292 185  70  70],0.01,0.02,0.23,0.0,0.72,0.01,0.01
296,[292 187  69  69],0.04,0.0,0.49,0.0,0.42,0.02,0.03
297,[295 188  67  67],0.03,0.0,0.26,0.01,0.63,0.03,0.03
298,[294 189  63  63],0.02,0.0,0.26,0.01,0.64,0.02,0.05
299,[296 189  62  62],0.04,0.0,0.35,0.01,0.54,0.01,0.05
300,[272  67 106 106],0.63,0.0,0.13,0.01,0.13,0.03,0.07
301,[272  67 107 107],0.64,0.0,0.15,0.01,0.11,0.04,0.05
302,[271  67 108 108],0.57,0.0,0.11,0.02,0.13,0.04,0.12
303,[271  67 107 107],0.54,0.0,0.13,0.01,0.14,0.02,0.14
304,[271  66 108 108],0.75,0.0,0.08,0.01,0.1,0.02,0.04
305,[270  66 109 109],0.61,0.0,0.13,0.02,0.12,0.03,0.09
306,[269  67 109 109],0.49,0.0,0.12,0.04,0.12,0.06,0.17
307,[267  66 110 110],0.56,0.0,0.09,0.02,0.16,0.01,0.17
308,[267  68 108 108],0.62,0.0,0.08,0.02,0.14,0.03,0.12
309,[266  69 109 109],0.56,0.0,0.13,0.02,0.17,0.04,0.08
310,[266  68 109 109],0.62,0.0,0.09,0.02,0.16,0.02,0.1
311,[264  69 110 110],0.54,0.0,0.11,0.04,0.12,0.08,0.11
312,[263  71 108 108],0.53,0.0,0.11,0.02,0.12,0.03,0.19
313,[263  71 108 108],0.56,0.0,0.11,0.03,0.1,0.03,0.16
314,[263  71 108 108],0.54,0.0,0.11,0.04,0.09,0.05,0.17
315,[419 205  58  58],0.64,0.0,0.03,0.24,0.03,0.01,0.04
316,[263  71 108 108],0.46,0.0,0.11,0.05,0.1,0.04,0.24
317,[416 203  62  62],0.77,0.0,0.03,0.13,0.04,0.01,0.03
318,[264  71 108 108],0.36,0.0,0.06,0.08,0.05,0.02,0.44
319,[265  71 107 107],0.29,0.0,0.1,0.04,0.11,0.01,0.45
320,[265  69 109 109],0.31,0.0,0.07,0.02,0.08,0.0,0.51
321,[266  70 107 107],0.31,0.0,0.12,0.01,0.13,0.01,0.42
322,[265  70 108 108],0.37,0.0,0.07,0.01,0.1,0.01,0.44
323,[266  70 109 109],0.21,0.0,0.05,0.01,0.09,0.0,0.64
324,[267  70 109 109],0.23,0.0,0.06,0.01,0.12,0.0,0.58
325,[269  70 109 109],0.41,0.0,0.07,0.01,0.1,0.0,0.4
326,[298 195  61  61],0.06,0.0,0.26,0.01,0.53,0.02,0.11
327,[297 192  67  67],0.09,0.0,0.43,0.01,0.38,0.04,0.05
328,[297 193  68  68],0.06,0.0,0.41,0.01,0.41,0.03,0.07
329,[296 191  71  71],0.04,0.0,0.56,0.0,0.29,0.06,0.04
330,[299 191  74  74],0.01,0.02,0.46,0.0,0.46,0.02,0.02
331,[300 193  73  73],0.02,0.01,0.39,0.0,0.52,0.02,0.04
332,[303 193  77  77],0.06,0.01,0.51,0.01,0.34,0.03,0.05
333,[299 193  74  74],0.01,0.0,0.48,0.0,0.44,0.02,0.04
334,[300 194  71  71],0.02,0.0,0.61,0.0,0.3,0.03,0.04
335,[299 194  72  72],0.01,0.0,0.36,0.0,0.55,0.03,0.04
336,[301 194  72  72],0.02,0.0,0.48,0.0,0.46,0.01,0.03
337,[302 193  76  76],0.02,0.0,0.3,0.0,0.63,0.01,0.04
338,[303 195  70  70],0.04,0.01,0.61,0.0,0.29,0.01,0.05
339,[303 195  70  70],0.04,0.01,0.59,0.0,0.31,0.01,0.05
340,[304 195  71  71],0.04,0.0,0.48,0.0,0.4,0.01,0.06
341,[303 195  72  72],0.05,0.0,0.37,0.0,0.46,0.01,0.1
342,[306 195  71  71],0.04,0.0,0.55,0.0,0.36,0.01,0.03
343,[306 195  69  69],0.05,0.0,0.4,0.0,0.5,0.0,0.05
344,[306 196  72  72],0.04,0.0,0.37,0.0,0.49,0.01,0.08
345,[304 196  67  67],0.06,0.0,0.47,0.0,0.41,0.0,0.05
346,[304 196  67  67],0.07,0.0,0.46,0.0,0.41,0.0,0.05
347,[307 196  71  71],0.03,0.0,0.5,0.0,0.42,0.01,0.03
348,[310 198  68  68],0.03,0.0,0.42,0.0,0.44,0.03,0.07
349,[311 198  70  70],0.06,0.01,0.33,0.01,0.45,0.08,0.07
350,[308 197  72  72],0.02,0.0,0.3,0.0,0.59,0.03,0.05
351,[307 197  72  72],0.01,0.0,0.3,0.0,0.6,0.03,0.05
352,[307 198  69  69],0.03,0.0,0.4,0.0,0.48,0.03,0.06
353,[308 199  69  69],0.02,0.0,0.3,0.0,0.56,0.02,0.1
354,[307 199  69  69],0.02,0.01,0.35,0.0,0.53,0.01,0.08
355,[308 199  68  68],0.03,0.0,0.41,0.0,0.49,0.01,0.05
356,[307 200  67  67],0.03,0.0,0.33,0.0,0.59,0.01,0.04
