,box,angry,disgust,fear,happy,sad,surprise,neutral
40,[35 71 86 86],0.55,0.0,0.3,0.0,0.07,0.04,0.03
41,[35 70 88 88],0.54,0.0,0.28,0.0,0.08,0.05,0.05
42,[34 70 89 89],0.48,0.0,0.36,0.0,0.08,0.04,0.03
43,[34 71 87 87],0.43,0.0,0.31,0.0,0.16,0.05,0.05
44,[34 72 89 89],0.33,0.0,0.53,0.0,0.09,0.02,0.02
45,[33 71 90 90],0.09,0.0,0.69,0.0,0.17,0.02,0.02
46,[34 72 89 89],0.29,0.0,0.56,0.0,0.11,0.02,0.02
47,[34 72 88 88],0.28,0.0,0.55,0.0,0.14,0.01,0.02
48,[33 72 89 89],0.31,0.0,0.53,0.0,0.11,0.03,0.03
49,[34 72 87 87],0.3,0.0,0.44,0.0,0.18,0.04,0.04
50,[34 72 87 87],0.34,0.0,0.39,0.0,0.17,0.05,0.05
51,[35 72 87 87],0.38,0.0,0.41,0.0,0.13,0.04,0.04
52,[35 72 87 87],0.41,0.0,0.38,0.0,0.13,0.03,0.04
53,[33 71 89 89],0.41,0.0,0.35,0.0,0.11,0.05,0.08
54,[34 71 88 88],0.41,0.0,0.37,0.0,0.09,0.07,0.06
55,[34 71 87 87],0.35,0.0,0.42,0.0,0.12,0.05,0.05
56,[32 70 89 89],0.39,0.0,0.28,0.0,0.11,0.03,0.19
57,[33 70 87 87],0.55,0.0,0.17,0.0,0.1,0.01,0.16
58,[31 69 89 89],0.36,0.0,0.09,0.0,0.15,0.01,0.4
59,[30 68 89 89],0.39,0.0,0.07,0.0,0.13,0.01,0.39
60,[30 68 88 88],0.53,0.0,0.12,0.0,0.08,0.02,0.24
61,[29 67 90 90],0.39,0.0,0.43,0.0,0.08,0.05,0.05
62,[27 66 91 91],0.45,0.0,0.3,0.0,0.11,0.05,0.09
63,[26 65 92 92],0.46,0.0,0.36,0.0,0.08,0.04,0.06
64,[29 66 89 89],0.47,0.0,0.36,0.0,0.07,0.06,0.04
65,[31 67 87 87],0.42,0.0,0.36,0.0,0.06,0.08,0.08
66,[29 67 88 88],0.33,0.0,0.41,0.0,0.08,0.08,0.1
67,[30 66 87 87],0.37,0.0,0.39,0.0,0.07,0.1,0.07
68,[27 64 91 91],0.51,0.0,0.23,0.0,0.1,0.04,0.12
69,[28 64 90 90],0.38,0.0,0.32,0.0,0.09,0.07,0.14
70,[26 63 92 92],0.52,0.0,0.21,0.01,0.1,0.04,0.13
71,[27 63 92 92],0.47,0.0,0.27,0.0,0.09,0.05,0.11
72,[26 62 93 93],0.42,0.0,0.27,0.01,0.1,0.06,0.14
73,[27 63 91 91],0.45,0.0,0.26,0.0,0.09,0.05,0.14
74,[26 62 92 92],0.32,0.0,0.38,0.0,0.08,0.1,0.11
75,[27 62 92 92],0.53,0.0,0.33,0.0,0.05,0.05,0.04
76,[27 62 91 91],0.46,0.0,0.39,0.0,0.03,0.1,0.02
77,[27 62 91 91],0.59,0.0,0.28,0.0,0.07,0.03,0.03
78,[29 63 88 88],0.5,0.0,0.37,0.0,0.08,0.02,0.02
79,[28 63 88 88],0.27,0.0,0.57,0.0,0.08,0.04,0.03
80,[24 62 93 93],0.4,0.0,0.41,0.0,0.06,0.07,0.06
81,[24 63 92 92],0.3,0.0,0.34,0.01,0.07,0.14,0.15
82,[23 64 93 93],0.26,0.0,0.4,0.01,0.05,0.2,0.08
83,[22 65 93 93],0.28,0.0,0.38,0.01,0.02,0.24,0.06
84,[21 65 94 94],0.37,0.0,0.29,0.01,0.02,0.23,0.08
85,[19 65 96 96],0.42,0.0,0.25,0.03,0.01,0.25,0.03
86,[19 66 96 96],0.36,0.0,0.31,0.02,0.01,0.26,0.04
87,[17 67 96 96],0.35,0.0,0.26,0.02,0.01,0.3,0.06
88,[15 67 97 97],0.49,0.0,0.11,0.03,0.01,0.22,0.14
89,[15 67 94 94],0.45,0.0,0.16,0.01,0.01,0.31,0.05
90,[14 66 95 95],0.39,0.0,0.18,0.01,0.01,0.35,0.06
91,[13 65 97 97],0.29,0.0,0.23,0.02,0.01,0.38,0.07
92,[12 66 94 94],0.33,0.0,0.22,0.02,0.01,0.38,0.05
93,[13 66 94 94],0.3,0.0,0.28,0.01,0.01,0.37,0.03
94,[11 66 95 95],0.38,0.0,0.18,0.04,0.01,0.28,0.11
95,[12 66 95 95],0.28,0.0,0.23,0.01,0.01,0.44,0.04
96,[13 67 94 94],0.26,0.0,0.24,0.01,0.01,0.46,0.03
97,[13 67 95 95],0.27,0.0,0.29,0.01,0.01,0.42,0.02
98,[14 68 93 93],0.41,0.0,0.32,0.0,0.01,0.22,0.04
99,[14 67 95 95],0.48,0.0,0.28,0.0,0.01,0.19,0.04
100,[16 67 98 98],0.39,0.01,0.51,0.0,0.02,0.03,0.02
101,[17 67 98 98],0.36,0.02,0.56,0.0,0.03,0.02,0.01
102,[20 66 98 98],0.53,0.03,0.34,0.0,0.08,0.0,0.01
103,[22 66 99 99],0.6,0.0,0.3,0.0,0.06,0.01,0.02
104,[24 66 98 98],0.65,0.0,0.22,0.0,0.07,0.01,0.05
105,[26 66 98 98],0.65,0.0,0.18,0.0,0.08,0.01,0.06
106,[28 67 96 96],0.7,0.0,0.07,0.0,0.08,0.02,0.12
107,[31 68 93 93],0.49,0.0,0.1,0.0,0.22,0.01,0.18
108,[32 68 94 94],0.58,0.0,0.09,0.0,0.17,0.01,0.14
109,[35 69 92 92],0.73,0.01,0.08,0.0,0.09,0.01,0.08
110,[35 70 93 93],0.64,0.0,0.19,0.0,0.09,0.02,0.05
111,[36 71 92 92],0.5,0.0,0.24,0.01,0.18,0.02,0.04
112,[37 73 91 91],0.39,0.0,0.25,0.0,0.28,0.01,0.07
113,[35 71 93 93],0.39,0.0,0.21,0.01,0.24,0.03,0.13
114,[35 71 93 93],0.57,0.0,0.21,0.0,0.09,0.04,0.08
115,[32 70 94 94],0.48,0.0,0.22,0.0,0.08,0.13,0.09
116,[31 70 92 92],0.44,0.0,0.31,0.0,0.07,0.09,0.08
117,[29 70 92 92],0.44,0.0,0.35,0.0,0.05,0.09,0.07
118,[30 71 88 88],0.44,0.01,0.3,0.0,0.09,0.09,0.07
119,[29 73 86 86],0.46,0.01,0.27,0.0,0.09,0.1,0.07
120,[25 72 88 88],0.34,0.0,0.37,0.0,0.09,0.14,0.06
121,[23 71 91 91],0.41,0.0,0.33,0.0,0.1,0.06,0.1
122,[23 71 91 91],0.42,0.0,0.33,0.0,0.11,0.04,0.09
123,[24 71 89 89],0.48,0.01,0.29,0.0,0.07,0.07,0.08
124,[26 73 86 86],0.5,0.0,0.26,0.0,0.08,0.08,0.07
125,[25 72 89 89],0.56,0.0,0.25,0.0,0.06,0.04,0.08
126,[24 71 92 92],0.66,0.0,0.21,0.0,0.03,0.03,0.07
127,[26 72 91 91],0.53,0.0,0.24,0.0,0.07,0.02,0.14
128,[25 71 91 91],0.4,0.0,0.2,0.01,0.15,0.03,0.21
129,[27 72 91 91],0.34,0.0,0.16,0.01,0.09,0.04,0.36
130,[26 70 94 94],0.48,0.0,0.08,0.02,0.07,0.04,0.32
131,[27 71 93 93],0.48,0.0,0.16,0.01,0.09,0.05,0.2
132,[26 71 94 94],0.46,0.0,0.16,0.01,0.1,0.04,0.23
133,[24 70 97 97],0.54,0.0,0.13,0.0,0.11,0.02,0.19
134,[24 70 96 96],0.58,0.0,0.17,0.0,0.12,0.03,0.1
135,[24 71 95 95],0.6,0.0,0.21,0.0,0.08,0.04,0.07
136,[24 71 94 94],0.46,0.0,0.27,0.0,0.08,0.1,0.08
137,[25 73 93 93],0.52,0.0,0.31,0.0,0.05,0.05,0.07
138,[28 75 90 90],0.42,0.0,0.4,0.0,0.06,0.04,0.07
139,[28 75 90 90],0.52,0.03,0.33,0.0,0.06,0.03,0.04
140,[27 76 89 89],0.41,0.03,0.42,0.0,0.07,0.03,0.03
141,[25 74 92 92],0.43,0.0,0.42,0.0,0.04,0.07,0.03
142,[23 74 92 92],0.47,0.0,0.37,0.0,0.05,0.07,0.03
143,[21 73 93 93],0.49,0.0,0.33,0.0,0.05,0.1,0.03
144,[19 72 95 95],0.64,0.0,0.22,0.0,0.04,0.07,0.03
145,[18 73 94 94],0.58,0.0,0.25,0.0,0.03,0.11,0.03
146,[17 72 96 96],0.61,0.0,0.16,0.01,0.05,0.06,0.11
147,[16 72 98 98],0.51,0.0,0.13,0.01,0.05,0.04,0.25
148,[18 74 94 94],0.58,0.0,0.12,0.01,0.05,0.05,0.2
149,[18 74 95 95],0.57,0.0,0.18,0.01,0.04,0.14,0.06
150,[19 74 95 95],0.68,0.0,0.17,0.01,0.04,0.07,0.03
151,[19 75 95 95],0.61,0.0,0.18,0.01,0.04,0.12,0.03
152,[19 75 96 96],0.6,0.0,0.18,0.01,0.05,0.12,0.04
153,[19 76 96 96],0.6,0.0,0.16,0.01,0.03,0.16,0.03
154,[19 76 96 96],0.58,0.0,0.19,0.01,0.05,0.14,0.04
155,[19 76 97 97],0.56,0.0,0.2,0.01,0.05,0.16,0.03
156,[20 77 96 96],0.69,0.0,0.12,0.01,0.05,0.07,0.05
157,[18 76 97 97],0.68,0.0,0.12,0.02,0.04,0.08,0.05
158,[18 76 96 96],0.68,0.0,0.16,0.0,0.04,0.05,0.06
159,[16 74 97 97],0.7,0.0,0.19,0.0,0.02,0.06,0.02
160,[16 74 95 95],0.72,0.0,0.17,0.0,0.03,0.04,0.03
161,[16 74 95 95],0.57,0.0,0.24,0.0,0.06,0.09,0.04
162,[15 74 95 95],0.6,0.0,0.22,0.0,0.08,0.03,0.06
163,[16 74 94 94],0.64,0.01,0.19,0.0,0.07,0.03,0.07
164,[15 73 94 94],0.57,0.01,0.24,0.0,0.09,0.04,0.05
165,[14 74 96 96],0.46,0.0,0.34,0.0,0.05,0.1,0.05
166,[14 73 96 96],0.56,0.01,0.29,0.0,0.05,0.06,0.04
167,[14 73 96 96],0.44,0.01,0.38,0.0,0.03,0.13,0.02
168,[14 73 97 97],0.41,0.0,0.35,0.0,0.03,0.19,0.03
169,[14 74 96 96],0.4,0.0,0.31,0.0,0.02,0.25,0.02
170,[16 74 94 94],0.56,0.01,0.25,0.0,0.04,0.1,0.04
171,[16 74 94 94],0.61,0.01,0.21,0.0,0.05,0.08,0.05
172,[16 74 94 94],0.62,0.01,0.19,0.0,0.06,0.06,0.06
173,[16 74 95 95],0.58,0.01,0.23,0.0,0.04,0.1,0.04
174,[16 74 94 94],0.66,0.01,0.14,0.0,0.06,0.06,0.08
175,[15 73 96 96],0.61,0.0,0.18,0.0,0.06,0.09,0.05
176,[14 73 97 97],0.43,0.0,0.27,0.0,0.06,0.16,0.07
177,[14 73 96 96],0.56,0.0,0.23,0.0,0.06,0.08,0.06
178,[13 72 97 97],0.68,0.0,0.16,0.0,0.07,0.04,0.04
179,[14 73 97 97],0.47,0.0,0.28,0.0,0.08,0.09,0.08
180,[14 73 97 97],0.34,0.0,0.44,0.0,0.03,0.13,0.05
181,[13 73 98 98],0.58,0.0,0.22,0.0,0.03,0.08,0.09
182,[14 73 96 96],0.54,0.0,0.24,0.0,0.03,0.13,0.06
183,[16 74 95 95],0.5,0.0,0.24,0.0,0.04,0.16,0.06
184,[16 73 97 97],0.43,0.0,0.18,0.01,0.02,0.24,0.11
185,[16 71 99 99],0.55,0.0,0.14,0.01,0.04,0.19,0.07
186,[16 72 98 98],0.52,0.0,0.17,0.01,0.02,0.23,0.05
187,[16 72 98 98],0.52,0.0,0.23,0.0,0.02,0.2,0.03
188,[17 73 97 97],0.69,0.0,0.16,0.0,0.02,0.1,0.03
189,[16 74 98 98],0.64,0.0,0.17,0.0,0.02,0.1,0.06
190,[18 75 97 97],0.62,0.0,0.2,0.0,0.02,0.12,0.03
191,[17 74 98 98],0.69,0.01,0.17,0.0,0.05,0.03,0.04
192,[17 74 96 96],0.78,0.01,0.12,0.0,0.04,0.03,0.03
193,[17 73 97 97],0.58,0.01,0.28,0.0,0.02,0.08,0.02
194,[17 72 97 97],0.59,0.0,0.21,0.0,0.03,0.11,0.05
195,[17 71 97 97],0.53,0.0,0.24,0.0,0.03,0.14,0.07
196,[16 70 98 98],0.56,0.0,0.23,0.0,0.03,0.09,0.09
197,[17 70 99 99],0.63,0.0,0.17,0.0,0.03,0.07,0.09
198,[18 70 98 98],0.58,0.0,0.2,0.0,0.04,0.09,0.08
199,[19 70 99 99],0.54,0.0,0.15,0.01,0.04,0.13,0.14
200,[22 71 96 96],0.43,0.0,0.15,0.0,0.06,0.14,0.23
201,[23 70 95 95],0.46,0.0,0.14,0.0,0.06,0.15,0.2
202,[22 70 97 97],0.45,0.0,0.15,0.0,0.05,0.14,0.21
203,[23 71 97 97],0.52,0.0,0.14,0.01,0.05,0.11,0.17
204,[23 73 98 98],0.61,0.0,0.12,0.0,0.04,0.11,0.12
205,[24 74 98 98],0.55,0.0,0.11,0.0,0.04,0.07,0.23
206,[25 75 97 97],0.4,0.0,0.19,0.0,0.02,0.3,0.09
207,[23 75 99 99],0.31,0.0,0.21,0.0,0.0,0.45,0.02
208,[ 21  73 102 102],0.22,0.0,0.16,0.0,0.0,0.6,0.01
209,[ 20  73 102 102],0.27,0.0,0.14,0.01,0.0,0.56,0.02
210,[23 75 98 98],0.17,0.0,0.15,0.0,0.0,0.66,0.02
211,[ 22  74 100 100],0.26,0.0,0.14,0.01,0.01,0.55,0.04
212,[ 21  74 100 100],0.22,0.0,0.08,0.07,0.01,0.57,0.05
213,[22 74 98 98],0.26,0.0,0.08,0.05,0.03,0.4,0.19
214,[21 73 98 98],0.28,0.0,0.12,0.05,0.05,0.27,0.23
215,[23 73 97 97],0.28,0.0,0.18,0.02,0.04,0.4,0.08
216,[22 73 98 98],0.26,0.0,0.16,0.08,0.05,0.25,0.21
217,[ 22  72 100 100],0.28,0.0,0.07,0.2,0.03,0.24,0.19
218,[23 72 99 99],0.2,0.0,0.1,0.13,0.03,0.3,0.23
219,[24 73 98 98],0.25,0.0,0.07,0.14,0.04,0.15,0.35
220,[25 73 97 97],0.36,0.0,0.16,0.08,0.04,0.22,0.15
221,[25 75 97 97],0.35,0.0,0.11,0.05,0.02,0.38,0.09
222,[27 77 95 95],0.34,0.0,0.1,0.03,0.02,0.44,0.07
223,[26 77 95 95],0.29,0.0,0.12,0.01,0.02,0.5,0.06
224,[27 78 93 93],0.3,0.0,0.19,0.01,0.02,0.44,0.04
225,[23 76 97 97],0.39,0.0,0.19,0.0,0.02,0.35,0.05
226,[22 75 95 95],0.43,0.0,0.31,0.0,0.03,0.21,0.02
227,[20 75 97 97],0.54,0.0,0.2,0.0,0.03,0.17,0.06
228,[19 73 98 98],0.75,0.0,0.12,0.0,0.03,0.07,0.02
229,[20 74 97 97],0.59,0.0,0.25,0.0,0.03,0.12,0.01
230,[21 75 96 96],0.58,0.01,0.28,0.0,0.02,0.11,0.01
231,[20 75 96 96],0.55,0.0,0.34,0.0,0.02,0.08,0.01
232,[21 75 96 96],0.55,0.0,0.31,0.0,0.02,0.1,0.01
233,[21 75 95 95],0.46,0.0,0.32,0.0,0.01,0.19,0.01
234,[21 76 95 95],0.39,0.0,0.28,0.0,0.02,0.27,0.04
235,[21 77 93 93],0.33,0.0,0.37,0.0,0.01,0.26,0.03
236,[20 75 96 96],0.38,0.0,0.38,0.0,0.01,0.2,0.02
237,[ 18  74 102 102],0.44,0.0,0.39,0.0,0.06,0.02,0.09
238,[ 20  74 101 101],0.52,0.01,0.3,0.0,0.06,0.01,0.1
239,[22 74 99 99],0.65,0.0,0.17,0.0,0.07,0.01,0.09
240,[27 76 94 94],0.26,0.0,0.56,0.0,0.02,0.14,0.03
241,[27 74 95 95],0.34,0.0,0.3,0.0,0.03,0.29,0.03
242,[27 75 96 96],0.37,0.0,0.39,0.0,0.04,0.13,0.08
243,[28 75 95 95],0.42,0.0,0.28,0.0,0.05,0.09,0.15
244,[28 75 94 94],0.37,0.0,0.43,0.0,0.07,0.08,0.06
245,[29 75 95 95],0.3,0.0,0.39,0.0,0.03,0.21,0.07
246,[30 75 94 94],0.29,0.0,0.24,0.0,0.05,0.35,0.07
247,[32 77 92 92],0.4,0.0,0.23,0.0,0.09,0.14,0.12
248,[32 77 94 94],0.33,0.0,0.31,0.0,0.1,0.03,0.23
249,[36 78 91 91],0.51,0.0,0.12,0.0,0.06,0.01,0.29
250,[37 79 90 90],0.53,0.0,0.19,0.0,0.08,0.03,0.17
251,[37 79 91 91],0.39,0.0,0.35,0.0,0.1,0.09,0.07
252,[39 80 88 88],0.64,0.01,0.14,0.0,0.07,0.04,0.09
253,[38 80 89 89],0.51,0.0,0.3,0.0,0.06,0.07,0.06
254,[38 80 89 89],0.49,0.0,0.25,0.0,0.07,0.06,0.12
255,[38 80 90 90],0.62,0.0,0.15,0.0,0.06,0.05,0.12
256,[38 80 89 89],0.61,0.0,0.17,0.0,0.08,0.02,0.13
257,[37 79 91 91],0.66,0.0,0.12,0.0,0.08,0.01,0.12
258,[38 79 90 90],0.58,0.01,0.19,0.0,0.08,0.01,0.14
259,[36 79 92 92],0.6,0.0,0.16,0.0,0.06,0.03,0.14
260,[35 79 94 94],0.61,0.0,0.24,0.0,0.06,0.02,0.06
261,[34 79 95 95],0.57,0.0,0.24,0.0,0.06,0.04,0.09
262,[34 79 94 94],0.27,0.0,0.54,0.0,0.08,0.06,0.04
263,[34 79 94 94],0.22,0.0,0.51,0.01,0.1,0.11,0.05
264,[34 79 96 96],0.26,0.0,0.46,0.01,0.04,0.17,0.06
265,[33 79 96 96],0.22,0.0,0.47,0.01,0.1,0.09,0.12
266,[34 79 95 95],0.23,0.0,0.32,0.01,0.2,0.04,0.2
267,[37 80 91 91],0.34,0.0,0.22,0.0,0.21,0.02,0.21
268,[39 81 89 89],0.29,0.0,0.17,0.0,0.08,0.01,0.45
269,[37 81 91 91],0.3,0.0,0.31,0.0,0.18,0.03,0.17
270,[40 82 88 88],0.43,0.0,0.26,0.01,0.07,0.07,0.17
271,[35 80 93 93],0.38,0.0,0.27,0.0,0.15,0.03,0.16
272,[35 81 92 92],0.32,0.0,0.3,0.0,0.14,0.02,0.22
273,[35 80 93 93],0.32,0.0,0.17,0.0,0.08,0.01,0.41
274,[33 80 94 94],0.28,0.0,0.21,0.01,0.16,0.01,0.33
275,[32 80 94 94],0.19,0.0,0.09,0.04,0.17,0.0,0.51
276,[33 81 93 93],0.19,0.0,0.08,0.05,0.11,0.0,0.57
277,[33 81 93 93],0.17,0.0,0.06,0.05,0.07,0.0,0.65
278,[32 82 92 92],0.16,0.0,0.1,0.03,0.13,0.01,0.57
279,[32 82 92 92],0.17,0.0,0.09,0.02,0.12,0.0,0.6
280,[32 82 92 92],0.18,0.0,0.09,0.01,0.12,0.01,0.6
281,[34 81 91 91],0.3,0.0,0.08,0.01,0.09,0.01,0.51
282,[32 80 96 96],0.44,0.0,0.13,0.01,0.08,0.01,0.34
283,[33 80 95 95],0.3,0.0,0.17,0.01,0.08,0.01,0.42
284,[35 79 93 93],0.37,0.0,0.05,0.0,0.07,0.0,0.5
285,[33 77 95 95],0.66,0.0,0.07,0.0,0.1,0.0,0.16
286,[36 78 92 92],0.56,0.0,0.15,0.0,0.05,0.02,0.22
287,[36 78 92 92],0.48,0.0,0.21,0.0,0.05,0.03,0.22
288,[34 76 94 94],0.35,0.0,0.33,0.01,0.09,0.05,0.18
289,[34 76 93 93],0.34,0.0,0.32,0.01,0.06,0.16,0.11
290,[33 75 93 93],0.51,0.0,0.23,0.0,0.07,0.12,0.06
291,[32 74 93 93],0.5,0.0,0.16,0.0,0.09,0.09,0.16
292,[32 72 95 95],0.53,0.0,0.22,0.01,0.07,0.09,0.09
293,[32 73 95 95],0.5,0.0,0.23,0.0,0.05,0.13,0.08
294,[32 73 94 94],0.43,0.0,0.25,0.0,0.09,0.09,0.14
295,[32 72 96 96],0.35,0.0,0.27,0.01,0.1,0.18,0.09
296,[34 73 94 94],0.29,0.0,0.3,0.0,0.05,0.31,0.04
297,[35 73 94 94],0.29,0.0,0.28,0.0,0.05,0.35,0.02
298,[35 73 94 94],0.31,0.0,0.29,0.0,0.04,0.34,0.01
299,[34 73 95 95],0.3,0.0,0.26,0.0,0.05,0.35,0.02
300,[33 74 95 95],0.36,0.0,0.35,0.0,0.07,0.19,0.02
301,[31 73 96 96],0.41,0.0,0.27,0.0,0.05,0.25,0.02
302,[31 74 94 94],0.37,0.0,0.21,0.0,0.09,0.28,0.04
303,[31 75 94 94],0.36,0.0,0.2,0.02,0.14,0.1,0.17
304,[30 76 94 94],0.36,0.0,0.1,0.08,0.13,0.11,0.22
305,[28 76 96 96],0.43,0.0,0.11,0.05,0.13,0.11,0.18
306,[28 77 94 94],0.3,0.0,0.11,0.07,0.08,0.08,0.36
307,[25 76 97 97],0.4,0.0,0.14,0.08,0.06,0.19,0.13
308,[24 75 99 99],0.34,0.0,0.1,0.23,0.03,0.21,0.09
309,[25 74 99 99],0.39,0.0,0.1,0.19,0.05,0.09,0.18
310,[27 75 97 97],0.3,0.0,0.14,0.2,0.06,0.06,0.24
311,[28 76 98 98],0.44,0.0,0.23,0.07,0.04,0.07,0.16
312,[ 26  74 101 101],0.53,0.0,0.29,0.02,0.05,0.06,0.04
313,[ 26  76 101 101],0.36,0.0,0.39,0.0,0.02,0.21,0.01
314,[ 27  77 100 100],0.18,0.0,0.47,0.0,0.01,0.33,0.01
315,[ 23  75 104 104],0.58,0.0,0.26,0.0,0.02,0.12,0.02
316,[ 22  74 104 104],0.68,0.0,0.21,0.01,0.02,0.06,0.02
317,[ 20  73 104 104],0.59,0.0,0.21,0.01,0.02,0.14,0.02
318,[ 22  73 101 101],0.55,0.0,0.32,0.0,0.02,0.09,0.01
319,[ 18  71 104 104],0.41,0.0,0.34,0.0,0.03,0.2,0.02
320,[ 16  70 103 103],0.39,0.0,0.28,0.0,0.02,0.3,0.01
321,[ 15  70 105 105],0.21,0.0,0.38,0.01,0.01,0.39,0.01
322,[ 14  72 104 104],0.13,0.0,0.32,0.01,0.01,0.5,0.02
323,[ 13  71 105 105],0.27,0.0,0.37,0.0,0.01,0.33,0.02
324,[ 12  72 105 105],0.26,0.0,0.33,0.01,0.02,0.37,0.03
325,[ 13  76 101 101],0.26,0.0,0.21,0.01,0.02,0.46,0.04
326,[14 78 99 99],0.21,0.0,0.22,0.01,0.02,0.51,0.04
327,[ 14  77 101 101],0.26,0.0,0.22,0.0,0.02,0.46,0.04
328,[ 14  78 101 101],0.29,0.0,0.28,0.0,0.04,0.36,0.04
329,[ 14  78 100 100],0.44,0.0,0.22,0.0,0.06,0.18,0.09
330,[16 80 94 94],0.43,0.0,0.23,0.0,0.12,0.12,0.09
331,[16 77 98 98],0.42,0.0,0.24,0.0,0.04,0.27,0.03
332,[19 79 96 96],0.37,0.0,0.19,0.0,0.01,0.41,0.02
333,[20 78 98 98],0.43,0.0,0.23,0.0,0.02,0.28,0.03
334,[23 78 98 98],0.26,0.0,0.23,0.0,0.01,0.46,0.04
335,[25 78 98 98],0.3,0.0,0.19,0.0,0.01,0.45,0.04
336,[28 78 96 96],0.32,0.0,0.23,0.0,0.03,0.32,0.1
337,[31 79 96 96],0.2,0.0,0.25,0.01,0.03,0.25,0.26
338,[35 80 93 93],0.25,0.0,0.22,0.01,0.06,0.18,0.28
339,[34 81 96 96],0.23,0.0,0.36,0.0,0.07,0.16,0.17
340,[35 81 96 96],0.3,0.0,0.22,0.02,0.12,0.13,0.22
341,[38 82 92 92],0.22,0.0,0.16,0.01,0.11,0.03,0.46
342,[40 82 91 91],0.34,0.0,0.16,0.01,0.09,0.06,0.34
343,[41 79 92 92],0.4,0.0,0.21,0.01,0.07,0.17,0.14
344,[39 78 92 92],0.33,0.0,0.16,0.02,0.09,0.19,0.22
345,[40 77 92 92],0.37,0.0,0.23,0.01,0.08,0.16,0.16
346,[39 76 93 93],0.47,0.0,0.24,0.0,0.07,0.07,0.16
347,[41 79 90 90],0.43,0.0,0.3,0.0,0.05,0.05,0.16
348,[40 80 90 90],0.25,0.0,0.36,0.01,0.07,0.06,0.25
349,[41 81 90 90],0.29,0.0,0.34,0.01,0.06,0.05,0.25
350,[41 81 92 92],0.32,0.0,0.4,0.01,0.08,0.04,0.14
351,[40 82 93 93],0.32,0.0,0.43,0.01,0.1,0.03,0.1
352,[42 85 90 90],0.3,0.0,0.4,0.01,0.08,0.04,0.17
353,[43 85 90 90],0.25,0.0,0.26,0.02,0.05,0.02,0.4
354,[39 84 93 93],0.16,0.0,0.23,0.03,0.06,0.04,0.48
355,[39 82 93 93],0.18,0.0,0.46,0.02,0.06,0.09,0.2
