,box,angry,disgust,fear,happy,sad,surprise,neutral
1293,[284  28  58  58],0.03,0.0,0.0,0.74,0.01,0.0,0.22
1294,[284  28  58  58],0.03,0.0,0.0,0.74,0.01,0.0,0.22
1295,[283  27  59  59],0.06,0.0,0.0,0.74,0.02,0.0,0.18
1296,[283  27  58  58],0.04,0.0,0.0,0.7,0.02,0.01,0.23
1297,[282  26  60  60],0.02,0.0,0.0,0.84,0.01,0.0,0.13
1298,[282  27  59  59],0.05,0.0,0.01,0.68,0.04,0.01,0.22
1299,[281  27  59  59],0.09,0.0,0.01,0.52,0.08,0.01,0.29
1300,[281  27  59  59],0.09,0.0,0.01,0.52,0.08,0.01,0.29
1301,[281  29  58  58],0.04,0.0,0.0,0.56,0.06,0.01,0.33
1302,[280  29  58  58],0.07,0.0,0.01,0.36,0.12,0.01,0.43
1303,[278  28  61  61],0.08,0.0,0.01,0.42,0.15,0.01,0.32
1304,[280  28  58  58],0.14,0.01,0.02,0.25,0.14,0.01,0.42
1305,[280  27  58  58],0.15,0.0,0.04,0.17,0.2,0.02,0.41
1306,[280  28  57  57],0.28,0.0,0.04,0.13,0.25,0.02,0.28
1307,[279  27  58  58],0.17,0.0,0.02,0.19,0.14,0.02,0.45
1308,[279  29  57  57],0.14,0.0,0.06,0.32,0.12,0.03,0.33
1309,[279  29  56  56],0.32,0.0,0.03,0.2,0.12,0.02,0.32
1310,[278  27  59  59],0.13,0.0,0.03,0.33,0.17,0.02,0.32
1311,[278  28  58  58],0.09,0.0,0.02,0.53,0.08,0.02,0.26
1312,[278  28  58  58],0.09,0.0,0.02,0.53,0.08,0.02,0.26
1313,[278  29  56  56],0.12,0.0,0.02,0.54,0.07,0.02,0.23
1314,[278  30  54  54],0.17,0.0,0.02,0.23,0.1,0.03,0.45
1315,[279  31  54  54],0.17,0.0,0.04,0.41,0.11,0.03,0.23
1316,[278  30  55  55],0.13,0.0,0.02,0.44,0.09,0.01,0.32
1317,[277  28  58  58],0.09,0.0,0.04,0.44,0.07,0.03,0.34
1318,[277  28  58  58],0.08,0.0,0.04,0.42,0.07,0.03,0.35
1319,[275  31  54  54],0.19,0.0,0.08,0.18,0.13,0.02,0.4
1320,[275  31  54  54],0.19,0.0,0.08,0.18,0.13,0.02,0.4
1321,[275  27  58  58],0.11,0.0,0.03,0.4,0.05,0.0,0.42
1322,[276  25  61  61],0.29,0.0,0.04,0.17,0.08,0.0,0.42
1323,[274  28  57  57],0.11,0.0,0.02,0.28,0.09,0.0,0.5
1324,[274  28  57  57],0.11,0.0,0.02,0.28,0.09,0.0,0.5
1325,[274  27  58  58],0.1,0.0,0.02,0.25,0.09,0.0,0.54
1326,[273  28  57  57],0.18,0.0,0.02,0.18,0.07,0.0,0.54
1327,[275  24  60  60],0.12,0.0,0.02,0.42,0.04,0.0,0.39
1328,[276  23  60  60],0.34,0.01,0.05,0.16,0.07,0.0,0.38
1329,[87 31 73 73],0.1,0.0,0.63,0.0,0.2,0.01,0.05
1330,[88 31 73 73],0.13,0.0,0.48,0.0,0.32,0.02,0.05
1331,[90 32 71 71],0.19,0.0,0.55,0.0,0.18,0.02,0.05
1332,[89 32 72 72],0.19,0.0,0.44,0.0,0.29,0.02,0.05
1333,[89 33 71 71],0.13,0.0,0.69,0.0,0.13,0.02,0.04
1334,[90 33 70 70],0.11,0.0,0.65,0.0,0.16,0.0,0.08
1335,[90 34 70 70],0.05,0.0,0.78,0.0,0.09,0.03,0.05
1336,[89 34 71 71],0.06,0.0,0.67,0.0,0.07,0.14,0.06
1337,[88 34 73 73],0.03,0.0,0.59,0.0,0.11,0.21,0.06
1338,[88 34 73 73],0.03,0.0,0.59,0.0,0.11,0.21,0.06
1339,[89 34 72 72],0.04,0.0,0.69,0.0,0.12,0.07,0.08
1340,[89 34 73 73],0.05,0.0,0.61,0.01,0.15,0.05,0.13
1341,[89 33 74 74],0.07,0.0,0.56,0.01,0.17,0.04,0.15
1342,[90 34 73 73],0.11,0.0,0.49,0.0,0.24,0.01,0.14
1343,[90 35 74 74],0.09,0.0,0.25,0.0,0.55,0.0,0.09
1344,[90 35 74 74],0.09,0.0,0.26,0.0,0.55,0.0,0.09
1345,[91 35 73 73],0.17,0.0,0.55,0.0,0.19,0.03,0.06
1346,[92 35 73 73],0.1,0.0,0.62,0.0,0.1,0.13,0.05
1347,[93 34 73 73],0.06,0.0,0.52,0.0,0.07,0.3,0.05
1348,[93 34 73 73],0.06,0.0,0.52,0.0,0.07,0.3,0.05
1349,[93 35 72 72],0.12,0.0,0.38,0.01,0.26,0.01,0.22
1350,[93 35 71 71],0.11,0.0,0.55,0.0,0.16,0.01,0.16
1351,[93 34 73 73],0.15,0.0,0.46,0.01,0.24,0.03,0.12
1352,[94 34 73 73],0.14,0.0,0.32,0.01,0.4,0.02,0.1
1353,[96 33 72 72],0.08,0.0,0.65,0.01,0.2,0.02,0.03
1354,[97 32 73 73],0.05,0.0,0.61,0.04,0.15,0.04,0.11
1355,[98 32 73 73],0.06,0.0,0.48,0.03,0.2,0.03,0.2
1356,[98 32 73 73],0.06,0.0,0.47,0.03,0.2,0.03,0.2
1357,[99 32 72 72],0.06,0.0,0.43,0.04,0.13,0.03,0.31
1358,[100  32  72  72],0.08,0.0,0.37,0.09,0.11,0.03,0.31
1359,[100  32  73  73],0.07,0.0,0.4,0.13,0.14,0.03,0.23
1360,[100  32  73  73],0.07,0.0,0.39,0.14,0.15,0.03,0.23
1361,[102  34  71  71],0.06,0.0,0.52,0.08,0.12,0.01,0.22
1362,[101  34  71  71],0.04,0.0,0.55,0.06,0.1,0.01,0.24
1363,[101  35  72  72],0.08,0.0,0.42,0.01,0.38,0.0,0.1
1364,[101  34  71  71],0.11,0.0,0.5,0.01,0.29,0.01,0.08
1365,[102  34  71  71],0.07,0.0,0.5,0.01,0.15,0.1,0.18
1366,[102  33  71  71],0.08,0.0,0.53,0.01,0.12,0.16,0.1
1367,[102  33  71  71],0.07,0.0,0.54,0.0,0.13,0.16,0.09
1368,[102  34  71  71],0.1,0.0,0.42,0.02,0.1,0.14,0.22
1369,[102  34  71  71],0.08,0.0,0.43,0.01,0.13,0.09,0.25
1370,[103  35  71  71],0.04,0.0,0.49,0.01,0.11,0.13,0.22
1371,[103  35  72  72],0.04,0.0,0.49,0.01,0.09,0.16,0.22
1372,[106  36  68  68],0.07,0.0,0.22,0.02,0.19,0.01,0.49
1373,[107  36  67  67],0.18,0.0,0.38,0.0,0.19,0.03,0.2
1374,[107  36  67  67],0.18,0.0,0.38,0.0,0.19,0.03,0.21
1375,[107  35  69  69],0.19,0.0,0.36,0.0,0.23,0.02,0.2
1376,[108  35  69  69],0.12,0.01,0.32,0.0,0.39,0.01,0.16
1377,[108  35  69  69],0.12,0.01,0.32,0.0,0.39,0.01,0.16
1378,[107  35  70  70],0.08,0.0,0.5,0.0,0.18,0.01,0.22
1379,[107  35  70  70],0.07,0.0,0.37,0.02,0.16,0.01,0.37
1380,[107  35  70  70],0.07,0.0,0.37,0.02,0.16,0.01,0.37
1381,[107  36  70  70],0.05,0.0,0.53,0.01,0.14,0.02,0.25
1382,[108  36  69  69],0.04,0.0,0.53,0.0,0.32,0.01,0.1
1383,[108  37  68  68],0.08,0.0,0.27,0.01,0.27,0.01,0.36
1384,[108  36  70  70],0.09,0.0,0.34,0.01,0.26,0.02,0.28
1385,[108  36  70  70],0.09,0.0,0.47,0.01,0.22,0.02,0.19
1386,[107  36  70  70],0.1,0.0,0.45,0.01,0.17,0.03,0.25
1387,[108  37  69  69],0.05,0.0,0.57,0.02,0.12,0.04,0.21
1388,[106  36  72  72],0.04,0.0,0.74,0.01,0.08,0.1,0.02
1389,[107  37  71  71],0.04,0.0,0.55,0.03,0.06,0.27,0.05
1390,[107  37  70  70],0.06,0.0,0.59,0.02,0.18,0.05,0.11
1391,[108  38  68  68],0.06,0.0,0.49,0.04,0.18,0.03,0.21
1392,[108  38  68  68],0.06,0.0,0.49,0.04,0.18,0.03,0.21
1393,[108  38  68  68],0.06,0.0,0.55,0.01,0.19,0.02,0.17
1394,[107  37  68  68],0.07,0.0,0.25,0.05,0.28,0.01,0.33
1395,[107  37  69  69],0.07,0.0,0.44,0.02,0.27,0.02,0.18
1396,[106  37  69  69],0.07,0.0,0.43,0.02,0.28,0.02,0.18
1397,[105  37  69  69],0.06,0.0,0.32,0.03,0.24,0.02,0.33
1398,[105  37  68  68],0.1,0.0,0.29,0.04,0.25,0.02,0.29
1399,[106  38  67  67],0.07,0.0,0.34,0.04,0.23,0.04,0.27
1400,[106  38  67  67],0.09,0.0,0.15,0.01,0.35,0.0,0.4
1401,[105  37  68  68],0.11,0.0,0.2,0.01,0.29,0.01,0.38
1402,[105  37  69  69],0.08,0.0,0.39,0.0,0.26,0.01,0.27
1403,[105  37  68  68],0.06,0.0,0.14,0.01,0.22,0.01,0.56
1404,[105  37  68  68],0.06,0.0,0.13,0.01,0.22,0.01,0.57
