,box,angry,disgust,fear,happy,sad,surprise,neutral
50,[ 29 107 162 162],0.35,0.0,0.29,0.1,0.09,0.15,0.01
51,[ 31 109 159 159],0.19,0.0,0.37,0.08,0.09,0.26,0.02
52,[ 33 109 156 156],0.19,0.0,0.49,0.01,0.06,0.24,0.01
53,[ 38 112 150 150],0.2,0.0,0.35,0.01,0.08,0.34,0.02
54,[ 40 111 149 149],0.17,0.0,0.42,0.0,0.12,0.25,0.04
55,[ 43 111 145 145],0.07,0.0,0.22,0.0,0.04,0.65,0.01
56,[ 43 109 146 146],0.06,0.0,0.22,0.0,0.04,0.67,0.01
57,[ 42 106 148 148],0.13,0.0,0.41,0.0,0.25,0.17,0.04
58,[ 40 104 152 152],0.1,0.0,0.34,0.01,0.32,0.1,0.14
59,[ 38 103 155 155],0.12,0.0,0.3,0.02,0.27,0.16,0.12
60,[ 37 104 152 152],0.09,0.0,0.41,0.0,0.11,0.36,0.02
61,[ 33 101 157 157],0.09,0.0,0.29,0.01,0.1,0.46,0.04
62,[ 34 102 156 156],0.09,0.0,0.32,0.01,0.19,0.29,0.09
63,[ 35 101 156 156],0.09,0.0,0.28,0.02,0.26,0.13,0.21
64,[ 37 102 152 152],0.11,0.0,0.32,0.01,0.28,0.13,0.15
65,[ 37 101 153 153],0.13,0.0,0.41,0.0,0.2,0.19,0.06
66,[ 42 102 148 148],0.06,0.0,0.45,0.0,0.17,0.29,0.03
67,[ 43 103 146 146],0.08,0.0,0.4,0.0,0.15,0.34,0.02
68,[ 44 104 144 144],0.09,0.01,0.42,0.0,0.2,0.26,0.02
69,[ 38  98 155 155],0.17,0.0,0.26,0.0,0.29,0.2,0.08
70,[ 43 102 147 147],0.05,0.0,0.32,0.0,0.16,0.46,0.02
71,[ 41 103 151 151],0.07,0.0,0.45,0.0,0.15,0.23,0.1
72,[ 41 102 150 150],0.05,0.0,0.37,0.0,0.17,0.38,0.03
73,[ 40 103 151 151],0.09,0.0,0.43,0.0,0.23,0.17,0.08
74,[ 40 104 151 151],0.15,0.0,0.37,0.0,0.16,0.24,0.08
75,[ 38 101 156 156],0.19,0.0,0.2,0.01,0.28,0.17,0.15
76,[ 40 102 154 154],0.15,0.0,0.28,0.01,0.2,0.23,0.14
77,[ 40 102 157 157],0.19,0.0,0.31,0.01,0.2,0.11,0.19
78,[ 39 100 159 159],0.15,0.0,0.31,0.01,0.18,0.14,0.2
79,[ 40 101 158 158],0.1,0.0,0.29,0.01,0.1,0.27,0.23
80,[ 42 104 152 152],0.19,0.01,0.29,0.0,0.19,0.13,0.19
81,[ 43 105 148 148],0.13,0.0,0.23,0.0,0.24,0.32,0.08
82,[ 43 104 148 148],0.05,0.0,0.32,0.0,0.22,0.36,0.04
83,[ 40 104 152 152],0.17,0.01,0.38,0.0,0.14,0.15,0.15
84,[ 38 101 155 155],0.16,0.0,0.38,0.01,0.11,0.27,0.08
85,[ 38 100 156 156],0.14,0.0,0.36,0.02,0.12,0.3,0.06
86,[ 41 100 153 153],0.06,0.0,0.31,0.02,0.16,0.41,0.04
87,[ 38  98 159 159],0.05,0.0,0.16,0.07,0.08,0.58,0.05
88,[ 37  98 161 161],0.06,0.0,0.2,0.09,0.09,0.49,0.07
89,[ 40 101 157 157],0.04,0.0,0.32,0.01,0.05,0.53,0.05
90,[ 38  99 157 157],0.06,0.0,0.34,0.0,0.08,0.47,0.04
91,[ 46 103 145 145],0.06,0.0,0.36,0.0,0.27,0.28,0.03
92,[ 43 101 148 148],0.05,0.0,0.35,0.0,0.18,0.39,0.03
93,[ 41  98 152 152],0.07,0.0,0.33,0.0,0.19,0.38,0.02
94,[ 39  98 154 154],0.12,0.0,0.36,0.0,0.16,0.31,0.05
95,[ 40  97 155 155],0.07,0.0,0.36,0.0,0.19,0.27,0.11
96,[ 39  98 154 154],0.05,0.0,0.41,0.0,0.18,0.24,0.12
97,[ 38  94 155 155],0.09,0.0,0.29,0.0,0.18,0.36,0.07
98,[ 38  92 154 154],0.02,0.0,0.12,0.0,0.03,0.83,0.0
99,[ 44  96 145 145],0.02,0.0,0.13,0.0,0.05,0.79,0.01
100,[ 40  93 153 153],0.12,0.01,0.27,0.03,0.19,0.28,0.1
101,[ 38  94 153 153],0.11,0.0,0.2,0.03,0.2,0.12,0.33
102,[ 38  93 155 155],0.07,0.0,0.24,0.04,0.26,0.13,0.26
103,[ 37  94 154 154],0.1,0.0,0.25,0.04,0.21,0.14,0.25
104,[ 35  93 157 157],0.09,0.0,0.22,0.06,0.18,0.15,0.31
105,[ 34  92 159 159],0.1,0.0,0.31,0.06,0.17,0.2,0.15
106,[ 32  92 161 161],0.07,0.0,0.37,0.05,0.1,0.35,0.06
107,[ 32  93 162 162],0.12,0.0,0.35,0.03,0.05,0.43,0.02
108,[ 32  93 161 161],0.06,0.0,0.45,0.04,0.1,0.3,0.04
109,[ 32  93 159 159],0.1,0.0,0.22,0.07,0.21,0.11,0.28
110,[ 34  94 158 158],0.12,0.01,0.24,0.05,0.3,0.07,0.22
111,[ 33  93 159 159],0.06,0.0,0.31,0.03,0.06,0.46,0.09
112,[ 35  94 158 158],0.06,0.0,0.33,0.01,0.05,0.53,0.03
113,[ 35  93 158 158],0.13,0.0,0.35,0.02,0.12,0.28,0.1
114,[ 35  95 159 159],0.11,0.0,0.33,0.01,0.09,0.41,0.05
115,[ 39  99 150 150],0.16,0.0,0.3,0.01,0.14,0.32,0.07
116,[ 40  99 150 150],0.09,0.0,0.32,0.01,0.18,0.3,0.1
117,[ 38  98 151 151],0.14,0.0,0.35,0.0,0.18,0.27,0.07
118,[ 39 100 152 152],0.14,0.0,0.33,0.0,0.21,0.21,0.1
119,[ 41 102 152 152],0.07,0.0,0.4,0.0,0.18,0.28,0.06
120,[ 44 104 146 146],0.06,0.0,0.27,0.0,0.19,0.43,0.05
121,[ 45 104 149 149],0.07,0.0,0.46,0.0,0.14,0.3,0.02
122,[ 48 105 148 148],0.07,0.0,0.42,0.0,0.19,0.29,0.03
123,[ 49 105 148 148],0.08,0.0,0.37,0.0,0.2,0.31,0.04
124,[ 50 106 146 146],0.07,0.0,0.38,0.0,0.22,0.29,0.05
125,[ 52 110 143 143],0.04,0.0,0.37,0.0,0.19,0.34,0.05
126,[ 53 111 143 143],0.04,0.0,0.27,0.0,0.22,0.38,0.09
127,[ 53 113 141 141],0.04,0.0,0.3,0.0,0.13,0.46,0.07
128,[ 53 114 143 143],0.03,0.0,0.26,0.0,0.09,0.58,0.04
129,[ 50 114 146 146],0.03,0.0,0.29,0.01,0.05,0.61,0.02
130,[ 53 118 143 143],0.04,0.0,0.33,0.0,0.06,0.55,0.02
131,[ 58 124 135 135],0.04,0.0,0.22,0.0,0.23,0.34,0.16
132,[ 56 121 141 141],0.06,0.0,0.45,0.0,0.2,0.21,0.07
133,[ 55 119 144 144],0.08,0.0,0.37,0.0,0.11,0.36,0.08
134,[ 54 117 147 147],0.07,0.0,0.32,0.0,0.05,0.54,0.02
135,[ 54 118 147 147],0.14,0.01,0.33,0.0,0.14,0.28,0.09
136,[ 55 119 143 143],0.12,0.01,0.33,0.0,0.13,0.31,0.09
137,[ 54 119 143 143],0.13,0.01,0.32,0.0,0.14,0.27,0.12
138,[ 51 117 146 146],0.14,0.0,0.3,0.01,0.24,0.22,0.09
139,[ 53 121 142 142],0.13,0.01,0.23,0.01,0.19,0.21,0.23
140,[ 52 121 144 144],0.15,0.01,0.22,0.01,0.17,0.15,0.29
141,[ 49 119 149 149],0.08,0.0,0.23,0.02,0.13,0.16,0.38
142,[ 50 122 146 146],0.12,0.0,0.21,0.04,0.19,0.14,0.3
143,[ 50 122 147 147],0.12,0.0,0.23,0.03,0.18,0.23,0.2
144,[ 49 123 148 148],0.12,0.0,0.23,0.04,0.22,0.15,0.24
145,[ 48 124 149 149],0.11,0.0,0.21,0.04,0.32,0.06,0.25
146,[ 49 125 146 146],0.14,0.0,0.16,0.04,0.36,0.06,0.24
147,[ 49 126 146 146],0.09,0.0,0.24,0.05,0.2,0.33,0.09
148,[ 48 125 147 147],0.12,0.01,0.19,0.04,0.53,0.07,0.06
149,[ 47 124 150 150],0.14,0.01,0.16,0.13,0.42,0.09,0.05
150,[ 45 121 154 154],0.06,0.0,0.09,0.49,0.24,0.08,0.05
151,[ 45 120 154 154],0.08,0.0,0.09,0.37,0.33,0.07,0.06
152,[ 43 119 156 156],0.09,0.0,0.15,0.21,0.38,0.07,0.1
153,[ 45 121 150 150],0.11,0.0,0.12,0.35,0.21,0.12,0.09
154,[ 43 120 152 152],0.19,0.0,0.18,0.24,0.21,0.06,0.11
155,[ 43 118 151 151],0.13,0.0,0.16,0.36,0.17,0.08,0.1
156,[ 45 118 150 150],0.07,0.0,0.18,0.3,0.18,0.17,0.1
157,[ 44 117 152 152],0.1,0.0,0.14,0.33,0.19,0.1,0.13
158,[ 46 118 149 149],0.09,0.0,0.2,0.21,0.3,0.13,0.07
159,[ 45 117 152 152],0.06,0.0,0.14,0.23,0.32,0.17,0.07
160,[ 42 118 152 152],0.12,0.0,0.27,0.1,0.27,0.2,0.04
161,[ 42 119 152 152],0.1,0.0,0.26,0.07,0.22,0.33,0.02
162,[ 43 121 152 152],0.04,0.0,0.29,0.05,0.11,0.5,0.01
163,[ 42 120 157 157],0.04,0.0,0.35,0.04,0.12,0.45,0.01
164,[ 46 122 152 152],0.03,0.0,0.31,0.03,0.11,0.51,0.01
165,[ 47 122 150 150],0.13,0.0,0.38,0.02,0.31,0.14,0.01
166,[ 46 122 152 152],0.11,0.0,0.37,0.02,0.31,0.17,0.02
167,[ 47 124 150 150],0.08,0.0,0.4,0.02,0.36,0.12,0.02
168,[ 48 124 151 151],0.08,0.0,0.4,0.02,0.38,0.09,0.03
169,[ 45 123 154 154],0.1,0.0,0.36,0.03,0.36,0.13,0.02
170,[ 46 126 152 152],0.1,0.0,0.17,0.05,0.5,0.06,0.11
171,[ 45 124 155 155],0.13,0.0,0.16,0.07,0.48,0.08,0.08
172,[ 46 126 151 151],0.12,0.0,0.31,0.02,0.3,0.22,0.03
173,[ 44 125 152 152],0.12,0.0,0.26,0.02,0.32,0.19,0.1
174,[ 44 127 149 149],0.15,0.0,0.31,0.01,0.2,0.28,0.04
175,[ 43 127 149 149],0.13,0.0,0.26,0.01,0.17,0.38,0.04
176,[ 45 126 148 148],0.15,0.0,0.34,0.01,0.17,0.28,0.05
177,[ 43 125 147 147],0.17,0.0,0.32,0.01,0.22,0.24,0.03
178,[ 45 126 144 144],0.13,0.0,0.34,0.01,0.17,0.31,0.04
179,[ 44 121 151 151],0.15,0.0,0.33,0.0,0.08,0.41,0.02
180,[ 47 118 150 150],0.04,0.0,0.28,0.0,0.02,0.66,0.0
181,[ 48 119 146 146],0.04,0.0,0.25,0.0,0.03,0.67,0.01
182,[ 49 118 143 143],0.05,0.0,0.35,0.0,0.09,0.5,0.01
183,[ 47 116 145 145],0.08,0.0,0.44,0.0,0.1,0.36,0.02
184,[ 45 115 150 150],0.16,0.0,0.34,0.01,0.18,0.21,0.1
185,[ 45 115 151 151],0.17,0.0,0.3,0.01,0.21,0.13,0.18
186,[ 44 115 151 151],0.16,0.0,0.29,0.01,0.16,0.28,0.1
187,[ 46 116 149 149],0.06,0.0,0.31,0.0,0.08,0.49,0.05
188,[ 44 114 150 150],0.02,0.0,0.23,0.0,0.02,0.73,0.0
189,[ 43 114 151 151],0.02,0.0,0.13,0.0,0.02,0.83,0.0
190,[ 44 115 152 152],0.03,0.0,0.18,0.0,0.03,0.76,0.0
191,[ 46 118 150 150],0.14,0.0,0.21,0.02,0.21,0.31,0.1
192,[ 46 118 153 153],0.2,0.0,0.26,0.01,0.17,0.2,0.16
193,[ 47 123 150 150],0.13,0.0,0.24,0.02,0.23,0.16,0.23
194,[ 48 125 144 144],0.07,0.0,0.35,0.0,0.16,0.38,0.03
195,[ 45 123 151 151],0.03,0.0,0.23,0.0,0.03,0.7,0.01
196,[ 44 123 147 147],0.05,0.0,0.33,0.0,0.07,0.54,0.01
197,[ 41 117 153 153],0.04,0.0,0.24,0.0,0.04,0.65,0.03
198,[ 41 118 149 149],0.07,0.0,0.39,0.0,0.09,0.42,0.03
199,[ 40 116 152 152],0.11,0.01,0.28,0.01,0.32,0.08,0.2
200,[ 40 116 149 149],0.18,0.01,0.17,0.01,0.39,0.04,0.19
201,[ 44 119 146 146],0.22,0.02,0.19,0.01,0.35,0.04,0.19
202,[ 46 122 143 143],0.24,0.02,0.17,0.01,0.25,0.06,0.25
203,[ 47 121 147 147],0.24,0.01,0.2,0.02,0.22,0.13,0.19
204,[ 50 121 143 143],0.22,0.01,0.2,0.01,0.29,0.06,0.22
205,[ 48 118 148 148],0.18,0.0,0.27,0.0,0.25,0.15,0.14
206,[ 48 117 149 149],0.24,0.01,0.26,0.01,0.25,0.13,0.11
207,[ 50 119 146 146],0.17,0.01,0.21,0.0,0.31,0.12,0.18
208,[ 48 117 146 146],0.24,0.01,0.3,0.0,0.17,0.2,0.08
209,[ 45 113 152 152],0.21,0.01,0.31,0.01,0.18,0.21,0.08
210,[ 44 110 153 153],0.16,0.01,0.28,0.0,0.3,0.16,0.08
211,[ 48 110 149 149],0.16,0.0,0.19,0.01,0.26,0.17,0.21
212,[ 49 109 149 149],0.13,0.0,0.26,0.01,0.22,0.16,0.22
213,[ 48 109 150 150],0.16,0.0,0.25,0.01,0.29,0.16,0.14
214,[ 49 108 151 151],0.11,0.0,0.31,0.01,0.24,0.21,0.11
215,[ 51 110 147 147],0.12,0.0,0.34,0.0,0.11,0.4,0.02
216,[ 51 113 145 145],0.17,0.01,0.3,0.0,0.22,0.22,0.08
217,[ 50 113 145 145],0.17,0.01,0.18,0.01,0.32,0.09,0.21
218,[ 49 113 147 147],0.14,0.01,0.28,0.01,0.29,0.13,0.14
219,[ 49 113 150 150],0.08,0.01,0.43,0.0,0.16,0.31,0.01
220,[ 51 117 143 143],0.17,0.02,0.24,0.01,0.22,0.26,0.07
221,[ 52 116 144 144],0.15,0.01,0.29,0.01,0.18,0.28,0.08
222,[ 50 114 146 146],0.14,0.01,0.38,0.0,0.19,0.23,0.05
223,[ 50 115 146 146],0.06,0.01,0.3,0.0,0.05,0.57,0.01
224,[ 52 117 143 143],0.1,0.02,0.33,0.0,0.05,0.5,0.01
225,[ 51 117 144 144],0.09,0.01,0.43,0.0,0.07,0.39,0.01
226,[ 51 117 144 144],0.1,0.01,0.45,0.0,0.1,0.31,0.02
227,[ 51 116 145 145],0.14,0.01,0.45,0.0,0.12,0.25,0.03
228,[ 52 117 144 144],0.21,0.01,0.31,0.0,0.27,0.14,0.05
229,[ 52 118 144 144],0.18,0.01,0.39,0.0,0.16,0.21,0.05
230,[ 51 115 151 151],0.15,0.0,0.35,0.01,0.13,0.33,0.03
231,[ 52 113 150 150],0.11,0.0,0.4,0.01,0.1,0.36,0.02
232,[ 51 114 151 151],0.08,0.0,0.27,0.0,0.06,0.58,0.01
233,[ 52 114 149 149],0.13,0.0,0.32,0.0,0.09,0.44,0.01
234,[ 49 114 152 152],0.11,0.0,0.3,0.0,0.09,0.49,0.01
235,[ 50 115 151 151],0.08,0.0,0.38,0.01,0.14,0.37,0.03
236,[ 49 115 151 151],0.18,0.0,0.4,0.0,0.18,0.17,0.07
237,[ 51 117 148 148],0.15,0.01,0.39,0.0,0.22,0.17,0.07
238,[ 50 117 148 148],0.12,0.01,0.48,0.0,0.18,0.18,0.03
239,[ 50 119 148 148],0.11,0.01,0.43,0.0,0.19,0.21,0.06
240,[ 47 119 152 152],0.18,0.0,0.26,0.0,0.32,0.08,0.16
241,[ 47 121 153 153],0.12,0.01,0.16,0.02,0.24,0.2,0.26
242,[ 47 122 152 152],0.18,0.01,0.18,0.02,0.22,0.17,0.21
243,[ 46 122 153 153],0.17,0.01,0.21,0.02,0.22,0.26,0.11
244,[ 47 124 151 151],0.17,0.0,0.25,0.02,0.21,0.2,0.14
245,[ 43 121 157 157],0.19,0.0,0.18,0.03,0.18,0.32,0.11
246,[ 42 120 158 158],0.24,0.01,0.19,0.01,0.14,0.26,0.15
247,[ 45 123 154 154],0.16,0.01,0.28,0.01,0.19,0.2,0.16
248,[ 46 125 150 150],0.14,0.01,0.27,0.01,0.26,0.17,0.14
249,[ 45 124 148 148],0.11,0.0,0.26,0.0,0.29,0.22,0.11
250,[ 45 122 151 151],0.12,0.0,0.36,0.0,0.22,0.24,0.06
251,[ 42 121 155 155],0.16,0.0,0.17,0.02,0.28,0.06,0.3
252,[ 42 122 154 154],0.23,0.01,0.08,0.02,0.27,0.02,0.36
253,[ 44 121 155 155],0.15,0.0,0.14,0.02,0.28,0.02,0.39
254,[ 44 122 154 154],0.11,0.0,0.13,0.03,0.23,0.03,0.47
255,[ 42 122 157 157],0.16,0.0,0.16,0.03,0.24,0.04,0.36
256,[ 43 123 156 156],0.17,0.0,0.23,0.02,0.26,0.06,0.26
257,[ 42 124 155 155],0.18,0.01,0.19,0.03,0.23,0.05,0.31
258,[ 43 125 155 155],0.17,0.0,0.19,0.02,0.26,0.04,0.32
259,[ 42 126 154 154],0.17,0.0,0.2,0.04,0.27,0.06,0.26
260,[ 42 128 154 154],0.17,0.0,0.23,0.04,0.21,0.12,0.23
261,[ 44 133 150 150],0.24,0.01,0.26,0.01,0.23,0.19,0.05
262,[ 44 133 151 151],0.28,0.01,0.23,0.02,0.34,0.06,0.07
263,[ 42 132 152 152],0.31,0.01,0.13,0.02,0.42,0.05,0.07
264,[ 42 132 152 152],0.25,0.01,0.16,0.01,0.46,0.04,0.07
265,[ 41 132 153 153],0.27,0.01,0.22,0.0,0.39,0.05,0.05
266,[ 40 131 156 156],0.23,0.03,0.28,0.0,0.26,0.1,0.09
267,[ 41 130 154 154],0.26,0.02,0.24,0.01,0.22,0.12,0.13
268,[ 43 131 152 152],0.19,0.01,0.3,0.0,0.23,0.16,0.09
269,[ 42 130 154 154],0.18,0.01,0.31,0.0,0.18,0.2,0.12
270,[ 42 129 153 153],0.19,0.01,0.16,0.01,0.38,0.07,0.18
271,[ 42 129 154 154],0.19,0.01,0.26,0.01,0.17,0.2,0.16
272,[ 42 129 154 154],0.25,0.01,0.21,0.02,0.18,0.13,0.21
273,[ 42 129 153 153],0.25,0.01,0.21,0.01,0.23,0.12,0.16
274,[ 42 128 154 154],0.31,0.01,0.17,0.01,0.31,0.04,0.15
275,[ 42 128 154 154],0.36,0.02,0.18,0.01,0.22,0.03,0.19
276,[ 43 127 153 153],0.31,0.03,0.12,0.0,0.33,0.02,0.19
277,[ 45 127 152 152],0.34,0.02,0.18,0.01,0.22,0.04,0.2
278,[ 46 126 151 151],0.38,0.01,0.28,0.01,0.13,0.05,0.14
279,[ 47 127 151 151],0.31,0.03,0.14,0.03,0.32,0.01,0.16
280,[ 44 124 155 155],0.18,0.0,0.13,0.1,0.23,0.01,0.34
281,[ 46 126 150 150],0.19,0.01,0.14,0.11,0.26,0.02,0.27
282,[ 47 125 149 149],0.18,0.0,0.16,0.07,0.26,0.04,0.29
283,[ 46 124 149 149],0.23,0.01,0.18,0.05,0.24,0.05,0.23
284,[ 44 122 150 150],0.17,0.0,0.22,0.06,0.18,0.17,0.18
285,[ 41 118 157 157],0.14,0.01,0.22,0.13,0.17,0.17,0.16
286,[ 45 120 150 150],0.12,0.0,0.08,0.08,0.15,0.05,0.51
287,[ 44 119 151 151],0.08,0.0,0.04,0.06,0.14,0.01,0.67
288,[ 41 120 155 155],0.18,0.0,0.06,0.06,0.17,0.02,0.51
289,[ 43 121 153 153],0.13,0.0,0.04,0.03,0.14,0.01,0.65
290,[ 45 125 149 149],0.18,0.0,0.12,0.03,0.15,0.05,0.47
291,[ 44 126 150 150],0.15,0.0,0.15,0.02,0.19,0.13,0.36
292,[ 40 125 155 155],0.14,0.0,0.23,0.01,0.23,0.13,0.25
293,[ 40 127 153 153],0.12,0.01,0.16,0.01,0.16,0.25,0.29
294,[ 42 130 147 147],0.13,0.0,0.22,0.01,0.21,0.2,0.24
295,[ 37 126 155 155],0.17,0.0,0.2,0.01,0.14,0.28,0.21
296,[ 38 125 154 154],0.16,0.01,0.23,0.01,0.21,0.2,0.18
297,[ 38 126 153 153],0.2,0.01,0.19,0.01,0.11,0.32,0.15
298,[ 35 125 155 155],0.3,0.01,0.18,0.03,0.11,0.28,0.09
299,[ 35 125 155 155],0.28,0.0,0.2,0.03,0.09,0.35,0.05
300,[ 34 125 155 155],0.16,0.0,0.28,0.05,0.06,0.43,0.02
301,[ 34 126 154 154],0.17,0.0,0.22,0.05,0.05,0.5,0.01
302,[ 34 125 155 155],0.11,0.0,0.2,0.05,0.04,0.59,0.01
303,[ 33 123 158 158],0.11,0.0,0.25,0.07,0.06,0.47,0.04
304,[ 33 122 159 159],0.13,0.0,0.33,0.1,0.07,0.29,0.07
305,[ 32 124 157 157],0.21,0.0,0.32,0.05,0.1,0.28,0.05
306,[ 35 125 152 152],0.18,0.0,0.3,0.02,0.28,0.15,0.06
307,[ 30 124 157 157],0.12,0.0,0.27,0.05,0.09,0.44,0.03
308,[ 30 124 157 157],0.15,0.0,0.23,0.03,0.16,0.38,0.05
309,[ 33 126 151 151],0.17,0.0,0.26,0.02,0.24,0.27,0.04
310,[ 36 126 151 151],0.13,0.01,0.27,0.01,0.12,0.41,0.05
311,[ 41 126 150 150],0.22,0.01,0.29,0.01,0.1,0.33,0.05
312,[ 46 126 147 147],0.34,0.03,0.2,0.0,0.23,0.14,0.06
313,[ 53 127 144 144],0.22,0.01,0.25,0.0,0.24,0.24,0.04
314,[ 55 126 145 145],0.25,0.0,0.29,0.0,0.26,0.15,0.06
315,[ 58 127 144 144],0.22,0.0,0.29,0.0,0.28,0.09,0.11
316,[ 59 127 144 144],0.21,0.0,0.21,0.0,0.37,0.05,0.16
317,[ 57 127 143 143],0.19,0.01,0.24,0.0,0.36,0.07,0.12
318,[ 56 124 149 149],0.3,0.02,0.23,0.0,0.3,0.04,0.09
319,[ 55 123 148 148],0.17,0.01,0.27,0.0,0.43,0.04,0.07
320,[ 54 122 151 151],0.17,0.01,0.28,0.0,0.4,0.04,0.1
321,[ 51 120 156 156],0.17,0.01,0.25,0.0,0.42,0.03,0.13
322,[ 50 120 156 156],0.14,0.0,0.36,0.0,0.32,0.06,0.12
323,[ 53 121 153 153],0.15,0.01,0.44,0.0,0.22,0.12,0.07
324,[ 54 123 148 148],0.08,0.01,0.4,0.0,0.25,0.21,0.04
325,[ 54 124 148 148],0.09,0.01,0.25,0.0,0.55,0.03,0.07
326,[ 52 122 151 151],0.09,0.02,0.24,0.0,0.49,0.02,0.13
327,[ 51 120 152 152],0.13,0.02,0.42,0.0,0.25,0.08,0.1
328,[ 52 119 149 149],0.15,0.01,0.36,0.0,0.31,0.11,0.06
329,[ 49 116 155 155],0.19,0.01,0.32,0.01,0.16,0.1,0.22
330,[ 53 118 147 147],0.18,0.01,0.31,0.01,0.19,0.11,0.19
331,[ 54 118 147 147],0.16,0.0,0.3,0.0,0.17,0.13,0.23
332,[ 51 114 152 152],0.15,0.0,0.25,0.01,0.12,0.25,0.21
333,[ 52 113 150 150],0.15,0.0,0.43,0.01,0.08,0.19,0.14
334,[ 51 112 152 152],0.13,0.0,0.25,0.02,0.06,0.32,0.23
335,[ 54 113 148 148],0.12,0.0,0.32,0.01,0.09,0.23,0.23
336,[ 51 112 151 151],0.11,0.0,0.35,0.01,0.09,0.25,0.18
337,[ 52 115 147 147],0.11,0.0,0.41,0.01,0.17,0.22,0.08
338,[ 50 112 151 151],0.12,0.0,0.3,0.06,0.27,0.08,0.17
339,[ 53 113 146 146],0.07,0.0,0.37,0.01,0.34,0.09,0.11
