,box,angry,disgust,fear,happy,sad,surprise,neutral
94,[250 133 128 128],0.02,0.06,0.02,0.06,0.4,0.0,0.44
95,[251 130 132 132],0.01,0.05,0.01,0.2,0.19,0.01,0.53
96,[250 130 132 132],0.02,0.09,0.01,0.16,0.33,0.01,0.38
97,[247 130 134 134],0.05,0.16,0.02,0.14,0.35,0.01,0.26
98,[249 131 133 133],0.01,0.07,0.01,0.04,0.18,0.0,0.69
99,[249 132 132 132],0.01,0.04,0.01,0.1,0.21,0.0,0.62
100,[248 130 136 136],0.02,0.06,0.01,0.13,0.22,0.0,0.56
101,[249 131 135 135],0.02,0.16,0.01,0.11,0.17,0.0,0.53
102,[246 130 137 137],0.03,0.08,0.01,0.16,0.22,0.0,0.5
103,[245 128 141 141],0.03,0.06,0.0,0.17,0.24,0.0,0.49
104,[242 130 140 140],0.03,0.1,0.01,0.42,0.13,0.0,0.32
105,[237 130 144 144],0.06,0.05,0.0,0.75,0.06,0.01,0.06
106,[237 130 144 144],0.06,0.05,0.0,0.75,0.06,0.01,0.06
107,[238 131 142 142],0.05,0.03,0.0,0.75,0.07,0.0,0.09
108,[237 130 142 142],0.03,0.06,0.0,0.79,0.05,0.0,0.06
109,[238 130 142 142],0.03,0.03,0.01,0.76,0.07,0.01,0.1
110,[238 130 141 141],0.02,0.03,0.0,0.81,0.06,0.0,0.07
111,[237 129 144 144],0.03,0.05,0.01,0.63,0.11,0.01,0.15
112,[236 128 145 145],0.03,0.07,0.01,0.61,0.12,0.01,0.15
113,[236 129 145 145],0.03,0.18,0.01,0.56,0.1,0.01,0.11
114,[237 130 143 143],0.03,0.04,0.01,0.62,0.12,0.01,0.17
115,[237 130 143 143],0.03,0.04,0.01,0.62,0.13,0.01,0.17
116,[238 129 143 143],0.02,0.03,0.01,0.7,0.08,0.01,0.15
117,[237 129 145 145],0.05,0.07,0.01,0.64,0.14,0.01,0.08
118,[239 129 141 141],0.03,0.02,0.01,0.62,0.13,0.01,0.17
119,[239 129 143 143],0.03,0.09,0.01,0.66,0.1,0.01,0.11
120,[239 128 143 143],0.03,0.06,0.01,0.57,0.12,0.01,0.19
121,[176  76  68  68],0.29,0.02,0.15,0.11,0.27,0.03,0.13
122,[240 128 142 142],0.03,0.04,0.01,0.23,0.3,0.01,0.38
123,[176  76  69  69],0.25,0.04,0.19,0.09,0.25,0.05,0.13
124,[176  76  69  69],0.25,0.03,0.18,0.1,0.25,0.05,0.14
125,[246 129 138 138],0.02,0.06,0.01,0.04,0.27,0.0,0.61
126,[246 129 138 138],0.02,0.06,0.01,0.03,0.29,0.0,0.59
127,[244 126 140 140],0.02,0.08,0.01,0.04,0.23,0.0,0.64
128,[243 127 140 140],0.03,0.34,0.01,0.03,0.27,0.01,0.31
129,[242 126 141 141],0.04,0.33,0.02,0.03,0.32,0.01,0.26
130,[178  78  66  66],0.2,0.01,0.1,0.17,0.29,0.04,0.18
131,[177  76  69  69],0.25,0.05,0.2,0.06,0.3,0.05,0.09
132,[241 125 143 143],0.06,0.24,0.01,0.02,0.38,0.01,0.28
133,[176  76  69  69],0.21,0.03,0.17,0.09,0.28,0.07,0.14
134,[240 125 143 143],0.06,0.3,0.01,0.02,0.42,0.01,0.18
135,[239 126 143 143],0.02,0.32,0.01,0.02,0.27,0.0,0.35
136,[239 126 143 143],0.02,0.32,0.01,0.02,0.28,0.0,0.34
137,[238 126 142 142],0.07,0.4,0.01,0.04,0.27,0.02,0.17
138,[177  78  66  66],0.18,0.02,0.11,0.22,0.2,0.07,0.2
139,[238 126 142 142],0.07,0.5,0.01,0.03,0.23,0.01,0.14
140,[177  77  68  68],0.18,0.02,0.25,0.07,0.32,0.07,0.09
141,[239 124 142 142],0.02,0.08,0.01,0.02,0.19,0.0,0.68
142,[239 123 143 143],0.01,0.06,0.01,0.03,0.14,0.0,0.74
143,[238 122 143 143],0.01,0.03,0.01,0.03,0.21,0.0,0.71
144,[178  79  64  64],0.13,0.0,0.1,0.1,0.36,0.07,0.23
145,[178  79  64  64],0.13,0.0,0.1,0.11,0.37,0.07,0.23
146,[178  78  65  65],0.13,0.01,0.14,0.13,0.33,0.06,0.19
147,[177  77  68  68],0.19,0.01,0.2,0.06,0.36,0.07,0.1
148,[240 122 143 143],0.03,0.09,0.01,0.09,0.32,0.01,0.44
149,[240 122 143 143],0.03,0.09,0.01,0.09,0.33,0.01,0.43
150,[242 121 141 141],0.06,0.06,0.02,0.03,0.55,0.01,0.28
151,[241 120 141 141],0.06,0.1,0.02,0.07,0.41,0.01,0.33
152,[240 120 142 142],0.05,0.07,0.01,0.06,0.23,0.0,0.59
153,[242 121 139 139],0.03,0.04,0.01,0.12,0.16,0.0,0.64
154,[242 121 140 140],0.05,0.08,0.01,0.12,0.24,0.0,0.5
155,[243 120 139 139],0.04,0.03,0.02,0.09,0.27,0.01,0.56
156,[242 120 140 140],0.03,0.04,0.01,0.1,0.16,0.0,0.66
157,[239 116 148 148],0.04,0.1,0.01,0.39,0.1,0.02,0.35
158,[238 116 149 149],0.02,0.03,0.0,0.57,0.07,0.01,0.31
159,[238 116 150 150],0.02,0.07,0.01,0.5,0.05,0.01,0.34
160,[238 116 149 149],0.04,0.04,0.01,0.44,0.1,0.01,0.36
161,[238 116 149 149],0.03,0.04,0.01,0.49,0.09,0.01,0.33
162,[241 119 144 144],0.05,0.17,0.01,0.19,0.14,0.01,0.43
163,[241 120 144 144],0.04,0.41,0.0,0.22,0.09,0.01,0.23
164,[244 121 142 142],0.04,0.16,0.01,0.03,0.28,0.01,0.48
165,[244 120 142 142],0.03,0.03,0.01,0.02,0.25,0.0,0.66
166,[243 119 143 143],0.04,0.03,0.01,0.02,0.31,0.0,0.58
167,[243 119 143 143],0.04,0.02,0.01,0.02,0.29,0.0,0.62
168,[242 119 145 145],0.03,0.08,0.01,0.01,0.29,0.0,0.58
169,[243 119 143 143],0.03,0.02,0.01,0.02,0.23,0.0,0.69
170,[243 118 144 144],0.04,0.02,0.01,0.01,0.31,0.0,0.61
171,[240 116 148 148],0.05,0.05,0.01,0.19,0.08,0.01,0.6
172,[239 115 150 150],0.07,0.08,0.02,0.17,0.15,0.02,0.48
173,[244 118 146 146],0.16,0.16,0.02,0.22,0.16,0.0,0.28
174,[244 119 144 144],0.14,0.15,0.01,0.41,0.11,0.0,0.18
175,[243 119 145 145],0.1,0.32,0.01,0.19,0.09,0.0,0.28
176,[245 120 144 144],0.16,0.25,0.01,0.46,0.05,0.0,0.06
177,[245 119 145 145],0.16,0.07,0.01,0.68,0.05,0.01,0.02
178,[245 120 144 144],0.14,0.25,0.0,0.5,0.05,0.0,0.05
179,[245 120 144 144],0.11,0.18,0.0,0.58,0.06,0.0,0.07
180,[245 119 145 145],0.1,0.14,0.01,0.63,0.06,0.0,0.06
181,[243 118 146 146],0.12,0.11,0.01,0.48,0.1,0.0,0.17
182,[244 119 145 145],0.11,0.26,0.01,0.32,0.1,0.0,0.2
183,[245 120 144 144],0.13,0.11,0.01,0.55,0.08,0.0,0.12
184,[245 120 144 144],0.12,0.11,0.01,0.55,0.08,0.0,0.13
185,[245 119 145 145],0.08,0.02,0.0,0.84,0.03,0.01,0.02
186,[246 119 144 144],0.15,0.01,0.01,0.68,0.09,0.02,0.03
187,[247 121 141 141],0.07,0.12,0.02,0.09,0.24,0.01,0.46
188,[247 121 141 141],0.07,0.09,0.02,0.11,0.22,0.01,0.49
189,[250 122 138 138],0.03,0.04,0.01,0.02,0.29,0.0,0.6
190,[249 122 139 139],0.04,0.06,0.02,0.03,0.27,0.0,0.57
191,[249 122 139 139],0.06,0.14,0.02,0.03,0.29,0.0,0.46
192,[248 121 142 142],0.08,0.37,0.01,0.03,0.22,0.0,0.28
193,[248 122 141 141],0.05,0.44,0.01,0.06,0.14,0.01,0.3
194,[247 121 144 144],0.09,0.5,0.01,0.05,0.13,0.0,0.22
195,[247 122 143 143],0.05,0.63,0.01,0.03,0.1,0.0,0.18
196,[248 121 144 144],0.1,0.65,0.01,0.08,0.06,0.0,0.1
197,[249 121 142 142],0.16,0.34,0.01,0.17,0.13,0.01,0.18
198,[249 121 142 142],0.16,0.34,0.01,0.16,0.13,0.01,0.18
199,[250 122 140 140],0.1,0.31,0.01,0.08,0.22,0.01,0.28
200,[250 123 140 140],0.03,0.64,0.01,0.02,0.1,0.0,0.2
201,[250 122 141 141],0.06,0.42,0.01,0.02,0.16,0.0,0.33
202,[250 122 141 141],0.05,0.29,0.01,0.03,0.18,0.0,0.45
203,[250 121 141 141],0.04,0.16,0.01,0.01,0.35,0.0,0.43
204,[249 119 143 143],0.07,0.17,0.01,0.01,0.32,0.0,0.42
205,[249 119 143 143],0.07,0.15,0.01,0.01,0.34,0.0,0.41
206,[250 120 142 142],0.05,0.32,0.01,0.02,0.29,0.0,0.3
207,[250 120 142 142],0.06,0.33,0.01,0.02,0.28,0.0,0.29
208,[248 118 147 147],0.25,0.42,0.02,0.06,0.14,0.01,0.09
209,[247 118 147 147],0.15,0.5,0.01,0.04,0.18,0.01,0.11
210,[246 117 148 148],0.11,0.3,0.01,0.17,0.16,0.0,0.24
211,[248 118 147 147],0.26,0.43,0.01,0.06,0.14,0.01,0.09
212,[250 119 143 143],0.24,0.08,0.02,0.26,0.21,0.01,0.19
213,[250 120 143 143],0.13,0.25,0.01,0.2,0.11,0.01,0.31
214,[251 120 142 142],0.19,0.13,0.01,0.22,0.18,0.01,0.26
215,[249 119 145 145],0.1,0.2,0.01,0.21,0.14,0.0,0.33
216,[250 120 143 143],0.07,0.17,0.01,0.21,0.11,0.0,0.43
217,[251 120 143 143],0.07,0.08,0.01,0.29,0.13,0.01,0.42
218,[252 121 142 142],0.08,0.07,0.01,0.28,0.12,0.01,0.43
219,[253 120 142 142],0.13,0.06,0.02,0.15,0.21,0.01,0.42
220,[254 119 142 142],0.19,0.02,0.03,0.21,0.27,0.01,0.27
221,[255 119 142 142],0.34,0.06,0.03,0.21,0.22,0.01,0.14
222,[255 120 142 142],0.23,0.11,0.04,0.11,0.23,0.01,0.28
223,[255 120 141 141],0.24,0.06,0.04,0.15,0.25,0.01,0.25
224,[255 121 140 140],0.11,0.06,0.03,0.1,0.28,0.01,0.42
225,[255 121 140 140],0.11,0.05,0.02,0.1,0.27,0.01,0.43
226,[255 121 140 140],0.08,0.04,0.02,0.06,0.27,0.01,0.53
227,[256 120 141 141],0.1,0.08,0.02,0.02,0.42,0.01,0.36
228,[256 120 141 141],0.09,0.09,0.02,0.02,0.41,0.01,0.37
229,[257 120 141 141],0.05,0.04,0.01,0.01,0.51,0.01,0.37
230,[257 120 141 141],0.05,0.03,0.01,0.01,0.5,0.0,0.39
231,[258 122 140 140],0.05,0.04,0.01,0.01,0.48,0.0,0.41
232,[258 121 140 140],0.06,0.04,0.01,0.02,0.54,0.0,0.32
233,[257 122 141 141],0.05,0.02,0.02,0.07,0.28,0.0,0.55
234,[259 123 140 140],0.1,0.02,0.02,0.11,0.29,0.0,0.46
235,[260 124 139 139],0.09,0.02,0.04,0.06,0.3,0.0,0.48
236,[264 123 138 138],0.07,0.0,0.02,0.18,0.44,0.01,0.27
237,[263 123 138 138],0.09,0.0,0.02,0.24,0.4,0.01,0.24
238,[264 124 137 137],0.1,0.0,0.02,0.2,0.36,0.01,0.3
239,[265 124 137 137],0.07,0.0,0.02,0.25,0.31,0.01,0.34
240,[264 124 138 138],0.04,0.0,0.01,0.44,0.17,0.01,0.32
241,[264 125 138 138],0.05,0.0,0.01,0.6,0.14,0.0,0.2
242,[264 124 138 138],0.07,0.0,0.02,0.4,0.26,0.01,0.24
243,[265 126 136 136],0.07,0.0,0.01,0.47,0.22,0.01,0.22
244,[265 126 134 134],0.11,0.0,0.02,0.17,0.49,0.0,0.21
245,[265 126 134 134],0.11,0.0,0.02,0.17,0.5,0.0,0.2
246,[266 126 134 134],0.1,0.0,0.02,0.23,0.37,0.0,0.28
247,[265 125 135 135],0.08,0.0,0.02,0.45,0.28,0.01,0.17
248,[265 124 135 135],0.06,0.0,0.02,0.6,0.23,0.0,0.1
249,[265 124 136 136],0.05,0.0,0.01,0.54,0.23,0.01,0.16
250,[264 125 137 137],0.1,0.0,0.01,0.46,0.26,0.01,0.15
251,[264 125 137 137],0.1,0.0,0.01,0.48,0.25,0.01,0.15
252,[265 125 135 135],0.1,0.0,0.02,0.48,0.22,0.01,0.17
253,[265 125 135 135],0.11,0.0,0.01,0.5,0.22,0.01,0.14
254,[264 125 136 136],0.1,0.0,0.01,0.52,0.2,0.01,0.15
255,[263 124 141 141],0.2,0.01,0.02,0.42,0.17,0.01,0.18
256,[263 124 140 140],0.15,0.0,0.01,0.52,0.14,0.01,0.16
257,[262 125 140 140],0.21,0.03,0.03,0.18,0.2,0.01,0.34
258,[262 124 141 141],0.2,0.04,0.03,0.19,0.23,0.01,0.32
259,[261 123 142 142],0.17,0.05,0.03,0.18,0.3,0.01,0.26
260,[261 123 143 143],0.25,0.11,0.02,0.11,0.24,0.01,0.25
261,[262 124 141 141],0.15,0.1,0.02,0.08,0.24,0.01,0.39
262,[262 124 142 142],0.32,0.07,0.03,0.05,0.3,0.01,0.23
263,[261 123 142 142],0.14,0.05,0.03,0.08,0.33,0.01,0.36
264,[263 124 138 138],0.02,0.0,0.02,0.0,0.33,0.0,0.63
265,[263 124 138 138],0.01,0.0,0.01,0.0,0.3,0.0,0.67
266,[264 123 138 138],0.02,0.0,0.01,0.0,0.39,0.0,0.57
267,[264 123 137 137],0.01,0.0,0.01,0.0,0.38,0.0,0.6
268,[263 120 140 140],0.01,0.0,0.01,0.0,0.34,0.0,0.64
269,[263 121 139 139],0.01,0.0,0.01,0.0,0.32,0.0,0.66
270,[261 120 140 140],0.06,0.02,0.02,0.0,0.26,0.0,0.64
271,[260 117 141 141],0.06,0.01,0.03,0.0,0.49,0.0,0.41
272,[260 118 141 141],0.08,0.04,0.05,0.0,0.5,0.0,0.33
273,[261 117 138 138],0.06,0.01,0.02,0.0,0.64,0.0,0.27
274,[261 116 138 138],0.04,0.01,0.02,0.0,0.57,0.0,0.36
275,[261 117 137 137],0.06,0.03,0.02,0.0,0.64,0.0,0.25
276,[260 116 139 139],0.07,0.01,0.02,0.0,0.67,0.0,0.22
277,[259 116 140 140],0.06,0.02,0.02,0.0,0.58,0.0,0.32
278,[259 117 140 140],0.07,0.01,0.03,0.0,0.64,0.0,0.25
279,[260 118 140 140],0.05,0.02,0.04,0.01,0.59,0.0,0.3
280,[259 118 140 140],0.06,0.03,0.02,0.0,0.55,0.0,0.33
281,[260 118 138 138],0.06,0.03,0.02,0.01,0.6,0.0,0.29
282,[259 118 140 140],0.07,0.04,0.02,0.0,0.59,0.0,0.27
283,[258 118 140 140],0.1,0.04,0.03,0.01,0.58,0.0,0.24
284,[260 118 139 139],0.1,0.01,0.02,0.01,0.66,0.0,0.2
285,[260 119 138 138],0.1,0.04,0.02,0.0,0.62,0.0,0.22
286,[260 120 137 137],0.18,0.02,0.03,0.0,0.61,0.0,0.16
287,[258 119 140 140],0.14,0.1,0.03,0.01,0.56,0.0,0.16
288,[257 118 142 142],0.11,0.11,0.02,0.01,0.59,0.0,0.16
289,[258 119 141 141],0.11,0.05,0.03,0.0,0.5,0.0,0.31
290,[257 119 141 141],0.13,0.1,0.02,0.01,0.49,0.0,0.25
291,[259 120 139 139],0.05,0.03,0.02,0.0,0.48,0.0,0.42
292,[259 120 140 140],0.05,0.03,0.02,0.0,0.39,0.0,0.51
293,[258 119 140 140],0.01,0.03,0.01,0.0,0.24,0.0,0.7
294,[258 120 139 139],0.03,0.06,0.02,0.0,0.3,0.0,0.6
295,[259 120 138 138],0.01,0.01,0.01,0.0,0.26,0.0,0.7
296,[257 117 139 139],0.04,0.05,0.01,0.0,0.26,0.0,0.63
297,[257 118 139 139],0.05,0.12,0.02,0.0,0.19,0.0,0.63
298,[258 117 139 139],0.06,0.07,0.02,0.0,0.54,0.0,0.3
299,[258 117 139 139],0.06,0.06,0.03,0.0,0.56,0.0,0.3
300,[258 115 140 140],0.14,0.07,0.04,0.0,0.58,0.0,0.16
301,[256 112 141 141],0.12,0.02,0.03,0.01,0.55,0.0,0.27
302,[255 111 142 142],0.1,0.01,0.03,0.01,0.55,0.0,0.29
303,[257 112 139 139],0.04,0.01,0.02,0.01,0.58,0.0,0.34
304,[257 113 138 138],0.07,0.01,0.03,0.01,0.51,0.0,0.37
305,[257 114 137 137],0.08,0.01,0.04,0.03,0.47,0.0,0.37
306,[258 114 136 136],0.06,0.01,0.04,0.01,0.51,0.0,0.36
307,[255 111 140 140],0.05,0.0,0.02,0.22,0.19,0.0,0.51
308,[256 112 139 139],0.07,0.01,0.02,0.17,0.2,0.0,0.52
309,[256 112 139 139],0.07,0.01,0.02,0.18,0.2,0.0,0.52
310,[255 113 139 139],0.15,0.01,0.05,0.11,0.38,0.0,0.3
311,[254 112 140 140],0.1,0.02,0.04,0.2,0.37,0.0,0.27
312,[253 112 140 140],0.07,0.01,0.03,0.16,0.44,0.0,0.29
313,[254 112 139 139],0.06,0.01,0.03,0.33,0.38,0.0,0.19
314,[252 112 142 142],0.09,0.01,0.03,0.25,0.37,0.0,0.24
315,[253 115 137 137],0.07,0.16,0.04,0.04,0.42,0.0,0.25
316,[253 114 138 138],0.09,0.06,0.04,0.06,0.44,0.0,0.31
317,[251 115 137 137],0.09,0.15,0.03,0.0,0.57,0.0,0.16
318,[251 116 136 136],0.1,0.24,0.03,0.01,0.45,0.0,0.18
319,[249 116 138 138],0.11,0.3,0.02,0.01,0.37,0.0,0.2
320,[249 116 137 137],0.11,0.29,0.02,0.0,0.43,0.0,0.14
321,[248 115 139 139],0.09,0.29,0.02,0.02,0.38,0.0,0.19
322,[248 115 139 139],0.08,0.27,0.02,0.02,0.4,0.0,0.21
323,[248 116 139 139],0.13,0.13,0.02,0.13,0.21,0.0,0.38
324,[248 114 140 140],0.1,0.12,0.02,0.26,0.21,0.0,0.29
325,[249 114 139 139],0.13,0.12,0.02,0.25,0.32,0.0,0.16
326,[248 113 141 141],0.05,0.08,0.02,0.49,0.16,0.0,0.21
327,[248 113 141 141],0.05,0.08,0.02,0.51,0.14,0.0,0.2
328,[247 113 143 143],0.06,0.03,0.01,0.5,0.14,0.0,0.24
329,[247 113 143 143],0.06,0.03,0.01,0.5,0.14,0.0,0.24
330,[248 115 139 139],0.1,0.16,0.04,0.08,0.24,0.01,0.37
331,[249 115 139 139],0.09,0.18,0.03,0.11,0.22,0.0,0.37
332,[248 114 140 140],0.1,0.3,0.05,0.03,0.33,0.0,0.19
333,[246 112 141 141],0.15,0.25,0.01,0.07,0.25,0.0,0.26
334,[246 112 142 142],0.11,0.33,0.02,0.06,0.23,0.0,0.25
335,[246 110 141 141],0.12,0.22,0.01,0.1,0.39,0.01,0.15
336,[246 111 140 140],0.12,0.21,0.02,0.1,0.42,0.01,0.13
337,[245 109 142 142],0.11,0.03,0.01,0.55,0.04,0.02,0.25
338,[245 107 141 141],0.09,0.01,0.01,0.62,0.04,0.03,0.2
339,[246 108 141 141],0.09,0.03,0.01,0.58,0.03,0.01,0.25
340,[245 107 143 143],0.09,0.01,0.01,0.54,0.03,0.01,0.29
341,[245 107 142 142],0.11,0.01,0.02,0.55,0.04,0.02,0.24
342,[242 106 145 145],0.16,0.02,0.02,0.5,0.04,0.03,0.24
343,[243 107 143 143],0.12,0.02,0.01,0.53,0.03,0.02,0.26
344,[242 106 145 145],0.37,0.02,0.02,0.12,0.12,0.03,0.32
345,[243 106 145 145],0.22,0.02,0.02,0.07,0.14,0.01,0.52
346,[243 106 146 146],0.46,0.01,0.02,0.08,0.12,0.02,0.28
347,[243 107 145 145],0.33,0.01,0.02,0.12,0.12,0.01,0.38
348,[244 107 144 144],0.33,0.01,0.03,0.08,0.14,0.02,0.4
349,[245 107 142 142],0.37,0.01,0.02,0.03,0.11,0.01,0.44
350,[245 107 143 143],0.42,0.02,0.02,0.02,0.09,0.01,0.42
351,[244 107 142 142],0.37,0.01,0.03,0.01,0.16,0.01,0.41
352,[245 108 141 141],0.56,0.01,0.03,0.01,0.11,0.01,0.27
353,[246 109 141 141],0.45,0.01,0.03,0.01,0.15,0.01,0.35
354,[246 108 143 143],0.4,0.06,0.01,0.01,0.15,0.0,0.37
355,[246 108 142 142],0.27,0.07,0.02,0.01,0.19,0.01,0.43
356,[246 108 146 146],0.07,0.12,0.03,0.05,0.23,0.0,0.5
