,box,angry,disgust,fear,happy,sad,surprise,neutral
3000,[ 55 118 233 233],0.08,0.0,0.03,0.78,0.08,0.01,0.02
3001,[ 53 119 237 237],0.07,0.0,0.05,0.64,0.16,0.0,0.07
3002,[ 60 126 227 227],0.08,0.0,0.05,0.63,0.12,0.0,0.12
3003,[ 61 128 227 227],0.11,0.0,0.07,0.53,0.16,0.0,0.13
3004,[ 61 126 230 230],0.18,0.0,0.07,0.34,0.31,0.0,0.09
3005,[ 61 126 230 230],0.07,0.01,0.07,0.48,0.18,0.01,0.18
3006,[ 61 126 229 229],0.04,0.01,0.04,0.26,0.1,0.0,0.55
3007,[ 62 120 232 232],0.07,0.0,0.1,0.22,0.15,0.0,0.46
3008,[ 66 121 223 223],0.17,0.0,0.19,0.12,0.19,0.0,0.33
3009,[ 67 122 223 223],0.1,0.03,0.11,0.07,0.16,0.0,0.52
3010,[ 66 116 227 227],0.14,0.0,0.1,0.1,0.15,0.0,0.51
3011,[ 69 116 223 223],0.11,0.0,0.09,0.1,0.15,0.0,0.54
3012,[ 69 116 223 223],0.1,0.01,0.08,0.11,0.12,0.0,0.58
3013,[ 67 112 228 228],0.13,0.0,0.11,0.11,0.16,0.0,0.49
3014,[ 68 113 226 226],0.18,0.0,0.09,0.11,0.19,0.0,0.43
3015,[ 64 110 231 231],0.18,0.01,0.18,0.02,0.43,0.0,0.18
3016,[ 60 111 234 234],0.23,0.02,0.16,0.07,0.28,0.0,0.23
3017,[ 56 110 237 237],0.35,0.01,0.23,0.03,0.28,0.0,0.09
3018,[ 54 110 239 239],0.38,0.02,0.18,0.01,0.31,0.0,0.09
3019,[ 49 109 242 242],0.49,0.01,0.13,0.03,0.24,0.0,0.1
3020,[ 49 107 243 243],0.47,0.01,0.17,0.01,0.24,0.0,0.09
3021,[ 45 106 246 246],0.52,0.02,0.12,0.02,0.24,0.0,0.09
3022,[ 46 105 246 246],0.4,0.03,0.15,0.02,0.29,0.0,0.12
3023,[ 46 107 244 244],0.42,0.05,0.12,0.01,0.3,0.0,0.1
3024,[ 44 105 248 248],0.55,0.04,0.11,0.01,0.23,0.0,0.06
3025,[ 46 108 246 246],0.45,0.07,0.11,0.01,0.28,0.0,0.08
3026,[ 46 108 246 246],0.46,0.03,0.13,0.01,0.27,0.0,0.1
3027,[ 46 108 246 246],0.37,0.01,0.18,0.01,0.29,0.0,0.14
3028,[ 46 109 246 246],0.36,0.01,0.17,0.01,0.32,0.0,0.12
3029,[ 48 111 245 245],0.46,0.02,0.13,0.02,0.22,0.0,0.16
3030,[ 48 112 244 244],0.44,0.01,0.14,0.02,0.24,0.0,0.14
3031,[ 51 114 242 242],0.47,0.04,0.12,0.02,0.24,0.0,0.1
3032,[ 51 113 242 242],0.49,0.03,0.18,0.02,0.21,0.0,0.07
3033,[ 51 114 242 242],0.38,0.02,0.15,0.03,0.26,0.0,0.16
3034,[ 51 114 242 242],0.43,0.02,0.15,0.03,0.24,0.0,0.13
3035,[ 50 113 243 243],0.42,0.02,0.13,0.03,0.26,0.0,0.15
3036,[ 51 114 241 241],0.18,0.01,0.14,0.06,0.24,0.0,0.37
3037,[ 49 113 242 242],0.09,0.01,0.13,0.05,0.32,0.0,0.41
3038,[ 48 113 242 242],0.09,0.01,0.15,0.09,0.29,0.0,0.37
3039,[ 46 113 243 243],0.12,0.01,0.14,0.05,0.46,0.0,0.22
3040,[ 46 113 242 242],0.11,0.01,0.1,0.19,0.28,0.01,0.31
3041,[ 45 112 244 244],0.12,0.01,0.11,0.06,0.32,0.01,0.38
3042,[ 47 114 239 239],0.16,0.01,0.15,0.07,0.33,0.01,0.29
3043,[ 46 114 239 239],0.08,0.0,0.11,0.12,0.19,0.0,0.48
3044,[ 45 113 241 241],0.09,0.0,0.08,0.1,0.16,0.0,0.56
3045,[ 45 112 241 241],0.12,0.0,0.12,0.08,0.25,0.0,0.43
3046,[ 46 111 241 241],0.16,0.01,0.12,0.05,0.32,0.0,0.34
3047,[ 44 109 244 244],0.31,0.02,0.1,0.04,0.36,0.0,0.16
3048,[ 45 112 240 240],0.32,0.01,0.19,0.05,0.26,0.0,0.18
3049,[ 45 111 241 241],0.26,0.01,0.16,0.03,0.38,0.0,0.16
3050,[ 43 106 246 246],0.27,0.02,0.06,0.32,0.24,0.0,0.09
3051,[ 45 107 245 245],0.13,0.0,0.04,0.5,0.18,0.0,0.14
3052,[ 44 106 246 246],0.08,0.0,0.04,0.65,0.14,0.0,0.09
3053,[ 48 106 244 244],0.04,0.0,0.02,0.64,0.07,0.0,0.22
3054,[ 47 103 247 247],0.02,0.0,0.01,0.79,0.05,0.0,0.13
3055,[ 45  99 250 250],0.06,0.0,0.02,0.7,0.09,0.0,0.12
3056,[ 48  99 248 248],0.07,0.0,0.02,0.39,0.18,0.0,0.34
3057,[ 47  98 249 249],0.21,0.01,0.03,0.34,0.25,0.0,0.16
3058,[ 47  98 249 249],0.2,0.01,0.11,0.08,0.55,0.0,0.05
3059,[ 46  98 250 250],0.26,0.01,0.12,0.15,0.42,0.0,0.03
3060,[ 42  96 256 256],0.29,0.03,0.1,0.03,0.53,0.0,0.02
3061,[ 44  98 251 251],0.28,0.03,0.16,0.06,0.45,0.0,0.03
3062,[ 43  96 254 254],0.26,0.02,0.12,0.05,0.51,0.0,0.04
3063,[ 45  96 251 251],0.16,0.01,0.15,0.13,0.49,0.0,0.07
3064,[ 44  96 254 254],0.19,0.0,0.13,0.04,0.55,0.0,0.08
3065,[ 45  98 252 252],0.12,0.0,0.16,0.03,0.53,0.0,0.15
3066,[ 46  98 252 252],0.13,0.0,0.22,0.01,0.55,0.0,0.09
3067,[ 44  95 253 253],0.16,0.0,0.13,0.08,0.34,0.0,0.28
3068,[ 45  97 252 252],0.06,0.0,0.07,0.3,0.21,0.0,0.35
3069,[ 46  98 252 252],0.06,0.0,0.05,0.38,0.21,0.0,0.29
3070,[ 46  99 251 251],0.1,0.01,0.07,0.25,0.36,0.01,0.2
3071,[ 45 100 249 249],0.16,0.01,0.07,0.22,0.43,0.0,0.12
3072,[ 47 103 246 246],0.13,0.01,0.06,0.32,0.37,0.0,0.1
3073,[ 47 104 246 246],0.12,0.02,0.08,0.21,0.52,0.0,0.04
3074,[ 43 101 248 248],0.17,0.01,0.11,0.37,0.28,0.01,0.04
